acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.017,0.301,9.824,0.002,0.113,-0.026
0.053,0.308,9.81,0.022,0.101,0.015
0.116,0.31,9.842,0.038,0.097,-0.012
0.169,0.301,9.878,0.04,0.096,-0.017
0.247,0.27,9.905,0.047,0.083,0.011
0.28,0.205,9.915,0.049,0.096,-0.015
0.339,0.227,9.924,0.064,0.071,0.013
0.393,0.194,9.957,0.07,0.071,0.005
0.431,0.152,9.973,0.072,0.05,0.014
0.445,0.137,9.986,0.075,0.029,-0.018
0.483,0.104,10.009,0.082,0.044,0.011
0.505,0.049,9.996,0.101,0.022,-0.0
0.496,0.016,9.994,0.097,0.006,-0.012
0.499,-0.026,10.001,0.113,-0.005,-0.002
0.473,-0.053,10.003,0.093,-0.022,-0.008
0.454,-0.094,9.998,0.089,-0.02,-0.01
0.446,-0.133,9.979,0.093,-0.044,-0.003
0.406,-0.16,9.987,0.109,-0.069,-0.011
0.409,-0.185,9.962,0.062,-0.075,-0.011
0.337,-0.221,9.935,0.066,-0.083,0.005
0.278,-0.23,9.92,0.074,-0.069,0.006
0.248,-0.248,9.878,0.063,-0.088,0.016
0.185,-0.265,9.879,0.026,-0.084,0.008
0.12,-0.301,9.844,0.005,-0.082,-0.015
0.054,-0.3,9.811,0.018,-0.107,0.001
-0.006,-0.298,9.801,0.007,-0.096,0.001
-0.046,-0.307,9.786,-0.019,-0.103,0.006
-0.119,-0.293,9.757,-0.02,-0.1,-0.002
-0.183,-0.26,9.718,-0.05,-0.091,0.004
-0.256,-0.276,9.713,-0.029,-0.097,0.007
-0.294,-0.251,9.698,-0.068,-0.07,-0.025
-0.339,-0.228,9.65,-0.058,-0.068,0.021
-0.403,-0.191,9.653,-0.062,-0.065,-0.017
-0.423,-0.158,9.635,-0.079,-0.051,0.006
-0.448,-0.135,9.629,-0.096,-0.05,0.001
-0.465,-0.092,9.601,-0.084,-0.023,-0.01
-0.505,-0.031,9.586,-0.09,-0.007,0.006
-0.512,-0.014,9.59,-0.112,0.003,0.003
-0.503,0.021,9.613,-0.094,-0.006,-0.011
-0.49,0.061,9.603,-0.124,0.015,-0.001
-0.482,0.081,9.623,-0.086,0.031,-0.008
-0.451,0.115,9.604,-0.087,0.048,-0.007
-0.428,0.166,9.628,-0.1,0.046,0.014
-0.383,0.201,9.65,-0.073,0.071,0.017
-0.347,0.219,9.666,-0.079,0.055,0.007
-0.294,0.235,9.67,-0.067,0.084,0.003
-0.223,0.261,9.718,-0.05,0.086,0.005
-0.185,0.275,9.712,-0.041,0.081,0.006
-0.138,0.275,9.749,-0.034,0.099,0.01
-0.057,0.32,9.787,-0.011,0.094,-0.003
