acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.021,0.283,9.814,-0.037,0.105,-0.011
0.058,0.282,9.829,0.004,0.087,-0.005
0.115,0.282,9.837,0.035,0.09,0.011
0.172,0.281,9.88,0.046,0.087,-0.0
0.246,0.248,9.91,0.032,0.086,0.004
0.297,0.251,9.902,0.062,0.075,-0.003
0.327,0.226,9.938,0.075,0.066,-0.005
0.373,0.188,9.957,0.052,0.057,0.006
0.429,0.159,9.957,0.105,0.047,-0.013
0.464,0.139,9.985,0.082,0.019,-0.008
0.486,0.096,9.984,0.084,0.03,-0.015
0.489,0.043,10.01,0.099,0.03,-0.009
0.491,0.03,10.012,0.11,0.008,0.005
0.505,-0.017,9.995,0.109,-0.002,0.008
0.498,-0.057,9.993,0.115,-0.007,0.003
0.483,-0.113,9.995,0.075,-0.035,-0.021
0.473,-0.143,9.991,0.101,-0.063,-0.009
0.43,-0.154,9.968,0.078,-0.059,0.007
0.392,-0.196,9.965,0.084,-0.067,0.003
0.35,-0.216,9.93,0.067,-0.082,0.002
0.31,-0.251,9.909,0.048,-0.091,-0.013
0.243,-0.274,9.899,0.038,-0.078,0.008
0.186,-0.297,9.882,0.027,-0.091,-0.005
0.139,-0.317,9.85,0.033,-0.101,0.007
0.063,-0.291,9.817,0.012,-0.108,-0.003
0.002,-0.313,9.776,-0.016,-0.117,0.011
-0.082,-0.308,9.776,-0.008,-0.088,-0.01
-0.128,-0.307,9.735,-0.029,-0.095,0.01
-0.169,-0.29,9.706,-0.048,-0.073,0.011
-0.251,-0.269,9.717,-0.032,-0.093,0.02
-0.293,-0.249,9.679,-0.05,-0.079,0.005
-0.345,-0.214,9.661,-0.077,-0.071,0.002
-0.385,-0.197,9.65,-0.08,-0.076,-0.0
-0.41,-0.155,9.635,-0.094,-0.055,-0.014
-0.459,-0.144,9.601,-0.076,-0.045,-0.016
-0.482,-0.081,9.605,-0.085,-0.03,0.016
-0.494,-0.048,9.585,-0.094,-0.009,0.029
-0.512,-0.023,9.592,-0.11,0.0,-0.011
-0.501,0.011,9.6,-0.096,0.02,-0.012
-0.474,0.037,9.588,-0.092,0.028,0.004
-0.455,0.085,9.599,-0.106,0.031,-0.008
-0.455,0.123,9.612,-0.09,0.059,0.013
-0.419,0.168,9.621,-0.103,0.054,0.021
-0.37,0.216,9.651,-0.075,0.065,-0.005
-0.346,0.219,9.664,-0.068,0.052,-0.002
-0.296,0.249,9.681,-0.05,0.065,-0.008
-0.233,0.256,9.703,-0.073,0.084,-0.006
-0.207,0.287,9.712,-0.035,0.094,0.002
-0.122,0.288,9.743,-0.025,0.097,0.005
-0.053,0.296,9.782,-0.013,0.112,0.002
