acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.015,0.29,9.807,-0.005,0.099,0.019
0.055,0.296,9.834,0.006,0.108,-0.014
0.136,0.285,9.843,0.02,0.089,0.002
0.18,0.292,9.881,0.032,0.091,-0.009
0.239,0.264,9.893,0.049,0.08,-0.006
0.298,0.256,9.915,0.078,0.09,0.009
0.366,0.214,9.939,0.074,0.068,0.006
0.377,0.195,9.953,0.068,0.076,0.003
0.428,0.161,9.966,0.059,0.061,-0.007
0.44,0.112,9.972,0.073,0.029,0.002
0.487,0.087,10.001,0.104,0.034,0.015
0.493,0.063,10.004,0.084,0.017,-0.007
0.501,0.028,9.975,0.094,0.022,0.002
0.503,-0.017,10.014,0.112,-0.003,-0.008
0.515,-0.051,9.993,0.104,-0.015,-0.009
0.479,-0.075,9.982,0.088,-0.036,-0.001
0.452,-0.134,9.981,0.094,-0.034,-0.016
0.429,-0.162,9.975,0.088,-0.063,0.022
0.362,-0.187,9.949,0.088,-0.078,-0.003
0.343,-0.191,9.934,0.071,-0.087,-0.002
0.285,-0.245,9.919,0.063,-0.079,-0.004
0.253,-0.265,9.878,0.052,-0.079,-0.01
0.191,-0.268,9.888,0.035,-0.087,-0.006
0.141,-0.288,9.829,0.012,-0.102,-0.003
0.056,-0.293,9.823,0.021,-0.11,0.01
0.003,-0.313,9.805,-0.0,-0.102,0.013
-0.059,-0.285,9.779,-0.018,-0.097,-0.01
-0.132,-0.309,9.768,-0.03,-0.091,0.004
-0.185,-0.274,9.739,-0.047,-0.074,-0.006
-0.244,-0.264,9.7,-0.052,-0.095,-0.004
-0.294,-0.245,9.686,-0.056,-0.079,-0.0
-0.345,-0.201,9.647,-0.062,-0.07,0.006
-0.398,-0.189,9.624,-0.054,-0.076,-0.003
-0.434,-0.146,9.641,-0.085,-0.044,0.008
-0.442,-0.137,9.606,-0.077,-0.028,0.002
-0.475,-0.079,9.616,-0.086,-0.025,0.008
-0.506,-0.053,9.63,-0.107,-0.015,0.018
-0.486,-0.02,9.6,-0.084,0.015,0.013
-0.503,0.036,9.61,-0.097,-0.001,-0.017
-0.501,0.064,9.596,-0.085,0.015,-0.003
-0.49,0.079,9.598,-0.105,0.037,-0.004
-0.449,0.132,9.612,-0.095,0.039,-0.012
-0.407,0.169,9.631,-0.082,0.048,0.009
-0.388,0.189,9.639,-0.096,0.072,0.001
-0.338,0.226,9.674,-0.06,0.071,0.013
-0.294,0.242,9.677,-0.062,0.065,-0.016
-0.25,0.242,9.707,-0.049,0.056,0.006
-0.192,0.294,9.728,-0.036,0.095,-0.001
-0.122,0.284,9.749,-0.014,0.104,-0.001
-0.071,0.298,9.761,-0.013,0.106,-0.001
