acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.02,0.309,9.812,0.012,0.094,-0.006
0.057,0.305,9.835,0.012,0.089,0.003
0.134,0.3,9.845,0.026,0.1,-0.005
0.188,0.27,9.879,0.036,0.107,0.007
0.234,0.263,9.898,0.019,0.089,0.008
0.283,0.238,9.942,0.064,0.076,0.001
0.336,0.2,9.939,0.075,0.067,0.004
0.384,0.177,9.955,0.081,0.089,0.001
0.426,0.152,9.959,0.098,0.045,0.014
0.465,0.137,9.982,0.087,0.046,-0.017
0.486,0.089,9.997,0.077,0.039,-0.015
0.503,0.066,9.99,0.09,0.035,0.006
0.511,0.026,9.988,0.113,0.011,0.01
0.503,-0.009,9.988,0.092,-0.017,0.002
0.467,-0.056,10.002,0.095,-0.01,-0.006
0.462,-0.099,9.979,0.089,-0.035,0.004
0.454,-0.139,9.974,0.103,-0.029,-0.008
0.418,-0.148,9.993,0.074,-0.055,-0.011
0.379,-0.19,9.939,0.078,-0.037,-0.013
0.345,-0.233,9.928,0.072,-0.068,-0.002
0.302,-0.245,9.91,0.047,-0.077,0.001
0.235,-0.251,9.913,0.061,-0.098,0.015
0.19,-0.287,9.867,0.019,-0.081,-0.001
0.123,-0.287,9.848,0.017,-0.116,-0.008
0.065,-0.302,9.844,0.014,-0.093,-0.003
0.007,-0.305,9.798,0.004,-0.099,0.011
-0.058,-0.282,9.775,-0.008,-0.103,0.016
-0.139,-0.313,9.741,-0.012,-0.1,0.017
-0.178,-0.261,9.715,-0.023,-0.119,0.007
-0.23,-0.276,9.699,-0.038,-0.073,0.014
-0.286,-0.241,9.686,-0.068,-0.074,0.026
-0.353,-0.232,9.674,-0.054,-0.088,-0.007
-0.372,-0.185,9.649,-0.083,-0.063,-0.018
-0.41,-0.169,9.63,-0.099,-0.065,-0.017
-0.447,-0.129,9.61,-0.084,-0.032,0.007
-0.48,-0.1,9.607,-0.112,-0.051,0.005
-0.492,-0.071,9.609,-0.097,-0.013,0.017
-0.492,-0.025,9.603,-0.095,-0.018,0.006
-0.517,0.014,9.617,-0.095,0.012,0.012
-0.487,0.046,9.621,-0.092,0.019,0.011
-0.461,0.076,9.612,-0.11,0.003,0.008
-0.443,0.119,9.626,-0.077,0.046,0.005
-0.422,0.159,9.616,-0.099,0.055,-0.017
-0.385,0.185,9.638,-0.082,0.072,0.009
-0.339,0.215,9.664,-0.053,0.069,-0.003
-0.31,0.243,9.687,-0.051,0.073,0.014
-0.238,0.264,9.687,-0.038,0.082,-0.005
-0.178,0.291,9.725,-0.032,0.077,0.006
-0.115,0.292,9.754,-0.015,0.099,-0.003
-0.05,0.298,9.752,-0.014,0.109,0.009
