acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.0,0.302,9.793,-0.019,0.106,-0.013
0.066,0.309,9.827,0.016,0.099,-0.008
0.127,0.295,9.837,0.049,0.098,0.002
0.187,0.28,9.87,0.029,0.093,0.002
0.249,0.274,9.908,0.047,0.105,-0.005
0.286,0.229,9.911,0.075,0.093,-0.003
0.329,0.215,9.921,0.085,0.065,0.004
0.371,0.21,9.951,0.064,0.081,-0.014
0.426,0.169,9.966,0.08,0.045,0.001
0.456,0.141,9.97,0.087,0.051,0.002
0.487,0.105,10.014,0.089,0.044,-0.004
0.498,0.054,9.979,0.088,0.015,-0.004
0.516,0.009,10.002,0.094,0.0,0.005
0.508,-0.021,10.0,0.099,0.006,-0.008
0.498,-0.054,9.997,0.076,-0.015,-0.001
0.468,-0.093,9.986,0.085,-0.037,0.011
0.442,-0.137,9.989,0.076,-0.025,-0.011
0.435,-0.16,9.979,0.081,-0.043,0.0
0.377,-0.198,9.954,0.065,-0.055,-0.006
0.335,-0.22,9.917,0.062,-0.079,0.007
0.297,-0.256,9.916,0.066,-0.071,-0.002
0.235,-0.257,9.888,0.031,-0.089,-0.007
0.174,-0.274,9.87,0.044,-0.09,0.005
0.119,-0.285,9.814,0.036,-0.079,-0.002
0.07,-0.31,9.824,0.004,-0.101,-0.002
0.001,-0.317,9.786,-0.008,-0.092,0.006
-0.07,-0.292,9.772,-0.029,-0.092,0.008
-0.122,-0.283,9.762,-0.043,-0.1,0.01
-0.175,-0.273,9.725,-0.057,-0.094,0.01
-0.222,-0.274,9.687,-0.049,-0.093,-0.005
-0.312,-0.263,9.68,-0.046,-0.092,-0.013
-0.34,-0.224,9.646,-0.067,-0.069,0.004
-0.395,-0.177,9.637,-0.077,-0.071,-0.014
-0.438,-0.189,9.64,-0.089,-0.051,0.008
-0.448,-0.125,9.606,-0.098,-0.03,-0.003
-0.486,-0.093,9.624,-0.099,-0.033,0.01
-0.499,-0.055,9.592,-0.102,-0.037,-0.007
-0.51,-0.023,9.598,-0.105,0.0,0.012
-0.5,0.041,9.602,-0.085,0.012,0.021
-0.493,0.057,9.611,-0.115,0.033,0.023
-0.477,0.104,9.615,-0.102,0.04,-0.004
-0.452,0.12,9.616,-0.075,0.051,-0.003
-0.41,0.137,9.636,-0.082,0.049,-0.005
-0.39,0.192,9.646,-0.097,0.051,-0.007
-0.345,0.205,9.668,-0.071,0.09,-0.013
-0.305,0.254,9.679,-0.051,0.071,0.001
-0.237,0.245,9.69,-0.028,0.087,0.003
-0.193,0.274,9.736,-0.03,0.077,-0.009
-0.121,0.285,9.739,-0.028,0.114,-0.006
-0.061,0.303,9.78,-0.004,0.088,-0.011
