acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.003,0.299,9.793,0.002,0.098,0.005
0.071,0.303,9.838,0.008,0.101,0.008
0.119,0.299,9.852,0.018,0.094,0.001
0.171,0.299,9.882,0.037,0.087,-0.011
0.24,0.272,9.895,0.044,0.091,0.012
0.278,0.245,9.893,0.049,0.092,0.001
0.347,0.219,9.939,0.086,0.071,0.008
0.39,0.191,9.943,0.081,0.076,-0.013
0.449,0.162,9.957,0.102,0.06,-0.008
0.437,0.12,9.994,0.098,0.058,0.006
0.479,0.102,9.991,0.097,0.028,0.015
0.494,0.059,10.009,0.096,0.014,0.001
0.499,0.02,9.99,0.099,-0.009,-0.008
0.508,-0.011,10.005,0.096,0.01,-0.012
0.484,-0.04,10.008,0.092,-0.016,0.002
0.473,-0.084,9.984,0.087,-0.019,0.011
0.464,-0.134,9.983,0.094,-0.05,0.003
0.429,-0.16,9.962,0.085,-0.054,-0.008
0.391,-0.196,9.934,0.066,-0.082,0.002
0.34,-0.212,9.935,0.063,-0.055,0.007
0.269,-0.225,9.926,0.047,-0.093,-0.015
0.245,-0.255,9.912,0.062,-0.103,-0.001
0.176,-0.291,9.888,0.042,-0.089,0.007
0.11,-0.282,9.846,0.025,-0.098,-0.015
0.056,-0.298,9.834,0.004,-0.117,-0.016
-0.006,-0.309,9.79,0.004,-0.11,0.002
-0.051,-0.294,9.75,-0.023,-0.1,0.004
-0.129,-0.286,9.734,-0.031,-0.094,-0.001
-0.202,-0.278,9.735,-0.044,-0.092,-0.013
-0.27,-0.246,9.703,-0.029,-0.086,0.002
-0.302,-0.235,9.675,-0.062,-0.067,0.013
-0.35,-0.225,9.656,-0.075,-0.072,0.008
-0.378,-0.17,9.648,-0.071,-0.062,0.012
-0.426,-0.183,9.64,-0.088,-0.05,0.003
-0.458,-0.133,9.613,-0.085,-0.054,-0.014
-0.47,-0.101,9.608,-0.094,-0.027,-0.02
-0.475,-0.056,9.598,-0.104,-0.028,0.004
-0.506,-0.018,9.607,-0.104,-0.004,0.018
-0.5,0.015,9.602,-0.101,0.006,0.011
-0.49,0.044,9.619,-0.107,0.008,-0.001
-0.477,0.095,9.599,-0.103,0.024,-0.006
-0.473,0.131,9.617,-0.095,0.034,0.014
-0.423,0.144,9.634,-0.089,0.047,-0.002
-0.378,0.167,9.637,-0.08,0.086,-0.016
-0.35,0.219,9.656,-0.077,0.074,-0.01
-0.26,0.231,9.664,-0.066,0.069,-0.0
-0.237,0.252,9.7,-0.037,0.083,0.006
-0.187,0.288,9.723,-0.036,0.098,0.001
-0.134,0.304,9.758,-0.036,0.088,-0.002
-0.079,0.298,9.788,-0.001,0.103,-0.016
