acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.002,0.317,9.809,-0.006,0.101,0.004
0.054,0.293,9.818,0.021,0.105,-0.001
0.118,0.308,9.849,0.007,0.111,0.01
0.188,0.262,9.858,0.039,0.07,-0.005
0.258,0.274,9.905,0.031,0.082,-0.023
0.271,0.249,9.927,0.066,0.073,-0.004
0.338,0.202,9.934,0.079,0.069,0.021
0.374,0.198,9.941,0.086,0.077,0.012
0.423,0.151,9.962,0.06,0.047,0.011
0.452,0.127,9.968,0.069,0.047,-0.005
0.477,0.083,10.003,0.106,0.048,0.007
0.486,0.056,10.014,0.082,0.01,-0.007
0.493,0.027,10.002,0.084,-0.0,0.005
0.497,-0.009,9.997,0.104,-0.011,0.008
0.486,-0.064,9.988,0.099,-0.028,0.028
0.47,-0.088,9.977,0.095,-0.029,-0.017
0.445,-0.123,9.978,0.082,-0.033,-0.01
0.405,-0.165,9.975,0.095,-0.041,0.006
0.385,-0.198,9.959,0.082,-0.051,0.004
0.355,-0.22,9.947,0.075,-0.084,0.008
0.284,-0.248,9.917,0.068,-0.09,-0.005
0.251,-0.257,9.922,0.045,-0.085,-0.01
0.194,-0.274,9.862,0.044,-0.102,0.021
0.13,-0.302,9.854,0.047,-0.101,0.004
0.073,-0.294,9.827,0.014,-0.105,-0.006
-0.004,-0.291,9.775,0.025,-0.113,0.002
-0.06,-0.311,9.778,-0.008,-0.093,0.002
-0.106,-0.297,9.759,-0.006,-0.102,-0.007
-0.183,-0.271,9.725,-0.03,-0.098,0.01
-0.23,-0.263,9.713,-0.052,-0.074,0.0
-0.312,-0.237,9.686,-0.024,-0.075,0.0
-0.351,-0.209,9.667,-0.051,-0.07,-0.007
-0.381,-0.186,9.639,-0.084,-0.059,-0.007
-0.419,-0.169,9.635,-0.081,-0.063,-0.02
-0.46,-0.13,9.627,-0.075,-0.038,-0.005
-0.464,-0.096,9.615,-0.09,-0.024,0.006
-0.469,-0.039,9.583,-0.093,-0.028,-0.002
-0.494,-0.013,9.591,-0.093,-0.026,-0.011
-0.508,0.036,9.591,-0.09,0.008,0.011
-0.489,0.068,9.599,-0.096,0.019,0.006
-0.473,0.088,9.608,-0.095,0.023,-0.003
-0.443,0.13,9.606,-0.081,0.028,0.014
-0.402,0.16,9.64,-0.102,0.064,-0.004
-0.38,0.195,9.626,-0.08,0.063,0.002
-0.344,0.213,9.667,-0.059,0.087,-0.002
-0.304,0.248,9.674,-0.056,0.065,0.004
-0.244,0.275,9.704,-0.045,0.093,-0.009
-0.184,0.292,9.727,-0.064,0.087,0.012
-0.123,0.285,9.75,-0.012,0.08,0.014
-0.064,0.299,9.766,-0.027,0.079,-0.003
