acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.0,0.299,9.816,0.006,0.106,0.004
0.054,0.316,9.8,0.021,0.099,0.014
0.127,0.292,9.853,0.034,0.098,0.006
0.189,0.287,9.871,0.052,0.098,-0.015
0.251,0.264,9.888,0.044,0.081,0.001
0.287,0.224,9.909,0.04,0.09,-0.012
0.321,0.221,9.927,0.07,0.068,0.005
0.386,0.202,9.959,0.065,0.061,-0.008
0.429,0.156,9.975,0.054,0.063,0.01
0.449,0.105,9.989,0.085,0.054,0.014
0.473,0.101,9.972,0.106,0.023,-0.008
0.496,0.06,9.985,0.09,0.032,0.006
0.512,0.003,9.993,0.092,0.001,-0.001
0.49,-0.012,10.009,0.099,-0.014,0.003
0.484,-0.068,9.985,0.097,-0.036,-0.005
0.457,-0.069,9.98,0.115,-0.008,0.004
0.446,-0.126,9.976,0.09,-0.041,-0.003
0.409,-0.184,9.959,0.093,-0.057,0.002
0.395,-0.197,9.956,0.082,-0.059,0.003
0.331,-0.21,9.93,0.078,-0.061,-0.005
0.302,-0.244,9.916,0.061,-0.093,-0.015
0.227,-0.251,9.906,0.041,-0.085,-0.002
0.176,-0.294,9.866,0.033,-0.112,-0.002
0.127,-0.286,9.844,0.016,-0.102,0.004
0.058,-0.288,9.83,0.005,-0.093,0.002
-0.002,-0.3,9.8,0.012,-0.112,0.001
-0.052,-0.278,9.773,-0.014,-0.094,0.006
-0.129,-0.295,9.762,-0.018,-0.087,-0.03
-0.178,-0.28,9.728,-0.02,-0.087,-0.005
-0.26,-0.246,9.697,-0.036,-0.103,-0.006
-0.285,-0.249,9.667,-0.047,-0.068,-0.017
-0.349,-0.237,9.665,-0.088,-0.074,-0.003
-0.393,-0.195,9.652,-0.071,-0.059,0.014
-0.435,-0.162,9.639,-0.097,-0.043,0.006
-0.453,-0.106,9.61,-0.097,-0.05,-0.003
-0.459,-0.093,9.614,-0.076,-0.034,0.002
-0.484,-0.077,9.609,-0.089,-0.03,-0.016
-0.514,-0.019,9.602,-0.095,-0.014,-0.009
-0.497,0.026,9.604,-0.102,0.011,-0.012
-0.491,0.078,9.604,-0.105,0.028,-0.007
-0.493,0.087,9.604,-0.085,0.034,-0.019
-0.442,0.122,9.607,-0.081,0.044,-0.007
-0.438,0.18,9.651,-0.086,0.041,-0.015
-0.386,0.201,9.64,-0.087,0.059,0.014
-0.336,0.211,9.66,-0.077,0.073,-0.002
-0.318,0.244,9.694,-0.089,0.074,0.005
-0.241,0.259,9.701,-0.048,0.072,0.007
-0.194,0.283,9.747,-0.022,0.099,0.013
-0.116,0.29,9.754,-0.026,0.096,0.002
-0.075,0.302,9.8,0.001,0.088,-0.002
