acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.007,0.303,9.817,0.001,0.096,0.004
0.079,0.296,9.818,0.003,0.099,0.01
0.127,0.273,9.845,0.021,0.091,0.013
0.19,0.274,9.87,0.038,0.093,0.011
0.242,0.263,9.899,0.05,0.08,-0.008
0.292,0.256,9.916,0.064,0.082,0.013
0.327,0.238,9.939,0.069,0.073,0.003
0.395,0.19,9.957,0.081,0.07,-0.003
0.435,0.166,9.967,0.095,0.042,0.002
0.449,0.126,9.996,0.08,0.047,0.011
0.477,0.085,9.979,0.085,0.016,-0.007
0.48,0.048,9.994,0.09,0.026,0.013
0.507,0.026,10.001,0.098,0.007,0.005
0.517,-0.022,9.999,0.088,-0.003,0.005
0.492,-0.045,10.008,0.1,-0.026,-0.011
0.467,-0.092,9.985,0.083,-0.039,0.008
0.429,-0.139,9.978,0.09,-0.044,0.003
0.422,-0.167,9.973,0.071,-0.05,0.013
0.365,-0.209,9.975,0.073,-0.071,-0.002
0.328,-0.208,9.938,0.068,-0.077,-0.01
0.285,-0.255,9.926,0.063,-0.076,0.011
0.241,-0.271,9.909,0.06,-0.097,0.005
0.19,-0.279,9.86,0.023,-0.086,0.005
0.097,-0.275,9.842,0.024,-0.101,-0.0
0.066,-0.292,9.838,0.014,-0.088,-0.001
-0.007,-0.312,9.796,-0.002,-0.119,0.008
-0.061,-0.298,9.77,-0.032,-0.085,-0.009
-0.102,-0.279,9.769,-0.02,-0.069,0.009
-0.195,-0.293,9.737,-0.038,-0.086,0.004
-0.247,-0.27,9.701,-0.066,-0.085,-0.014
-0.286,-0.239,9.686,-0.061,-0.077,-0.006
-0.355,-0.218,9.684,-0.064,-0.085,0.009
-0.401,-0.213,9.641,-0.075,-0.064,-0.003
-0.414,-0.169,9.623,-0.089,-0.043,-0.0
-0.456,-0.145,9.63,-0.113,-0.047,-0.012
-0.482,-0.095,9.609,-0.078,-0.027,-0.019
-0.488,-0.05,9.601,-0.091,-0.003,0.006
-0.529,-0.034,9.609,-0.081,0.005,0.029
-0.487,-0.012,9.602,-0.096,-0.003,0.017
-0.485,0.052,9.596,-0.126,0.019,-0.004
-0.465,0.101,9.618,-0.101,0.023,0.008
-0.443,0.134,9.618,-0.105,0.034,-0.009
-0.421,0.157,9.626,-0.089,0.061,-0.006
-0.4,0.182,9.647,-0.063,0.064,-0.009
-0.323,0.216,9.675,-0.062,0.077,-0.016
-0.298,0.249,9.654,-0.057,0.093,0.018
-0.235,0.261,9.714,-0.058,0.087,-0.009
-0.18,0.265,9.736,-0.039,0.089,0.0
-0.12,0.286,9.753,-0.018,0.087,0.008
-0.062,0.301,9.772,-0.014,0.096,-0.017
