acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.002,0.306,9.81,-0.003,0.103,0.002
0.068,0.286,9.831,0.007,0.089,0.02
0.117,0.306,9.856,0.037,0.085,-0.001
0.166,0.288,9.866,0.035,0.091,0.0
0.241,0.235,9.908,0.049,0.075,-0.014
0.313,0.249,9.917,0.069,0.085,-0.006
0.347,0.228,9.945,0.076,0.06,-0.005
0.385,0.194,9.953,0.071,0.079,-0.004
0.411,0.14,9.976,0.086,0.037,0.006
0.458,0.099,9.999,0.1,0.031,0.018
0.49,0.103,9.985,0.077,0.029,-0.007
0.468,0.061,10.007,0.098,0.004,-0.024
0.499,0.02,10.01,0.095,0.026,0.0
0.491,-0.026,10.006,0.105,-0.01,0.016
0.475,-0.055,9.978,0.102,-0.014,-0.013
0.465,-0.1,9.972,0.082,-0.04,-0.012
0.451,-0.132,9.976,0.081,-0.057,-0.0
0.426,-0.158,9.964,0.079,-0.078,0.001
0.389,-0.21,9.956,0.085,-0.068,0.003
0.346,-0.21,9.948,0.069,-0.079,0.007
0.322,-0.23,9.926,0.046,-0.086,-0.005
0.243,-0.275,9.886,0.044,-0.072,-0.003
0.178,-0.275,9.865,0.037,-0.092,-0.007
0.142,-0.302,9.867,0.018,-0.082,0.002
0.078,-0.292,9.823,0.029,-0.091,-0.008
0.018,-0.295,9.798,0.004,-0.093,-0.001
-0.079,-0.289,9.783,-0.024,-0.101,-0.016
-0.135,-0.279,9.755,-0.025,-0.098,0.007
-0.176,-0.293,9.75,-0.024,-0.102,-0.009
-0.232,-0.268,9.72,-0.047,-0.078,-0.004
-0.298,-0.23,9.7,-0.067,-0.067,0.012
-0.364,-0.205,9.647,-0.091,-0.07,-0.011
-0.365,-0.182,9.637,-0.065,-0.065,0.004
-0.42,-0.166,9.622,-0.081,-0.052,0.008
-0.451,-0.138,9.616,-0.079,-0.037,-0.014
-0.479,-0.077,9.598,-0.108,-0.031,0.014
-0.491,-0.069,9.593,-0.091,-0.014,-0.006
-0.476,0.011,9.584,-0.103,-0.01,0.009
-0.503,0.017,9.598,-0.111,-0.009,-0.006
-0.5,0.062,9.595,-0.088,0.01,0.011
-0.486,0.092,9.625,-0.087,0.038,0.012
-0.449,0.126,9.624,-0.097,0.044,-0.006
-0.425,0.162,9.621,-0.09,0.05,-0.007
-0.39,0.186,9.653,-0.09,0.056,-0.018
-0.318,0.214,9.657,-0.074,0.073,0.003
-0.311,0.245,9.684,-0.053,0.093,0.003
-0.247,0.268,9.723,-0.058,0.079,0.015
-0.204,0.27,9.722,-0.037,0.089,0.007
-0.135,0.293,9.755,-0.024,0.103,-0.006
-0.067,0.306,9.756,0.003,0.097,0.004
