acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.001,0.306,9.805,0.0,0.101,-0.015
0.058,0.303,9.824,0.024,0.112,-0.001
0.132,0.293,9.847,0.032,0.097,-0.006
0.185,0.286,9.882,0.032,0.086,0.007
0.244,0.264,9.912,0.048,0.093,0.002
0.299,0.241,9.912,0.058,0.084,0.004
0.343,0.224,9.946,0.059,0.07,0.008
0.381,0.173,9.946,0.055,0.065,-0.008
0.412,0.15,9.973,0.101,0.041,0.012
0.443,0.125,9.983,0.099,0.04,-0.014
0.469,0.097,10.002,0.119,0.031,0.0
0.496,0.041,9.99,0.086,0.019,-0.003
0.502,0.022,9.991,0.113,0.008,-0.0
0.486,-0.022,9.984,0.123,0.001,0.007
0.475,-0.062,9.985,0.1,-0.04,-0.004
0.463,-0.099,9.99,0.102,-0.036,-0.0
0.458,-0.119,9.97,0.092,-0.049,0.007
0.39,-0.167,9.978,0.09,-0.04,-0.01
0.394,-0.182,9.95,0.082,-0.072,-0.001
0.33,-0.224,9.926,0.068,-0.069,0.002
0.313,-0.225,9.919,0.061,-0.065,-0.006
0.246,-0.259,9.89,0.033,-0.088,-0.013
0.179,-0.287,9.866,0.043,-0.096,-0.01
0.11,-0.301,9.848,0.027,-0.109,0.002
0.058,-0.307,9.845,0.017,-0.106,-0.017
-0.001,-0.293,9.801,0.009,-0.106,-0.013
-0.067,-0.291,9.785,-0.021,-0.097,-0.002
-0.127,-0.286,9.767,-0.023,-0.105,0.002
-0.202,-0.285,9.747,-0.05,-0.09,-0.012
-0.248,-0.272,9.712,-0.064,-0.075,-0.0
-0.279,-0.246,9.701,-0.05,-0.068,0.006
-0.343,-0.232,9.663,-0.068,-0.074,0.009
-0.391,-0.191,9.652,-0.069,-0.07,0.009
-0.413,-0.177,9.635,-0.082,-0.069,-0.008
-0.458,-0.111,9.607,-0.079,-0.048,0.008
-0.465,-0.09,9.61,-0.077,-0.028,0.001
-0.503,-0.064,9.595,-0.107,-0.027,-0.004
-0.492,-0.01,9.59,-0.087,-0.002,0.013
-0.493,0.016,9.615,-0.114,0.02,-0.013
-0.488,0.054,9.594,-0.107,0.013,-0.009
-0.462,0.088,9.61,-0.09,0.03,-0.006
-0.462,0.125,9.629,-0.083,0.044,-0.013
-0.429,0.154,9.633,-0.077,0.039,0.0
-0.388,0.19,9.631,-0.064,0.058,-0.011
-0.343,0.222,9.646,-0.05,0.082,0.008
-0.277,0.246,9.68,-0.069,0.082,-0.005
-0.235,0.282,9.709,-0.049,0.097,0.015
-0.178,0.285,9.721,-0.045,0.105,0.007
-0.117,0.294,9.744,-0.02,0.1,-0.009
-0.051,0.317,9.77,-0.007,0.111,-0.001
