acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.0,0.286,9.798,0.004,0.114,0.012
0.063,0.285,9.815,0.008,0.096,-0.005
0.131,0.294,9.859,0.02,0.087,0.008
0.18,0.276,9.871,0.024,0.076,0.007
0.246,0.249,9.898,0.033,0.083,-0.01
0.299,0.237,9.938,0.042,0.077,-0.01
0.346,0.212,9.922,0.073,0.068,0.01
0.382,0.178,9.958,0.059,0.048,-0.005
0.43,0.151,9.966,0.098,0.05,0.003
0.448,0.109,9.977,0.087,0.045,-0.005
0.466,0.09,9.996,0.089,0.035,-0.002
0.488,0.05,9.988,0.094,0.027,0.0
0.507,0.016,9.997,0.095,0.001,-0.006
0.514,-0.015,10.005,0.101,0.0,0.005
0.489,-0.059,10.002,0.103,-0.017,-0.003
0.484,-0.094,9.984,0.094,-0.021,0.003
0.447,-0.124,9.97,0.086,-0.054,0.002
0.408,-0.174,9.956,0.083,-0.065,-0.006
0.387,-0.189,9.957,0.092,-0.075,0.003
0.335,-0.225,9.924,0.056,-0.079,0.005
0.31,-0.236,9.918,0.052,-0.09,0.009
0.248,-0.278,9.912,0.051,-0.096,-0.001
0.168,-0.294,9.864,0.044,-0.09,-0.014
0.121,-0.278,9.858,0.042,-0.096,0.006
0.063,-0.302,9.819,0.013,-0.104,0.005
-0.017,-0.312,9.805,0.009,-0.087,0.001
-0.059,-0.287,9.768,-0.014,-0.108,0.012
-0.139,-0.298,9.744,-0.021,-0.108,-0.009
-0.182,-0.278,9.734,-0.038,-0.094,-0.003
-0.241,-0.272,9.69,-0.045,-0.092,-0.015
-0.303,-0.22,9.662,-0.052,-0.089,-0.001
-0.34,-0.23,9.641,-0.068,-0.065,-0.004
-0.38,-0.196,9.628,-0.064,-0.06,-0.002
-0.413,-0.154,9.63,-0.071,-0.04,0.006
-0.444,-0.125,9.607,-0.066,-0.053,0.018
-0.465,-0.093,9.613,-0.092,-0.048,0.002
-0.487,-0.049,9.592,-0.083,-0.022,0.006
-0.514,-0.036,9.604,-0.091,-0.028,-0.002
-0.511,-0.002,9.608,-0.096,0.004,-0.012
-0.492,0.053,9.591,-0.079,0.024,0.008
-0.476,0.094,9.61,-0.084,0.034,-0.015
-0.453,0.092,9.609,-0.089,0.051,-0.013
-0.424,0.164,9.62,-0.087,0.057,-0.002
-0.382,0.196,9.647,-0.067,0.081,0.013
-0.338,0.215,9.667,-0.068,0.066,0.008
-0.301,0.218,9.675,-0.056,0.069,0.001
-0.245,0.265,9.702,-0.053,0.075,0.004
-0.176,0.281,9.751,-0.05,0.092,0.005
-0.128,0.285,9.759,-0.04,0.095,-0.01
-0.054,0.299,9.774,-0.01,0.103,0.008
