acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.016,0.286,9.787,0.001,0.096,0.001
0.073,0.307,9.842,0.018,0.104,-0.008
0.141,0.302,9.822,0.023,0.091,0.007
0.189,0.275,9.867,0.044,0.098,0.004
0.243,0.265,9.891,0.072,0.101,-0.006
0.3,0.233,9.912,0.05,0.061,0.012
0.343,0.226,9.946,0.07,0.07,-0.0
0.375,0.201,9.963,0.072,0.073,0.01
0.408,0.15,9.989,0.087,0.04,-0.009
0.453,0.126,9.977,0.1,0.049,0.003
0.48,0.09,9.991,0.095,0.032,-0.003
0.489,0.043,10.006,0.101,0.03,0.024
0.488,0.019,9.994,0.12,0.021,-0.005
0.495,-0.01,10.002,0.093,-0.01,0.003
0.485,-0.075,10.0,0.094,-0.023,0.008
0.484,-0.092,9.998,0.113,-0.024,0.011
0.447,-0.15,9.968,0.085,-0.024,-0.004
0.432,-0.167,9.982,0.105,-0.05,-0.001
0.383,-0.186,9.954,0.1,-0.06,0.01
0.326,-0.212,9.929,0.091,-0.065,0.007
0.293,-0.234,9.9,0.048,-0.083,0.014
0.243,-0.265,9.881,0.042,-0.113,0.001
0.184,-0.292,9.863,0.046,-0.101,0.014
0.127,-0.301,9.86,0.032,-0.091,-0.012
0.049,-0.321,9.825,0.008,-0.114,0.021
-0.009,-0.279,9.799,-0.016,-0.098,-0.008
-0.085,-0.306,9.769,-0.003,-0.096,0.0
-0.133,-0.278,9.746,-0.012,-0.093,-0.002
-0.185,-0.276,9.718,-0.051,-0.11,0.001
-0.231,-0.26,9.701,-0.043,-0.072,-0.011
-0.296,-0.233,9.681,-0.064,-0.082,-0.005
-0.348,-0.2,9.661,-0.077,-0.064,0.014
-0.39,-0.185,9.64,-0.077,-0.062,-0.007
-0.427,-0.17,9.614,-0.087,-0.033,0.008
-0.451,-0.131,9.618,-0.094,-0.029,-0.001
-0.475,-0.105,9.622,-0.091,-0.027,-0.014
-0.478,-0.066,9.61,-0.098,-0.02,0.011
-0.521,-0.023,9.609,-0.091,-0.008,-0.001
-0.489,0.019,9.597,-0.114,0.01,-0.001
-0.488,0.071,9.595,-0.097,0.015,-0.014
-0.484,0.109,9.617,-0.083,0.041,0.009
-0.466,0.119,9.614,-0.097,0.048,0.003
-0.41,0.165,9.633,-0.065,0.058,-0.015
-0.376,0.205,9.664,-0.069,0.058,-0.011
-0.349,0.234,9.664,-0.078,0.075,-0.007
-0.294,0.244,9.687,-0.064,0.102,-0.009
-0.221,0.261,9.71,-0.047,0.095,-0.004
-0.184,0.277,9.725,-0.044,0.117,-0.003
-0.133,0.296,9.76,-0.015,0.101,-0.017
-0.047,0.29,9.774,-0.022,0.08,0.013
