acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.0,0.317,9.808,0.002,0.102,-0.007
0.067,0.279,9.832,0.006,0.098,-0.009
0.118,0.302,9.831,0.027,0.102,0.004
0.173,0.272,9.879,0.044,0.095,-0.019
0.235,0.243,9.899,0.047,0.094,0.005
0.307,0.239,9.91,0.08,0.091,-0.019
0.359,0.208,9.948,0.06,0.05,0.001
0.381,0.19,9.938,0.084,0.059,-0.01
0.404,0.134,9.968,0.085,0.035,-0.006
0.44,0.114,9.962,0.103,0.048,0.007
0.466,0.091,9.995,0.109,0.05,0.001
0.488,0.054,9.962,0.102,0.02,-0.02
0.482,0.022,9.986,0.092,0.011,-0.02
0.502,-0.012,10.022,0.114,-0.009,-0.0
0.481,-0.061,9.994,0.099,-0.037,0.008
0.508,-0.101,10.006,0.089,-0.035,0.004
0.465,-0.143,9.979,0.077,-0.048,0.007
0.425,-0.152,9.951,0.1,-0.042,0.006
0.397,-0.189,9.959,0.1,-0.065,-0.007
0.357,-0.219,9.944,0.079,-0.075,0.018
0.298,-0.238,9.939,0.057,-0.074,0.006
0.254,-0.276,9.885,0.058,-0.073,0.0
0.178,-0.277,9.861,0.03,-0.088,0.011
0.123,-0.287,9.841,0.023,-0.079,0.011
0.049,-0.317,9.83,-0.001,-0.093,0.011
0.003,-0.309,9.793,-0.013,-0.099,0.014
-0.081,-0.297,9.786,-0.01,-0.091,0.004
-0.126,-0.293,9.745,-0.014,-0.067,-0.006
-0.176,-0.261,9.728,-0.04,-0.077,0.006
-0.256,-0.263,9.7,-0.053,-0.071,0.008
-0.278,-0.256,9.681,-0.051,-0.083,0.001
-0.334,-0.225,9.656,-0.083,-0.078,0.01
-0.409,-0.198,9.649,-0.065,-0.074,0.001
-0.417,-0.16,9.615,-0.086,-0.049,0.007
-0.436,-0.129,9.623,-0.095,-0.047,-0.011
-0.481,-0.093,9.605,-0.104,-0.041,0.007
-0.479,-0.063,9.595,-0.123,0.007,-0.001
-0.482,-0.022,9.598,-0.079,0.014,0.005
-0.51,0.005,9.621,-0.09,0.004,0.001
-0.487,0.059,9.607,-0.077,0.013,-0.005
-0.487,0.097,9.616,-0.084,0.014,0.003
-0.451,0.143,9.621,-0.093,0.043,0.013
-0.425,0.146,9.625,-0.089,0.039,0.001
-0.378,0.184,9.633,-0.078,0.057,-0.007
-0.326,0.243,9.65,-0.067,0.057,-0.01
-0.286,0.239,9.683,-0.06,0.086,0.0
-0.237,0.257,9.709,-0.042,0.08,-0.021
-0.173,0.295,9.719,-0.029,0.092,-0.006
-0.133,0.301,9.745,-0.029,0.069,0.004
-0.062,0.304,9.763,-0.011,0.099,0.013
