acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.0,0.291,9.795,-0.008,0.097,-0.02
0.051,0.308,9.823,0.013,0.105,-0.026
0.118,0.286,9.85,0.013,0.087,0.02
0.169,0.277,9.89,0.048,0.111,-0.006
0.236,0.262,9.895,0.044,0.088,0.011
0.293,0.242,9.934,0.063,0.087,0.003
0.349,0.208,9.944,0.054,0.076,0.007
0.378,0.173,9.952,0.07,0.055,0.0
0.423,0.169,9.966,0.093,0.047,0.001
0.441,0.129,9.976,0.096,0.055,0.001
0.494,0.098,9.997,0.089,0.018,0.008
0.475,0.07,9.992,0.087,0.016,0.003
0.499,0.016,9.998,0.104,0.013,-0.002
0.499,-0.02,9.994,0.107,0.013,0.004
0.499,-0.063,9.995,0.099,-0.04,-0.002
0.471,-0.088,10.007,0.124,-0.042,0.018
0.468,-0.139,9.981,0.088,-0.023,0.004
0.426,-0.174,9.964,0.084,-0.045,-0.0
0.382,-0.211,9.946,0.071,-0.077,-0.017
0.341,-0.223,9.953,0.085,-0.079,0.003
0.297,-0.243,9.93,0.068,-0.085,-0.025
0.238,-0.244,9.9,0.057,-0.088,-0.008
0.183,-0.27,9.878,0.025,-0.085,0.004
0.135,-0.285,9.856,0.039,-0.095,-0.007
0.051,-0.291,9.827,-0.003,-0.111,0.01
-0.0,-0.298,9.801,0.013,-0.091,0.017
-0.045,-0.295,9.762,-0.016,-0.113,0.01
-0.117,-0.304,9.768,-0.025,-0.094,0.006
-0.176,-0.285,9.738,-0.053,-0.084,0.014
-0.244,-0.247,9.723,-0.064,-0.083,-0.009
-0.289,-0.225,9.683,-0.049,-0.078,-0.013
-0.343,-0.215,9.672,-0.071,-0.08,-0.0
-0.383,-0.195,9.638,-0.081,-0.055,-0.006
-0.424,-0.145,9.611,-0.085,-0.064,0.003
-0.464,-0.115,9.61,-0.114,-0.037,-0.005
-0.482,-0.097,9.606,-0.102,-0.019,-0.009
-0.492,-0.062,9.606,-0.082,-0.013,-0.007
-0.497,-0.02,9.622,-0.082,-0.004,0.007
-0.487,0.019,9.598,-0.1,0.007,-0.005
-0.512,0.059,9.604,-0.106,0.02,-0.008
-0.456,0.099,9.613,-0.101,0.033,-0.006
-0.461,0.105,9.598,-0.083,0.027,0.002
-0.42,0.177,9.641,-0.094,0.052,-0.003
-0.384,0.196,9.668,-0.082,0.065,0.01
-0.334,0.216,9.678,-0.047,0.066,-0.025
-0.29,0.245,9.685,-0.051,0.082,-0.002
-0.232,0.253,9.711,-0.045,0.096,-0.013
-0.182,0.281,9.722,-0.038,0.099,-0.011
-0.124,0.292,9.76,-0.023,0.102,0.014
-0.058,0.299,9.774,-0.02,0.111,0.003
