acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.004,0.294,9.786,0.012,0.095,0.003
0.076,0.291,9.835,0.027,0.093,0.0
0.109,0.291,9.872,0.031,0.08,-0.003
0.192,0.275,9.885,0.033,0.089,0.004
0.239,0.275,9.898,0.05,0.075,0.015
0.29,0.235,9.916,0.05,0.097,-0.007
0.33,0.222,9.939,0.073,0.097,-0.007
0.395,0.179,9.966,0.092,0.065,0.004
0.418,0.152,9.971,0.102,0.05,-0.012
0.46,0.137,10.0,0.083,0.059,-0.007
0.485,0.09,9.999,0.097,0.023,-0.005
0.491,0.056,10.003,0.107,0.019,-0.014
0.499,0.019,9.998,0.105,-0.004,-0.014
0.515,-0.033,10.0,0.087,-0.003,0.015
0.497,-0.056,9.991,0.098,-0.022,0.003
0.465,-0.063,9.981,0.101,-0.015,-0.006
0.427,-0.126,9.97,0.102,-0.037,-0.018
0.429,-0.147,9.968,0.087,-0.068,-0.011
0.389,-0.188,9.979,0.076,-0.061,-0.004
0.341,-0.219,9.934,0.074,-0.065,0.017
0.301,-0.242,9.929,0.054,-0.081,0.011
0.255,-0.255,9.881,0.038,-0.073,0.0
0.178,-0.274,9.892,0.02,-0.08,-0.002
0.113,-0.264,9.823,0.033,-0.105,-0.012
0.064,-0.298,9.817,0.003,-0.1,-0.019
-0.003,-0.3,9.79,0.005,-0.103,-0.015
-0.059,-0.316,9.779,-0.017,-0.112,-0.001
-0.12,-0.287,9.744,-0.03,-0.079,-0.002
-0.172,-0.27,9.729,-0.038,-0.093,-0.005
-0.236,-0.245,9.703,-0.037,-0.081,-0.004
-0.31,-0.246,9.685,-0.055,-0.073,-0.001
-0.332,-0.207,9.666,-0.059,-0.071,-0.005
-0.389,-0.192,9.647,-0.086,-0.066,0.018
-0.413,-0.175,9.641,-0.099,-0.051,0.013
-0.452,-0.135,9.62,-0.11,-0.039,-0.014
-0.474,-0.112,9.599,-0.102,-0.045,0.003
-0.472,-0.04,9.589,-0.1,-0.017,-0.02
-0.501,-0.033,9.595,-0.105,-0.01,0.002
-0.469,0.024,9.574,-0.112,-0.013,0.017
-0.497,0.049,9.609,-0.115,0.023,-0.005
-0.472,0.098,9.612,-0.095,0.036,0.016
-0.474,0.143,9.615,-0.097,0.039,0.008
-0.428,0.174,9.627,-0.086,0.043,-0.003
-0.391,0.186,9.648,-0.086,0.064,0.006
-0.35,0.206,9.65,-0.072,0.066,-0.002
-0.277,0.255,9.678,-0.057,0.065,0.007
-0.255,0.274,9.7,-0.05,0.086,0.003
-0.181,0.286,9.725,-0.037,0.088,0.017
-0.134,0.28,9.765,-0.025,0.11,-0.007
-0.057,0.308,9.784,-0.014,0.092,-0.027
