acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.004,0.305,9.799,0.009,0.116,-0.001
0.069,0.3,9.831,0.021,0.101,-0.005
0.121,0.291,9.844,0.02,0.083,0.019
0.177,0.266,9.881,0.031,0.077,-0.009
0.227,0.261,9.898,0.052,0.073,-0.011
0.305,0.243,9.898,0.045,0.088,-0.011
0.347,0.211,9.937,0.049,0.086,-0.021
0.377,0.198,9.968,0.066,0.07,-0.006
0.407,0.158,9.984,0.077,0.047,-0.002
0.452,0.129,9.963,0.084,0.022,-0.003
0.469,0.09,9.968,0.104,0.022,0.012
0.481,0.044,9.999,0.109,0.015,0.004
0.497,0.018,9.988,0.114,0.012,0.007
0.485,-0.022,10.004,0.112,0.012,0.014
0.486,-0.061,10.016,0.096,-0.023,-0.001
0.476,-0.102,9.988,0.086,-0.034,-0.011
0.462,-0.11,9.99,0.082,-0.041,0.003
0.416,-0.168,9.978,0.088,-0.047,-0.007
0.395,-0.196,9.943,0.068,-0.059,-0.006
0.351,-0.213,9.939,0.069,-0.068,0.003
0.287,-0.245,9.917,0.045,-0.082,0.007
0.249,-0.28,9.889,0.054,-0.062,-0.015
0.187,-0.298,9.863,0.049,-0.079,-0.001
0.137,-0.285,9.852,0.038,-0.087,0.002
0.065,-0.298,9.839,-0.003,-0.104,0.013
-0.007,-0.315,9.803,0.016,-0.104,0.007
-0.056,-0.299,9.768,-0.007,-0.088,0.005
-0.116,-0.296,9.755,-0.022,-0.106,0.001
-0.192,-0.276,9.728,-0.051,-0.096,-0.007
-0.226,-0.256,9.709,-0.041,-0.092,-0.003
-0.289,-0.242,9.69,-0.046,-0.083,0.002
-0.346,-0.223,9.652,-0.067,-0.075,0.005
-0.379,-0.194,9.641,-0.067,-0.062,-0.01
-0.417,-0.149,9.645,-0.1,-0.056,0.004
-0.466,-0.12,9.622,-0.081,-0.037,0.018
-0.465,-0.084,9.608,-0.079,-0.033,0.019
-0.507,-0.068,9.595,-0.102,-0.03,-0.018
-0.505,-0.003,9.608,-0.086,-0.022,-0.008
-0.504,0.032,9.601,-0.092,0.025,-0.005
-0.493,0.052,9.602,-0.103,0.011,0.011
-0.481,0.088,9.617,-0.089,0.032,-0.017
-0.47,0.126,9.625,-0.08,0.059,0.005
-0.42,0.159,9.618,-0.096,0.064,0.011
-0.397,0.19,9.643,-0.07,0.055,-0.012
-0.351,0.209,9.672,-0.074,0.079,-0.02
-0.296,0.236,9.691,-0.064,0.073,0.006
-0.228,0.256,9.707,-0.047,0.086,0.002
-0.167,0.287,9.708,-0.036,0.091,-0.014
-0.135,0.296,9.736,-0.024,0.1,-0.0
-0.074,0.287,9.785,-0.009,0.094,0.006
