acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.027,0.3,9.775,0.01,0.099,-0.001
0.066,0.287,9.814,0.017,0.087,-0.009
0.118,0.282,9.837,0.026,0.088,-0.016
0.185,0.267,9.853,0.044,0.105,0.007
0.233,0.254,9.905,0.044,0.079,0.008
0.282,0.212,9.929,0.076,0.081,-0.013
0.342,0.215,9.934,0.064,0.077,0.001
0.389,0.191,9.95,0.067,0.059,0.018
0.427,0.16,9.97,0.094,0.044,-0.009
0.454,0.131,9.981,0.088,0.032,0.014
0.484,0.111,9.984,0.109,0.029,0.003
0.481,0.074,9.994,0.104,0.022,-0.01
0.51,0.012,10.005,0.096,-0.005,-0.0
0.493,-0.019,10.004,0.08,-0.025,0.006
0.504,-0.045,9.994,0.087,-0.022,-0.007
0.463,-0.091,9.989,0.107,-0.041,0.01
0.442,-0.116,9.978,0.099,-0.057,0.003
0.437,-0.159,9.994,0.086,-0.058,-0.022
0.392,-0.203,9.963,0.102,-0.072,-0.015
0.347,-0.216,9.923,0.078,-0.066,0.019
0.304,-0.243,9.912,0.062,-0.076,0.002
0.243,-0.26,9.882,0.04,-0.074,-0.002
0.166,-0.289,9.88,0.021,-0.096,0.005
0.13,-0.294,9.849,0.024,-0.097,0.003
0.072,-0.301,9.839,0.009,-0.091,0.033
0.006,-0.314,9.805,-0.017,-0.107,-0.009
-0.061,-0.298,9.774,-0.022,-0.081,0.018
-0.129,-0.3,9.741,-0.005,-0.087,-0.016
-0.19,-0.282,9.727,-0.026,-0.08,0.002
-0.242,-0.236,9.699,-0.053,-0.093,0.004
-0.296,-0.223,9.692,-0.076,-0.08,0.0
-0.347,-0.209,9.661,-0.059,-0.058,-0.006
-0.386,-0.187,9.647,-0.074,-0.072,-0.018
-0.424,-0.161,9.641,-0.094,-0.06,0.021
-0.453,-0.141,9.612,-0.1,-0.052,0.003
-0.466,-0.09,9.601,-0.096,-0.039,0.004
-0.49,-0.063,9.581,-0.101,-0.032,-0.001
-0.513,-0.0,9.592,-0.098,-0.013,-0.0
-0.492,0.019,9.596,-0.09,0.004,-0.003
-0.492,0.035,9.59,-0.094,0.032,-0.006
-0.483,0.086,9.602,-0.077,0.027,0.02
-0.45,0.133,9.634,-0.089,0.041,0.006
-0.419,0.173,9.649,-0.093,0.056,0.001
-0.386,0.195,9.638,-0.088,0.062,0.005
-0.328,0.212,9.662,-0.082,0.068,0.002
-0.298,0.258,9.683,-0.038,0.083,0.011
-0.231,0.238,9.704,-0.06,0.098,-0.003
-0.182,0.278,9.74,-0.033,0.086,0.011
-0.13,0.278,9.762,-0.021,0.099,-0.017
-0.061,0.299,9.781,0.003,0.096,-0.005
