acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.004,0.286,9.821,-0.003,0.094,0.003
0.052,0.301,9.824,0.004,0.105,-0.003
0.13,0.287,9.841,0.015,0.08,-0.003
0.185,0.278,9.883,0.05,0.088,-0.007
0.218,0.259,9.903,0.049,0.081,-0.004
0.281,0.241,9.894,0.055,0.078,-0.001
0.348,0.216,9.941,0.068,0.083,0.005
0.379,0.188,9.954,0.072,0.06,-0.014
0.431,0.147,9.96,0.066,0.06,0.002
0.472,0.129,9.968,0.103,0.058,0.003
0.466,0.089,9.987,0.089,0.019,-0.008
0.505,0.06,9.994,0.095,0.025,0.013
0.502,0.007,9.993,0.088,0.002,-0.027
0.49,0.009,9.986,0.108,0.007,-0.001
0.508,-0.057,9.987,0.101,-0.025,0.001
0.496,-0.096,9.987,0.083,-0.029,0.016
0.442,-0.129,9.986,0.093,-0.042,-0.007
0.431,-0.155,9.979,0.08,-0.048,0.008
0.386,-0.202,9.981,0.064,-0.046,-0.007
0.345,-0.233,9.932,0.081,-0.051,-0.024
0.292,-0.231,9.905,0.077,-0.089,0.004
0.242,-0.264,9.891,0.046,-0.093,0.005
0.178,-0.286,9.869,0.034,-0.085,0.017
0.125,-0.28,9.857,0.011,-0.094,-0.008
0.07,-0.305,9.819,0.0,-0.093,0.004
0.009,-0.294,9.794,-0.008,-0.09,0.004
-0.062,-0.278,9.782,-0.024,-0.088,0.005
-0.128,-0.3,9.759,-0.033,-0.104,0.008
-0.184,-0.289,9.727,-0.049,-0.097,-0.002
-0.23,-0.267,9.719,-0.054,-0.088,0.006
-0.302,-0.25,9.705,-0.058,-0.099,0.009
-0.342,-0.215,9.68,-0.07,-0.081,-0.01
-0.382,-0.185,9.633,-0.087,-0.054,-0.007
-0.41,-0.171,9.619,-0.068,-0.057,-0.015
-0.435,-0.127,9.628,-0.08,-0.045,-0.012
-0.456,-0.089,9.614,-0.088,-0.04,-0.004
-0.483,-0.061,9.597,-0.097,-0.018,0.008
-0.517,-0.02,9.598,-0.1,-0.005,-0.008
-0.507,0.032,9.591,-0.113,0.006,0.006
-0.502,0.067,9.597,-0.115,0.028,0.01
-0.479,0.086,9.607,-0.092,0.043,-0.013
-0.472,0.112,9.623,-0.097,0.04,0.003
-0.425,0.167,9.632,-0.077,0.068,0.009
-0.383,0.187,9.646,-0.079,0.051,-0.008
-0.339,0.229,9.659,-0.076,0.063,-0.006
-0.288,0.232,9.668,-0.066,0.083,0.016
-0.244,0.273,9.704,-0.06,0.078,0.001
-0.18,0.286,9.707,-0.038,0.075,-0.001
-0.112,0.276,9.742,-0.015,0.117,0.008
-0.07,0.296,9.754,-0.015,0.105,-0.013
