acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.001,0.29,9.785,-0.008,0.097,-0.013
0.071,0.299,9.814,0.012,0.095,0.013
0.134,0.289,9.856,0.015,0.105,-0.005
0.188,0.289,9.872,0.022,0.098,-0.017
0.238,0.262,9.917,0.04,0.087,-0.02
0.293,0.242,9.91,0.065,0.079,0.002
0.339,0.206,9.95,0.075,0.073,0.006
0.388,0.206,9.956,0.065,0.062,0.007
0.428,0.167,9.977,0.101,0.053,0.015
0.47,0.134,9.969,0.097,0.037,0.009
0.451,0.099,9.989,0.076,0.024,-0.014
0.503,0.064,10.022,0.084,0.026,-0.002
0.503,0.02,9.994,0.103,0.011,0.006
0.495,-0.011,9.989,0.104,-0.01,-0.019
0.474,-0.062,9.988,0.107,-0.025,-0.001
0.48,-0.088,9.986,0.122,-0.024,-0.004
0.458,-0.134,9.976,0.08,-0.053,0.003
0.438,-0.175,9.958,0.078,-0.072,-0.003
0.382,-0.181,9.968,0.051,-0.049,0.016
0.336,-0.214,9.93,0.09,-0.073,-0.02
0.299,-0.252,9.907,0.055,-0.072,0.003
0.259,-0.29,9.905,0.059,-0.109,0.008
0.181,-0.278,9.878,0.041,-0.076,0.004
0.127,-0.294,9.852,0.04,-0.1,-0.016
0.071,-0.316,9.828,0.001,-0.096,0.006
0.005,-0.301,9.786,-0.021,-0.1,-0.012
-0.059,-0.3,9.773,-0.014,-0.119,-0.005
-0.131,-0.292,9.735,-0.025,-0.095,-0.008
-0.184,-0.28,9.727,-0.039,-0.09,-0.01
-0.233,-0.282,9.698,-0.048,-0.1,0.002
-0.283,-0.235,9.676,-0.07,-0.082,-0.006
-0.323,-0.219,9.649,-0.065,-0.082,0.001
-0.383,-0.181,9.614,-0.075,-0.062,-0.001
-0.416,-0.163,9.639,-0.078,-0.065,0.007
-0.447,-0.115,9.614,-0.074,-0.059,-0.021
-0.476,-0.09,9.609,-0.093,-0.043,-0.012
-0.508,-0.054,9.613,-0.09,-0.012,-0.002
-0.505,-0.005,9.594,-0.098,-0.006,0.007
-0.488,0.027,9.614,-0.088,0.001,-0.003
-0.486,0.063,9.624,-0.1,0.02,-0.016
-0.474,0.098,9.592,-0.095,0.024,-0.004
-0.453,0.139,9.619,-0.109,0.056,-0.004
-0.409,0.154,9.608,-0.088,0.043,-0.014
-0.379,0.184,9.642,-0.068,0.064,0.004
-0.332,0.211,9.69,-0.065,0.061,0.015
-0.275,0.228,9.693,-0.069,0.072,0.011
-0.236,0.261,9.721,-0.045,0.089,-0.008
-0.183,0.302,9.733,-0.036,0.103,0.001
-0.133,0.281,9.734,-0.014,0.101,-0.009
-0.071,0.286,9.768,-0.019,0.099,-0.003
