acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.009,0.285,9.804,0.003,0.117,0.005
0.063,0.294,9.831,-0.001,0.105,0.012
0.113,0.282,9.849,0.033,0.093,-0.016
0.175,0.269,9.873,0.046,0.101,-0.011
0.246,0.252,9.885,0.06,0.076,0.002
0.29,0.258,9.919,0.06,0.089,-0.01
0.32,0.214,9.949,0.06,0.072,-0.012
0.371,0.191,9.938,0.089,0.062,-0.021
0.417,0.155,9.962,0.09,0.041,-0.015
0.447,0.144,9.992,0.081,0.04,-0.012
0.463,0.074,9.994,0.1,0.041,-0.006
0.514,0.067,10.015,0.098,0.012,-0.005
0.497,0.009,9.998,0.102,0.01,-0.0
0.485,-0.009,10.008,0.101,-0.012,0.007
0.487,-0.065,10.001,0.092,-0.01,0.012
0.465,-0.108,10.009,0.079,-0.041,0.014
0.448,-0.12,9.988,0.074,-0.041,0.0
0.421,-0.169,9.962,0.077,-0.05,0.002
0.381,-0.203,9.944,0.071,-0.07,-0.022
0.347,-0.196,9.939,0.079,-0.064,0.004
0.299,-0.232,9.925,0.06,-0.099,0.003
0.256,-0.273,9.897,0.052,-0.089,0.007
0.189,-0.259,9.872,0.048,-0.105,-0.003
0.116,-0.287,9.865,0.005,-0.099,0.02
0.055,-0.304,9.827,0.019,-0.101,-0.006
0.004,-0.292,9.794,-0.005,-0.116,-0.007
-0.06,-0.289,9.779,-0.015,-0.087,-0.006
-0.106,-0.29,9.751,-0.029,-0.084,0.006
-0.195,-0.255,9.717,-0.04,-0.114,-0.016
-0.245,-0.242,9.71,-0.054,-0.091,-0.009
-0.29,-0.253,9.69,-0.072,-0.065,0.007
-0.356,-0.219,9.667,-0.076,-0.051,-0.004
-0.387,-0.183,9.638,-0.078,-0.081,-0.003
-0.433,-0.162,9.606,-0.071,-0.043,-0.013
-0.448,-0.129,9.619,-0.086,-0.047,-0.022
-0.502,-0.092,9.623,-0.095,-0.015,0.008
-0.481,-0.053,9.606,-0.091,-0.021,0.002
-0.5,-0.035,9.594,-0.098,0.003,0.0
-0.492,0.021,9.607,-0.114,0.012,-0.018
-0.498,0.055,9.604,-0.103,0.024,0.003
-0.475,0.112,9.614,-0.103,0.043,0.008
-0.434,0.116,9.624,-0.089,0.032,-0.001
-0.413,0.186,9.653,-0.07,0.058,-0.014
-0.388,0.197,9.628,-0.076,0.068,0.013
-0.358,0.206,9.672,-0.061,0.079,-0.012
-0.294,0.226,9.672,-0.056,0.083,0.01
-0.227,0.245,9.691,-0.042,0.085,0.01
-0.181,0.294,9.728,-0.041,0.105,0.008
-0.123,0.292,9.752,-0.017,0.087,-0.004
-0.063,0.296,9.775,-0.015,0.096,-0.003
