acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.02,0.292,9.801,-0.017,0.108,0.01
0.062,0.294,9.814,0.03,0.096,-0.0
0.133,0.284,9.828,0.013,0.093,0.015
0.188,0.293,9.858,0.039,0.077,-0.009
0.247,0.254,9.891,0.048,0.09,-0.0
0.301,0.249,9.919,0.051,0.087,0.004
0.349,0.226,9.925,0.067,0.05,0.007
0.395,0.2,9.945,0.078,0.084,0.001
0.421,0.177,9.97,0.083,0.069,-0.013
0.46,0.129,9.98,0.107,0.045,0.018
0.489,0.088,9.978,0.101,0.021,0.003
0.495,0.053,10.0,0.104,0.025,0.01
0.498,0.019,10.002,0.075,-0.001,-0.003
0.492,-0.036,9.975,0.089,-0.005,0.024
0.472,-0.059,10.007,0.086,-0.007,-0.008
0.459,-0.078,9.996,0.098,-0.026,0.004
0.438,-0.138,9.974,0.092,-0.03,0.012
0.423,-0.167,9.976,0.084,-0.049,0.001
0.377,-0.184,9.942,0.066,-0.066,-0.02
0.349,-0.221,9.952,0.074,-0.067,0.001
0.274,-0.232,9.911,0.051,-0.093,-0.014
0.234,-0.235,9.904,0.051,-0.098,0.009
0.181,-0.267,9.872,0.043,-0.096,0.006
0.111,-0.281,9.822,0.012,-0.087,-0.011
0.061,-0.309,9.813,0.023,-0.102,-0.018
-0.005,-0.31,9.794,0.006,-0.095,0.006
-0.058,-0.284,9.774,-0.011,-0.097,0.019
-0.114,-0.311,9.746,-0.021,-0.103,0.006
-0.208,-0.28,9.736,-0.01,-0.088,-0.001
-0.264,-0.275,9.692,-0.047,-0.083,-0.012
-0.299,-0.24,9.665,-0.058,-0.079,-0.005
-0.35,-0.22,9.665,-0.077,-0.067,-0.003
-0.379,-0.202,9.653,-0.085,-0.06,0.012
-0.423,-0.172,9.64,-0.082,-0.042,0.008
-0.465,-0.111,9.626,-0.102,-0.037,-0.006
-0.48,-0.088,9.633,-0.09,-0.026,0.008
-0.493,-0.046,9.607,-0.099,-0.006,0.003
-0.497,-0.004,9.575,-0.099,-0.01,0.005
-0.505,0.025,9.61,-0.099,0.017,0.005
-0.492,0.068,9.615,-0.108,0.011,-0.003
-0.469,0.074,9.613,-0.104,0.029,0.016
-0.457,0.128,9.619,-0.083,0.051,-0.004
-0.407,0.15,9.628,-0.085,0.058,0.004
-0.378,0.186,9.643,-0.07,0.065,0.002
-0.33,0.222,9.68,-0.075,0.07,0.012
-0.282,0.234,9.676,-0.059,0.097,0.007
-0.247,0.279,9.721,-0.041,0.093,0.016
-0.184,0.252,9.726,-0.032,0.105,-0.01
-0.115,0.289,9.733,-0.034,0.082,0.001
-0.081,0.317,9.758,-0.017,0.111,0.006
