acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.026,0.307,9.818,-0.0,0.095,-0.003
0.069,0.315,9.817,0.018,0.104,0.007
0.125,0.288,9.82,0.042,0.11,0.011
0.204,0.287,9.875,0.042,0.089,-0.0
0.245,0.267,9.899,0.043,0.089,0.007
0.3,0.227,9.896,0.051,0.082,0.012
0.342,0.215,9.924,0.062,0.079,0.018
0.385,0.198,9.966,0.068,0.062,-0.0
0.446,0.138,9.973,0.081,0.069,-0.013
0.443,0.143,9.976,0.089,0.044,0.004
0.473,0.088,9.991,0.098,0.042,0.014
0.485,0.044,9.997,0.098,0.023,-0.002
0.501,0.025,9.988,0.101,0.012,0.016
0.505,-0.029,10.001,0.102,0.018,0.005
0.499,-0.06,9.982,0.094,-0.004,-0.004
0.481,-0.105,10.003,0.092,-0.038,0.016
0.447,-0.134,9.987,0.109,-0.039,-0.002
0.435,-0.148,9.956,0.102,-0.054,-0.001
0.383,-0.179,9.943,0.074,-0.06,0.003
0.346,-0.211,9.939,0.068,-0.08,-0.01
0.282,-0.239,9.915,0.059,-0.072,-0.005
0.241,-0.283,9.891,0.047,-0.096,-0.013
0.178,-0.27,9.896,0.029,-0.104,-0.003
0.107,-0.297,9.857,0.007,-0.101,0.017
0.068,-0.297,9.836,0.011,-0.113,-0.006
0.001,-0.303,9.788,0.013,-0.107,0.005
-0.069,-0.305,9.789,-0.012,-0.086,0.014
-0.133,-0.291,9.762,-0.02,-0.104,0.014
-0.176,-0.288,9.731,-0.04,-0.093,-0.006
-0.234,-0.26,9.71,-0.049,-0.081,-0.026
-0.303,-0.239,9.667,-0.054,-0.086,-0.004
-0.351,-0.216,9.67,-0.061,-0.062,0.006
-0.393,-0.19,9.652,-0.087,-0.068,0.008
-0.42,-0.142,9.628,-0.086,-0.053,0.011
-0.454,-0.135,9.619,-0.083,-0.044,-0.004
-0.466,-0.084,9.609,-0.096,-0.027,-0.015
-0.494,-0.052,9.611,-0.098,-0.013,-0.005
-0.481,-0.008,9.617,-0.095,-0.017,0.001
-0.489,0.019,9.605,-0.092,0.02,0.004
-0.486,0.047,9.592,-0.089,0.023,0.017
-0.48,0.095,9.588,-0.092,0.023,-0.003
-0.444,0.13,9.614,-0.091,0.023,-0.004
-0.413,0.18,9.631,-0.086,0.048,0.002
-0.387,0.185,9.644,-0.073,0.054,0.018
-0.339,0.229,9.656,-0.08,0.078,-0.01
-0.277,0.258,9.692,-0.072,0.086,0.008
-0.256,0.27,9.71,-0.067,0.083,-0.012
-0.179,0.263,9.739,-0.036,0.099,0.003
-0.11,0.305,9.75,-0.034,0.09,-0.02
-0.075,0.299,9.773,-0.01,0.094,-0.01
