acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.004,0.304,9.821,0.009,0.094,0.017
0.057,0.318,9.815,0.021,0.1,-0.007
0.105,0.312,9.864,0.034,0.112,-0.008
0.172,0.275,9.861,0.044,0.081,0.004
0.242,0.259,9.894,0.071,0.082,0.007
0.303,0.235,9.939,0.067,0.082,-0.015
0.362,0.216,9.944,0.066,0.064,0.006
0.373,0.198,9.941,0.069,0.058,0.001
0.425,0.141,9.97,0.083,0.068,0.004
0.448,0.125,9.988,0.079,0.039,0.005
0.476,0.108,10.026,0.1,0.025,0.008
0.489,0.054,9.998,0.088,0.015,0.014
0.5,0.017,10.011,0.094,0.007,0.022
0.503,-0.028,10.01,0.099,-0.006,-0.003
0.483,-0.065,9.984,0.088,-0.017,0.01
0.487,-0.095,9.97,0.095,-0.036,-0.012
0.446,-0.127,9.99,0.067,-0.029,-0.002
0.421,-0.16,9.941,0.075,-0.043,-0.007
0.392,-0.18,9.955,0.064,-0.074,0.01
0.334,-0.211,9.933,0.071,-0.07,0.012
0.3,-0.253,9.909,0.061,-0.079,0.008
0.247,-0.272,9.899,0.05,-0.075,0.005
0.18,-0.286,9.875,0.056,-0.107,0.018
0.114,-0.297,9.853,0.017,-0.079,0.001
0.067,-0.303,9.805,-0.0,-0.116,-0.006
0.005,-0.306,9.804,-0.007,-0.095,0.004
-0.061,-0.293,9.776,-0.013,-0.1,0.021
-0.124,-0.274,9.754,-0.027,-0.101,-0.005
-0.18,-0.26,9.734,-0.038,-0.091,-0.006
-0.259,-0.276,9.709,-0.064,-0.09,-0.0
-0.277,-0.241,9.688,-0.08,-0.071,-0.006
-0.334,-0.234,9.685,-0.056,-0.061,0.004
-0.384,-0.183,9.636,-0.071,-0.053,0.012
-0.408,-0.145,9.632,-0.073,-0.031,-0.002
-0.456,-0.13,9.607,-0.093,-0.048,0.005
-0.457,-0.096,9.602,-0.105,-0.028,-0.008
-0.485,-0.059,9.615,-0.088,-0.011,0.01
-0.508,-0.016,9.612,-0.103,-0.012,-0.02
-0.509,0.016,9.598,-0.099,0.017,-0.009
-0.487,0.053,9.604,-0.093,0.026,0.006
-0.479,0.084,9.601,-0.092,0.035,0.002
-0.444,0.138,9.603,-0.075,0.025,0.004
-0.413,0.173,9.648,-0.082,0.05,0.016
-0.383,0.191,9.651,-0.08,0.059,0.003
-0.335,0.215,9.669,-0.079,0.064,0.0
-0.302,0.248,9.697,-0.068,0.077,-0.003
-0.229,0.27,9.703,-0.054,0.095,0.012
-0.197,0.264,9.716,-0.054,0.106,0.012
-0.119,0.276,9.751,-0.038,0.09,-0.018
-0.059,0.308,9.775,-0.01,0.089,0.01
