acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.014,0.3,9.8,-0.004,0.117,-0.01
0.062,0.292,9.835,0.012,0.087,-0.003
0.125,0.274,9.847,0.032,0.084,-0.0
0.193,0.279,9.883,0.032,0.084,0.001
0.23,0.255,9.873,0.069,0.066,0.004
0.301,0.247,9.91,0.031,0.094,0.005
0.343,0.227,9.935,0.048,0.075,-0.003
0.407,0.213,9.963,0.07,0.061,0.004
0.413,0.136,9.965,0.074,0.055,-0.017
0.441,0.137,9.981,0.072,0.042,0.022
0.468,0.09,9.996,0.09,0.038,0.002
0.5,0.047,9.993,0.077,0.008,0.006
0.501,0.022,10.006,0.101,0.014,0.008
0.504,-0.038,10.0,0.098,0.001,0.005
0.49,-0.068,10.006,0.11,-0.022,-0.009
0.475,-0.093,9.992,0.11,-0.02,-0.014
0.471,-0.106,9.992,0.078,-0.028,-0.009
0.423,-0.153,9.97,0.078,-0.052,-0.001
0.371,-0.188,9.944,0.081,-0.07,-0.001
0.33,-0.209,9.933,0.078,-0.065,-0.005
0.288,-0.24,9.903,0.063,-0.09,-0.013
0.212,-0.262,9.901,0.05,-0.073,0.017
0.181,-0.281,9.873,0.054,-0.099,0.018
0.118,-0.306,9.859,0.023,-0.104,-0.013
0.072,-0.299,9.841,-0.002,-0.107,-0.017
-0.008,-0.3,9.793,0.004,-0.095,0.007
-0.087,-0.296,9.781,-0.016,-0.093,0.009
-0.123,-0.289,9.753,-0.014,-0.094,0.0
-0.18,-0.29,9.74,-0.044,-0.098,-0.007
-0.23,-0.257,9.706,-0.052,-0.098,-0.004
-0.301,-0.24,9.68,-0.044,-0.077,-0.005
-0.339,-0.21,9.653,-0.072,-0.074,0.01
-0.375,-0.171,9.634,-0.07,-0.064,-0.007
-0.423,-0.161,9.622,-0.088,-0.05,0.004
-0.464,-0.119,9.62,-0.089,-0.049,0.004
-0.478,-0.104,9.607,-0.078,-0.038,0.004
-0.501,-0.055,9.618,-0.092,-0.012,0.004
-0.51,-0.023,9.594,-0.102,0.001,0.002
-0.499,0.003,9.597,-0.102,0.018,0.003
-0.493,0.041,9.602,-0.084,0.015,-0.001
-0.467,0.104,9.615,-0.099,0.03,-0.002
-0.436,0.122,9.616,-0.082,0.041,-0.004
-0.424,0.178,9.64,-0.067,0.042,0.008
-0.382,0.197,9.648,-0.075,0.066,-0.001
-0.341,0.23,9.65,-0.079,0.065,-0.009
-0.294,0.235,9.674,-0.064,0.075,-0.01
-0.238,0.256,9.706,-0.066,0.102,0.009
-0.179,0.285,9.715,-0.027,0.11,-0.009
-0.126,0.289,9.742,-0.037,0.092,-0.001
-0.064,0.293,9.77,-0.029,0.102,0.027
