acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.011,0.303,9.797,0.008,0.111,-0.001
0.045,0.305,9.803,0.003,0.11,0.023
0.13,0.295,9.861,0.023,0.096,-0.015
0.174,0.27,9.862,0.027,0.071,-0.004
0.223,0.249,9.913,0.052,0.084,0.006
0.281,0.234,9.91,0.048,0.093,-0.006
0.347,0.219,9.932,0.067,0.075,-0.009
0.393,0.19,9.939,0.068,0.064,-0.017
0.423,0.178,9.97,0.09,0.062,-0.002
0.457,0.109,9.971,0.1,0.054,-0.014
0.459,0.087,10.004,0.105,0.021,-0.026
0.515,0.048,9.991,0.102,0.012,0.002
0.501,0.01,10.015,0.086,-0.007,0.026
0.509,-0.017,9.995,0.094,-0.008,0.028
0.497,-0.051,10.016,0.093,-0.017,-0.029
0.48,-0.097,9.992,0.108,-0.03,0.021
0.439,-0.127,9.965,0.11,-0.037,-0.004
0.435,-0.164,9.971,0.079,-0.037,0.005
0.384,-0.201,9.951,0.088,-0.066,-0.002
0.326,-0.207,9.925,0.079,-0.086,-0.001
0.298,-0.25,9.938,0.075,-0.079,-0.001
0.251,-0.266,9.885,0.052,-0.095,-0.009
0.171,-0.293,9.871,0.035,-0.084,-0.005
0.129,-0.297,9.856,0.028,-0.091,0.007
0.065,-0.287,9.814,0.016,-0.111,0.001
-0.006,-0.298,9.81,0.003,-0.104,-0.005
-0.05,-0.283,9.784,-0.015,-0.096,0.014
-0.144,-0.286,9.756,-0.033,-0.093,-0.009
-0.188,-0.287,9.737,-0.042,-0.09,-0.013
-0.249,-0.275,9.702,-0.045,-0.077,-0.009
-0.3,-0.245,9.672,-0.046,-0.081,-0.007
-0.328,-0.237,9.654,-0.068,-0.071,-0.011
-0.376,-0.196,9.654,-0.092,-0.056,0.008
-0.433,-0.166,9.631,-0.084,-0.052,0.009
-0.479,-0.143,9.627,-0.11,-0.036,-0.023
-0.476,-0.078,9.616,-0.102,-0.029,-0.004
-0.498,-0.062,9.608,-0.101,-0.022,-0.017
-0.521,-0.012,9.602,-0.083,0.002,-0.006
-0.474,0.015,9.591,-0.095,-0.001,-0.001
-0.496,0.047,9.607,-0.09,0.02,-0.017
-0.488,0.107,9.61,-0.081,0.014,0.007
-0.451,0.129,9.63,-0.109,0.024,-0.011
-0.439,0.164,9.633,-0.087,0.044,0.012
-0.389,0.188,9.669,-0.081,0.078,0.008
-0.337,0.218,9.666,-0.074,0.059,-0.004
-0.296,0.231,9.681,-0.053,0.072,-0.002
-0.252,0.26,9.701,-0.049,0.089,0.001
-0.172,0.277,9.716,-0.027,0.09,0.007
-0.133,0.3,9.75,-0.016,0.092,-0.016
-0.062,0.282,9.772,-0.008,0.113,-0.009
