acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.017,-0.014,9.815,0.011,-0.0,-0.017
0.01,-0.012,9.791,-0.004,-0.004,-0.001
0.027,-0.007,9.785,-0.002,-0.006,0.01
-0.007,-0.006,9.795,0.011,0.0,-0.002
0.004,0.004,9.801,-0.003,0.0,0.0
0.0,-0.005,9.792,-0.017,-0.005,-0.002
0.011,-0.005,9.801,-0.003,0.004,0.015
0.006,-0.013,9.797,0.006,-0.008,0.001
-0.019,-0.019,9.799,0.007,0.005,0.001
-0.024,-0.004,9.79,0.001,0.001,0.002
-0.0,-0.002,9.789,0.009,0.006,-0.014
0.009,0.006,9.81,0.006,0.007,0.004
0.002,-0.002,9.805,-0.016,0.004,-0.004
0.002,-0.007,9.813,0.003,0.006,-0.011
-0.003,0.001,9.813,-0.019,-0.016,0.013
-0.008,-0.016,9.788,-0.008,-0.002,-0.001
-0.009,0.001,9.789,-0.006,0.004,-0.01
0.003,-0.007,9.79,0.011,0.001,0.01
-0.003,-0.001,9.788,-0.036,-0.031,0.01
0.008,0.01,13.245,0.009,-0.02,0.013
-0.004,0.023,16.186,-0.035,-0.009,0.018
-0.004,0.003,18.116,0.04,-0.019,-0.006
-0.002,-0.015,18.787,0.015,0.019,-0.022
-0.006,0.017,18.111,0.011,0.009,0.021
0.016,0.007,16.146,-0.007,-0.021,-0.009
0.007,0.008,13.228,0.004,0.009,0.01
-0.008,-0.008,-0.018,0.014,-0.029,0.013
-0.022,-0.003,7.804,0.019,0.005,-0.017
0.001,0.007,5.881,0.014,-0.049,0.007
-0.0,-0.005,4.175,0.015,-0.016,0.006
-0.006,0.007,2.766,0.036,0.014,-0.008
-0.025,0.003,1.69,-0.022,-0.03,0.001
-0.001,-0.004,1.028,-0.033,-0.033,0.013
-0.0,0.001,0.786,-0.028,0.034,-0.009
0.004,0.003,1.033,-0.002,0.006,0.01
0.007,-0.006,1.688,-0.018,-0.007,-0.006
-0.006,0.009,2.771,-0.009,-0.011,0.003
0.005,0.002,4.19,0.045,-0.005,0.012
0.0,0.018,5.889,0.02,-0.029,-0.004
0.014,0.006,7.806,-0.014,0.017,0.005
-0.007,0.013,9.815,-0.025,0.008,-0.007
-0.009,0.009,9.798,-0.004,-0.007,0.0
-0.003,0.004,9.788,-0.009,0.004,-0.004
0.001,0.008,9.812,-0.001,-0.01,-0.008
0.018,-0.001,9.79,-0.019,0.011,0.014
0.014,0.006,9.786,0.001,-0.017,0.007
-0.012,-0.007,9.788,-0.008,-0.019,-0.003
-0.003,-0.01,9.795,0.01,0.001,0.012
-0.004,0.011,9.799,0.011,-0.004,0.008
0.015,0.01,9.791,0.016,-0.009,0.004
