acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.001,-0.009,9.786,0.006,-0.006,-0.002
-0.015,-0.012,9.788,0.022,-0.019,0.006
0.001,-0.012,9.801,0.0,0.011,0.001
-0.017,0.007,9.816,0.019,-0.007,0.014
0.009,0.02,9.782,-0.002,-0.01,-0.009
0.0,0.012,9.803,-0.006,-0.008,-0.005
0.021,0.014,9.817,0.01,-0.004,0.004
-0.011,-0.011,9.802,0.017,0.019,-0.003
0.003,0.008,9.803,0.021,0.011,-0.002
0.005,0.012,9.81,0.012,-0.004,0.009
-0.007,0.0,9.816,-0.002,0.009,0.006
0.01,0.006,9.791,-0.006,-0.008,-0.003
0.014,-0.009,9.804,0.017,0.017,-0.009
-0.008,0.01,9.804,-0.006,-0.011,-0.012
0.01,0.008,9.798,-0.002,-0.001,0.016
-0.019,0.003,12.12,0.001,-0.059,-0.001
-0.015,0.002,13.62,-0.016,0.013,-0.006
0.0,-0.004,13.589,0.038,-0.053,-0.004
-0.029,-0.007,12.153,-0.002,-0.011,0.005
0.007,0.0,0.175,-0.055,-0.055,-0.006
-0.01,-0.017,7.457,0.018,0.013,0.001
-0.01,-0.014,5.989,-0.015,-0.012,-0.002
0.012,-0.01,5.98,0.003,0.036,-0.009
-0.0,0.004,7.43,0.003,0.026,-0.012
0.003,0.026,9.795,-0.015,0.009,0.01
-0.009,-0.011,9.783,0.016,-0.004,0.008
0.004,-0.008,9.811,-0.009,-0.008,0.005
-0.003,-0.002,9.819,-0.014,0.002,0.018
0.009,0.017,9.788,0.017,0.009,-0.009
-0.012,-0.011,9.785,0.008,0.0,-0.016
0.0,0.004,9.807,-0.007,-0.007,0.001
-0.02,-0.001,9.815,-0.01,-0.008,0.008
0.009,0.011,9.79,0.009,0.004,-0.004
-0.001,-0.003,9.799,0.011,0.009,-0.004
0.008,0.002,9.786,0.004,0.015,0.006
-0.005,-0.003,9.819,-0.011,-0.007,0.018
-0.006,0.01,9.803,-0.006,-0.018,-0.01
-0.011,-0.003,9.812,-0.007,0.014,0.015
0.005,-0.013,9.805,-0.008,0.014,0.008
0.006,-0.014,9.8,-0.012,0.011,0.014
-0.009,0.008,9.821,-0.003,0.01,0.007
-0.016,0.013,9.807,-0.002,-0.007,0.006
-0.005,-0.015,9.788,0.001,-0.009,0.006
-0.004,0.012,9.789,0.009,0.006,0.003
0.01,0.021,9.815,-0.003,0.002,0.011
-0.003,-0.009,9.796,0.015,-0.004,-0.007
0.013,0.019,9.786,0.014,0.013,0.001
0.012,-0.02,9.811,0.007,-0.003,0.002
-0.003,-0.014,9.808,0.007,0.0,0.009
-0.015,0.018,9.775,0.001,0.002,-0.011
