acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.005,0.008,9.8,0.004,-0.003,-0.004
0.015,-0.004,9.813,-0.005,0.002,0.007
-0.006,-0.009,9.811,-0.012,-0.009,-0.006
-0.006,-0.012,9.783,0.003,-0.001,0.002
-0.002,-0.008,9.814,-0.006,0.006,-0.015
-0.015,-0.005,9.794,-0.009,0.005,0.002
0.008,-0.013,9.798,0.01,0.002,-0.01
-0.001,0.006,9.815,0.005,-0.008,-0.012
-0.008,-0.002,9.808,0.0,0.013,0.005
0.009,-0.002,9.8,-0.006,-0.005,0.002
0.011,-0.009,9.813,-0.003,0.015,-0.01
-0.025,-0.003,9.798,-0.006,-0.002,0.011
-0.005,-0.0,15.305,0.013,0.011,-0.004
-0.006,0.003,19.312,-0.01,0.004,0.006
-0.017,0.018,20.812,0.001,0.019,0.006
-0.003,-0.001,19.312,0.001,0.017,-0.009
0.004,-0.002,15.296,0.051,0.009,0.007
0.008,-0.005,-0.071,-0.035,-0.007,0.009
-0.003,0.005,7.348,-0.02,-0.013,0.0
-0.012,-0.014,5.026,-0.043,0.01,-0.012
0.003,0.005,2.937,0.007,0.002,0.011
-0.005,-0.006,1.211,-0.011,-0.002,0.011
0.017,-0.002,-0.109,0.047,-0.022,0.003
-0.006,0.008,-0.913,0.006,0.004,0.009
0.003,0.006,-1.211,-0.03,0.047,0.002
0.008,-0.007,-0.935,-0.012,-0.015,-0.007
-0.008,0.001,-0.114,0.038,-0.005,0.005
-0.003,0.009,1.219,0.03,-0.022,0.021
0.007,0.0,2.941,0.015,-0.031,-0.015
-0.004,0.005,5.015,-0.008,-0.002,0.005
0.004,0.002,7.342,-0.018,0.02,0.003
-0.004,0.002,9.798,0.014,-0.013,0.006
-0.006,0.01,9.784,0.001,-0.003,0.01
0.006,-0.005,9.802,-0.015,0.003,-0.011
-0.001,-0.001,9.797,-0.004,0.017,-0.004
-0.006,0.004,9.806,-0.007,0.001,-0.0
-0.015,0.01,9.807,-0.005,-0.009,0.005
-0.001,-0.007,9.81,-0.003,-0.014,0.014
-0.007,0.008,9.796,-0.0,0.012,0.026
0.008,-0.011,9.803,-0.006,0.013,0.01
-0.005,0.01,9.792,0.011,0.016,0.002
-0.011,-0.008,9.782,-0.003,0.002,0.008
0.016,-0.005,9.785,0.001,-0.003,-0.011
0.014,0.001,9.793,0.0,0.001,-0.005
0.001,-0.021,9.779,0.003,0.006,-0.014
-0.004,-0.002,9.797,0.03,-0.009,0.003
0.017,-0.003,9.805,0.014,0.004,-0.002
0.006,-0.001,9.784,0.009,0.01,-0.005
0.005,-0.009,9.824,-0.006,-0.013,-0.002
0.011,0.006,9.793,0.001,0.02,0.021
