acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.017,-0.006,9.782,-0.003,-0.0,-0.017
0.005,0.012,9.799,0.018,-0.008,0.025
0.002,0.007,9.814,0.0,-0.013,0.012
0.009,-0.01,9.797,-0.007,-0.006,0.002
-0.007,0.006,9.786,0.01,-0.009,-0.013
-0.013,-0.013,9.797,0.007,0.001,0.007
0.013,-0.006,9.799,-0.018,0.004,-0.006
0.007,0.003,9.794,0.015,0.008,-0.017
0.017,0.003,9.802,-0.009,0.01,-0.003
-0.013,0.006,9.802,-0.014,0.015,-0.013
-0.004,-0.018,9.798,0.013,0.005,0.0
-0.013,0.008,9.784,-0.002,-0.007,-0.006
0.011,-0.01,9.806,-0.002,0.006,0.004
0.005,-0.011,9.796,-0.021,0.011,0.008
0.002,0.003,9.804,-0.029,-0.034,-0.004
-0.008,-0.014,15.676,-0.017,-0.016,0.018
-0.007,0.004,19.298,0.027,-0.023,-0.018
0.015,-0.015,19.311,0.012,0.004,0.02
-0.002,-0.0,15.672,0.019,-0.019,0.002
-0.014,0.013,-0.06,0.007,0.049,0.004
-0.005,0.004,4.796,0.031,-0.01,-0.008
-0.008,0.008,1.151,-0.003,-0.008,0.013
0.001,-0.031,-0.182,0.005,0.025,-0.01
0.004,0.015,1.146,-0.039,-0.024,-0.005
-0.009,0.009,4.804,-0.025,-0.021,-0.0
0.0,-0.01,9.803,-0.019,-0.003,-0.017
-0.003,-0.015,9.803,-0.007,-0.024,-0.006
-0.005,0.002,9.799,0.004,-0.004,0.008
0.029,0.003,9.812,0.014,0.015,-0.003
0.016,0.007,9.799,-0.002,-0.001,-0.009
0.011,0.006,9.808,-0.012,-0.009,0.005
0.008,0.012,9.808,0.012,-0.006,0.0
0.009,0.018,9.793,0.001,0.009,0.005
0.007,0.009,9.792,-0.01,0.018,-0.006
-0.007,-0.001,9.795,-0.01,0.002,-0.004
0.013,0.009,9.789,0.008,0.002,-0.021
-0.013,0.009,9.802,-0.012,-0.008,-0.011
0.001,0.014,9.808,0.01,-0.004,-0.006
0.013,0.007,9.809,-0.004,-0.005,-0.0
0.011,-0.013,9.803,0.014,-0.004,-0.008
0.003,-0.004,9.804,-0.006,-0.002,0.012
0.008,0.011,9.8,-0.003,0.0,0.009
-0.005,-0.016,9.823,-0.007,-0.002,-0.017
0.008,0.002,9.82,-0.001,0.006,0.007
-0.01,0.003,9.82,0.002,0.012,0.003
0.007,0.017,9.807,-0.001,0.01,0.007
0.003,-0.001,9.792,0.0,-0.005,0.002
-0.001,-0.016,9.812,0.024,-0.005,0.002
0.001,0.007,9.791,-0.004,0.002,-0.003
0.008,-0.003,9.797,0.002,-0.007,0.012
