acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.0,0.0,9.802,0.006,-0.003,0.001
0.015,0.002,9.811,-0.004,-0.001,0.011
-0.004,0.004,9.784,-0.015,-0.016,0.019
-0.007,-0.011,9.796,-0.016,-0.01,-0.006
-0.009,0.001,9.793,0.006,0.001,0.019
0.002,0.007,9.8,0.007,0.019,0.01
-0.007,0.002,9.808,0.014,-0.0,-0.003
-0.004,0.017,9.811,-0.018,0.015,-0.011
-0.008,0.002,9.813,0.014,-0.01,-0.006
-0.013,0.01,9.803,0.017,-0.002,-0.006
0.018,0.008,9.797,-0.029,-0.021,0.002
-0.015,-0.001,10.944,0.04,-0.003,-0.006
-0.008,0.003,11.949,0.035,0.002,-0.001
-0.011,-0.0,12.822,0.01,-0.019,-0.015
-0.002,-0.013,13.444,-0.018,-0.022,-0.009
-0.005,-0.0,13.769,0.004,-0.006,0.002
0.003,-0.007,13.752,0.011,-0.016,0.009
-0.012,-0.008,13.436,-0.027,0.004,0.012
-0.014,-0.001,12.809,-0.0,-0.009,0.011
-0.019,-0.013,11.963,-0.003,0.032,-0.012
-0.003,-0.009,10.945,-0.017,-0.025,0.011
-0.013,-0.013,-0.015,0.05,0.022,-0.021
-0.001,-0.009,8.439,0.001,-0.02,-0.003
0.002,-0.025,7.229,-0.004,0.001,0.02
-0.023,-0.018,6.327,-0.036,0.017,0.017
0.005,-0.005,5.85,0.012,-0.031,0.0
-0.007,0.002,5.864,0.044,0.007,-0.007
0.011,-0.003,6.333,0.017,-0.018,-0.004
0.016,0.009,7.214,0.018,-0.001,-0.018
0.012,-0.004,8.428,0.045,-0.056,-0.0
0.001,-0.002,9.797,0.001,-0.005,0.002
-0.014,0.01,9.785,-0.017,-0.015,0.006
0.007,0.012,9.799,0.014,-0.001,0.012
0.016,0.01,9.805,-0.024,-0.004,-0.002
0.01,0.015,9.783,-0.003,0.003,0.005
-0.005,0.006,9.811,0.016,-0.002,0.013
-0.007,-0.004,9.799,0.001,0.002,-0.009
-0.0,0.011,9.805,-0.01,0.004,-0.01
0.011,0.012,9.793,-0.013,-0.001,-0.018
-0.011,-0.003,9.805,-0.017,0.005,-0.004
-0.003,0.008,9.797,0.011,0.004,-0.013
0.017,-0.008,9.799,-0.019,0.005,0.02
-0.014,-0.004,9.801,-0.009,-0.005,0.002
-0.005,0.004,9.806,-0.01,-0.012,-0.016
-0.011,-0.013,9.792,0.003,0.029,0.014
-0.011,0.026,9.804,0.002,0.006,0.011
-0.022,-0.006,9.8,0.004,-0.004,0.002
-0.002,0.009,9.802,0.007,-0.001,0.0
0.01,0.012,9.804,-0.003,0.004,0.002
-0.008,0.014,9.798,0.001,-0.013,0.01
