acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.012,-0.004,9.802,-0.009,-0.006,0.001
-0.0,-0.019,9.798,-0.001,-0.005,0.008
0.002,-0.0,9.792,-0.004,-0.014,-0.001
0.0,-0.0,9.802,-0.002,-0.01,-0.013
-0.01,-0.006,9.803,0.009,0.004,-0.006
-0.006,-0.021,9.792,0.024,-0.014,-0.01
0.011,0.002,9.809,0.014,-0.012,0.005
0.009,0.002,9.796,-0.004,0.009,0.005
0.035,0.005,9.815,-0.005,-0.003,0.002
0.006,0.005,9.819,0.003,-0.022,0.002
-0.002,0.01,9.795,-0.015,0.0,0.014
-0.005,0.015,9.803,0.005,-0.009,-0.016
0.008,0.009,9.793,-0.002,-0.013,0.007
0.026,-0.005,9.796,0.01,0.001,0.013
-0.017,-0.002,9.797,0.005,0.004,-0.001
0.009,-0.006,9.807,0.004,0.005,-0.001
0.009,0.001,9.794,-0.004,0.013,0.002
0.021,-0.008,9.798,0.005,-0.011,-0.008
-0.016,-0.006,9.786,0.009,-0.018,0.001
0.006,0.009,9.79,0.005,0.014,0.012
0.006,-0.004,9.797,0.024,0.0,-0.007
-0.007,0.005,13.142,0.012,-0.004,0.003
-0.023,-0.0,16.329,0.028,-0.016,0.007
0.023,-0.003,19.156,-0.041,0.008,-0.012
-0.006,-0.003,21.529,0.007,-0.022,0.013
-0.008,0.009,23.307,0.016,0.008,-0.014
0.005,0.003,24.414,0.005,-0.017,-0.007
-0.018,0.008,24.789,-0.049,-0.028,0.003
0.005,0.007,24.416,0.01,0.015,0.003
-0.006,0.008,23.312,-0.026,0.004,0.0
0.006,0.003,21.53,0.027,-0.044,0.004
0.006,-0.0,19.159,0.023,0.022,0.003
-0.004,0.014,16.301,-0.022,-0.009,0.004
-0.008,0.013,13.134,-0.039,0.041,-0.007
-0.023,0.003,0.035,0.022,-0.004,-0.006
0.001,-0.0,2.312,0.037,0.019,-0.006
-0.014,0.006,-3.201,0.028,0.034,0.003
-0.006,0.009,-5.197,0.031,0.039,0.009
0.0,0.005,-3.185,0.024,-0.003,-0.013
0.008,0.003,2.302,-0.019,-0.02,0.012
-0.001,0.006,9.785,-0.002,0.004,-0.007
0.002,-0.003,9.797,-0.004,0.009,-0.009
-0.011,-0.003,9.786,-0.005,0.008,0.012
-0.001,0.001,9.801,0.002,0.005,0.005
-0.011,0.006,9.795,-0.005,-0.013,0.004
-0.018,0.008,9.801,-0.009,-0.013,0.005
0.001,-0.004,9.813,-0.003,-0.004,0.005
-0.013,-0.018,9.799,-0.002,-0.004,0.005
0.005,-0.005,9.818,0.022,0.016,0.005
-0.01,0.006,9.807,0.009,0.003,0.007
