acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.007,0.004,9.802,0.024,-0.03,0.011
-0.002,0.009,9.789,0.001,-0.001,-0.02
-0.005,0.016,9.796,0.012,-0.002,0.01
-0.008,-0.003,9.798,0.004,0.01,-0.014
0.007,-0.011,9.8,0.007,0.017,-0.01
-0.004,0.001,9.797,0.001,-0.007,-0.014
-0.009,0.01,9.781,-0.005,-0.009,0.009
-0.002,0.01,9.803,0.012,-0.002,-0.005
-0.022,-0.002,9.794,-0.003,0.001,0.013
-0.002,-0.016,9.805,-0.014,0.001,0.008
0.019,0.009,9.816,0.016,0.008,0.0
0.015,0.011,11.349,-0.006,-0.019,0.004
-0.018,0.007,12.813,-0.019,0.001,-0.008
0.008,0.022,14.036,0.004,-0.051,0.021
0.002,0.001,14.999,0.035,-0.014,-0.016
-0.013,0.008,15.595,-0.024,0.022,0.011
0.001,0.001,15.805,-0.025,-0.002,0.006
0.015,-0.014,15.603,0.053,0.021,-0.006
-0.009,0.007,14.993,-0.019,0.018,-0.004
0.005,-0.018,14.061,-0.007,-0.007,-0.001
-0.011,0.013,12.804,0.031,-0.036,-0.008
0.008,0.007,11.326,0.017,0.006,-0.01
-0.006,0.001,0.046,-0.009,0.038,-0.008
0.008,0.0,8.382,-0.023,0.002,-0.008
0.003,0.002,7.009,0.043,0.033,-0.002
0.005,0.008,5.819,0.01,-0.045,0.006
0.01,0.012,4.858,0.071,-0.019,-0.003
0.016,-0.01,4.18,0.027,-0.012,-0.0
-0.012,0.014,3.833,-0.003,0.01,-0.014
-0.005,-0.019,3.84,0.011,0.026,0.015
0.013,0.008,4.203,0.005,-0.017,-0.003
0.002,-0.001,4.856,-0.011,0.003,0.008
0.008,-0.021,5.814,-0.033,-0.007,0.014
-0.017,-0.017,7.013,0.029,-0.03,-0.004
0.012,0.001,8.372,-0.013,0.016,-0.004
0.003,0.006,9.809,0.009,-0.01,-0.003
-0.009,-0.005,9.793,-0.019,-0.004,-0.003
0.002,-0.01,9.798,-0.009,0.009,-0.001
-0.021,-0.002,9.791,0.007,0.005,0.002
0.002,-0.012,9.783,-0.006,0.003,-0.01
-0.009,0.002,9.766,-0.028,0.009,0.005
0.009,0.0,9.8,0.001,-0.003,0.002
0.012,0.009,9.789,0.04,-0.022,0.011
-0.002,0.015,9.794,-0.007,-0.01,0.007
-0.009,0.007,9.809,-0.002,0.017,-0.003
-0.026,0.015,9.8,0.017,-0.01,-0.02
-0.004,0.008,9.78,0.022,-0.007,0.011
-0.011,-0.002,9.796,-0.01,-0.007,-0.011
0.008,0.011,9.807,0.004,0.003,-0.016
-0.009,-0.011,9.802,0.02,-0.004,-0.013
