acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.005,-0.013,9.802,-0.004,-0.001,0.015
-0.0,-0.01,9.8,-0.005,-0.002,0.017
0.003,0.014,9.796,0.002,0.001,0.023
0.005,0.006,9.813,0.008,0.003,-0.01
0.005,-0.021,9.807,-0.002,-0.003,-0.0
0.004,-0.013,9.822,-0.006,-0.017,0.01
-0.018,0.022,9.802,-0.003,0.001,0.001
-0.018,0.009,9.813,-0.009,-0.009,-0.01
0.019,0.015,9.792,0.016,0.005,-0.001
0.004,-0.012,9.794,0.004,-0.008,-0.017
0.008,-0.006,9.798,0.0,0.001,0.003
-0.006,-0.015,9.796,-0.001,0.006,-0.015
0.01,-0.002,9.797,0.011,0.006,-0.002
-0.003,-0.002,9.799,0.012,0.011,-0.005
0.009,0.019,9.797,-0.006,-0.005,0.015
0.001,-0.0,9.812,-0.017,0.001,0.001
0.006,-0.002,9.794,0.027,-0.01,0.024
-0.007,-0.008,12.903,0.015,-0.003,-0.0
-0.007,-0.026,15.849,0.024,-0.011,0.005
0.013,-0.03,18.433,0.02,-0.029,-0.012
-0.009,0.013,20.514,-0.007,-0.004,-0.006
0.006,0.013,21.944,-0.006,-0.002,0.016
0.011,0.007,22.691,0.049,0.024,0.008
-0.012,0.01,22.706,0.025,0.004,0.015
-0.004,0.019,21.948,0.009,-0.015,0.006
0.006,-0.007,20.486,-0.012,0.008,-0.003
0.007,-0.001,18.45,-0.01,0.021,-0.0
-0.011,0.003,15.843,-0.038,0.009,0.004
0.004,-0.005,12.944,0.036,-0.035,0.004
0.008,-0.001,-0.266,0.013,0.009,-0.023
0.003,0.012,5.345,0.022,0.017,0.015
0.008,-0.007,1.431,0.01,-0.0,0.005
-0.002,-0.003,-1.482,-0.008,0.02,-0.014
-0.01,0.002,-2.999,0.024,-0.02,-0.001
0.026,0.003,-2.985,0.012,-0.013,-0.016
0.008,0.006,-1.457,0.004,-0.029,0.005
-0.003,0.003,1.44,0.007,-0.001,-0.001
-0.009,-0.005,5.354,-0.018,0.024,0.006
0.006,0.013,9.808,-0.004,-0.001,0.01
0.006,0.013,9.808,0.005,0.008,-0.004
0.006,0.022,9.812,-0.003,-0.004,-0.01
0.006,-0.009,9.79,0.002,0.007,0.006
0.004,-0.007,9.792,0.016,-0.003,0.004
0.004,-0.001,9.815,-0.007,-0.01,0.002
-0.003,0.029,9.798,0.008,-0.002,-0.005
0.01,-0.014,9.819,-0.005,0.007,0.014
-0.01,-0.017,9.796,0.006,-0.008,0.013
0.003,0.016,9.788,0.017,0.013,-0.009
-0.019,0.009,9.8,-0.003,-0.009,0.0
-0.005,-0.013,9.816,0.006,-0.007,0.015
