acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.018,-0.001,9.795,-0.016,-0.001,0.008
0.003,0.004,9.813,-0.015,0.009,-0.01
0.022,-0.007,9.792,-0.001,0.009,0.013
0.006,0.009,9.815,-0.007,-0.005,0.002
-0.006,-0.025,9.78,0.001,-0.004,0.006
0.006,-0.007,9.804,0.005,0.002,0.006
-0.01,-0.003,9.812,-0.002,-0.005,0.011
-0.007,0.002,9.82,-0.016,-0.009,-0.003
-0.001,0.001,9.798,-0.01,-0.001,0.01
0.009,-0.009,9.811,-0.004,-0.017,0.003
0.019,-0.005,9.789,0.006,0.005,0.007
0.007,0.001,9.786,-0.005,0.021,0.01
0.008,0.001,17.433,-0.025,-0.007,0.001
0.002,0.0,22.182,0.008,0.006,-0.003
0.002,-0.003,22.154,-0.018,0.001,-0.004
-0.005,0.005,17.446,0.006,0.031,0.006
-0.005,-0.018,0.036,0.042,0.039,-0.012
-0.011,0.009,6.418,-0.01,0.023,-0.007
0.006,0.007,3.289,-0.038,0.001,0.004
-0.004,-0.007,0.601,0.035,-0.014,-0.001
0.014,0.002,-1.47,-0.011,-0.03,0.005
0.007,-0.005,-2.758,0.009,0.037,-0.004
-0.006,0.005,-3.198,-0.054,0.007,-0.001
-0.003,0.011,-2.752,0.022,0.032,-0.009
0.008,-0.016,-1.469,0.006,-0.008,-0.006
-0.009,0.023,0.631,0.023,-0.033,0.001
-0.004,0.005,3.307,0.02,-0.033,-0.007
0.001,0.004,6.431,0.008,-0.017,-0.014
0.015,-0.009,9.803,-0.024,0.022,-0.007
0.001,0.011,9.796,-0.012,-0.012,0.004
0.012,0.015,9.778,0.004,0.005,-0.0
0.016,0.012,9.776,0.002,-0.014,0.006
0.004,-0.012,9.814,0.007,-0.004,0.006
-0.001,0.011,9.811,0.004,-0.002,-0.008
-0.01,-0.002,9.811,-0.012,-0.01,0.018
-0.008,0.007,9.814,0.011,-0.007,-0.004
0.009,0.028,9.791,-0.008,-0.004,0.009
0.01,-0.006,9.789,-0.002,-0.021,0.002
0.007,-0.009,9.805,-0.007,-0.007,-0.016
-0.003,-0.007,9.808,0.008,-0.006,-0.005
-0.016,0.005,9.782,-0.006,0.017,-0.012
-0.006,0.002,9.8,-0.011,-0.016,-0.001
-0.01,0.022,9.788,-0.012,-0.003,-0.01
-0.009,0.011,9.803,0.011,0.0,-0.006
-0.008,-0.011,9.809,0.011,0.007,0.014
0.008,-0.001,9.788,0.005,-0.003,-0.008
-0.002,0.01,9.796,0.01,-0.013,0.008
0.014,-0.004,9.813,-0.007,-0.014,-0.015
-0.008,0.006,9.799,0.027,-0.02,0.001
-0.0,-0.013,9.785,0.003,-0.01,0.003
