acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.02,0.003,9.827,-0.027,0.002,-0.016
0.003,-0.028,9.792,0.006,0.008,0.005
0.006,-0.005,9.79,-0.001,0.011,0.016
0.001,-0.004,9.816,0.002,0.005,-0.005
-0.029,-0.003,9.801,-0.012,0.006,-0.011
-0.015,0.024,9.802,-0.009,-0.009,-0.003
0.013,0.005,9.804,0.013,0.015,-0.004
0.022,0.01,9.819,0.01,-0.019,0.006
-0.017,0.002,9.804,0.008,-0.001,0.009
-0.021,-0.019,9.803,-0.002,-0.01,0.006
-0.001,-0.011,9.813,0.001,0.0,-0.018
0.019,-0.0,9.785,0.012,-0.017,0.017
0.02,-0.008,9.785,0.004,-0.016,-0.004
0.001,0.002,9.802,0.001,-0.001,-0.019
-0.023,-0.001,9.787,0.006,0.004,-0.003
0.004,0.006,14.513,0.036,-0.018,-0.003
0.012,0.014,17.42,-0.02,-0.011,-0.003
-0.001,0.001,17.398,-0.021,0.016,-0.002
-0.029,-0.02,14.497,-0.015,0.059,0.014
0.01,-0.008,0.226,0.022,0.027,-0.003
0.024,-0.016,7.065,-0.027,0.01,0.007
-0.005,-0.001,4.655,-0.0,-0.007,0.027
0.0,-0.009,2.857,0.0,-0.013,0.007
-0.003,-0.005,1.932,0.009,0.019,-0.006
0.014,0.003,1.905,0.027,-0.033,-0.013
0.001,0.005,2.858,-0.025,0.033,0.001
-0.002,-0.012,4.664,-0.014,-0.018,-0.002
0.008,-0.017,7.047,0.011,0.009,-0.008
-0.011,0.008,9.8,0.0,-0.001,-0.014
0.001,-0.008,9.812,0.01,0.007,0.004
0.005,-0.012,9.771,0.013,-0.006,-0.002
0.003,0.002,9.812,0.001,-0.022,0.002
0.006,0.008,9.812,-0.001,0.022,-0.003
-0.019,0.001,9.797,-0.005,-0.006,0.023
-0.012,-0.005,9.789,0.008,-0.001,0.0
-0.003,0.004,9.809,-0.001,-0.001,0.003
0.005,-0.008,9.794,0.016,0.006,0.006
-0.006,0.014,9.791,-0.01,-0.011,-0.011
0.009,-0.01,9.809,-0.002,-0.006,0.007
0.013,0.007,9.788,0.006,-0.001,0.01
-0.0,0.015,9.801,0.0,-0.006,0.005
0.008,0.002,9.795,-0.014,0.026,0.003
0.002,0.004,9.796,0.011,0.008,-0.006
0.003,-0.001,9.807,-0.002,-0.015,0.01
-0.013,-0.003,9.802,-0.009,0.013,0.005
0.01,-0.01,9.803,-0.004,0.017,-0.007
0.018,0.006,9.794,0.009,0.009,-0.002
-0.001,-0.001,9.81,0.003,0.002,-0.008
-0.017,0.003,9.778,0.006,-0.014,-0.0
0.008,0.013,9.806,-0.001,-0.015,-0.004
