acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.011,-0.017,9.796,0.002,0.011,-0.01
0.007,-0.008,9.81,-0.011,0.011,0.001
0.002,0.01,9.802,-0.022,0.007,-0.007
0.002,-0.004,9.794,-0.008,-0.007,0.005
-0.003,0.001,9.811,-0.012,-0.015,0.01
-0.012,-0.002,9.795,0.004,0.019,-0.0
-0.003,-0.019,9.782,0.002,0.013,-0.002
-0.016,0.003,9.789,-0.018,-0.005,0.008
0.001,0.004,9.79,0.012,-0.015,0.003
-0.011,-0.003,9.807,-0.011,0.002,-0.001
0.001,0.014,9.812,0.009,-0.002,-0.003
0.002,0.007,9.78,0.006,0.018,0.017
-0.011,0.0,9.817,0.017,-0.001,-0.01
-0.0,0.007,9.794,-0.007,-0.009,-0.018
-0.007,0.01,9.809,0.009,-0.014,-0.01
-0.011,0.005,9.806,0.0,0.011,0.012
-0.002,-0.007,9.788,0.003,-0.013,0.016
0.0,-0.006,10.22,-0.009,-0.021,0.006
-0.007,-0.006,10.6,-0.004,-0.034,-0.007
0.001,-0.023,10.975,-0.002,0.017,0.001
-0.009,0.007,11.306,0.045,0.034,-0.005
-0.005,0.005,11.528,-0.007,-0.006,-0.012
-0.023,0.013,11.691,0.004,-0.024,0.005
-0.016,-0.009,11.792,0.001,-0.008,0.007
-0.003,-0.003,11.791,0.02,0.0,0.007
-0.009,-0.006,11.694,0.021,0.033,-0.003
-0.005,0.008,11.53,0.014,-0.034,-0.011
-0.005,0.002,11.298,0.023,0.01,-0.004
0.008,0.001,10.982,0.001,0.055,0.018
-0.006,-0.012,10.616,-0.005,0.013,-0.021
-0.003,-0.018,10.233,-0.001,-0.025,-0.006
-0.015,-0.001,0.215,-0.017,0.016,-0.016
0.007,-0.007,8.619,-0.015,0.008,0.003
0.016,0.017,7.898,-0.007,-0.033,-0.013
-0.005,-0.001,7.913,0.021,0.018,0.008
-0.006,-0.002,8.636,0.006,0.014,-0.015
0.01,0.011,9.78,-0.002,0.003,-0.012
-0.008,0.01,9.804,0.006,-0.0,-0.009
-0.013,0.006,9.823,0.013,-0.015,0.002
-0.01,-0.012,9.8,0.005,-0.006,-0.004
-0.009,0.006,9.807,0.014,0.01,-0.005
-0.001,0.002,9.788,0.002,0.008,-0.008
0.008,0.017,9.802,0.006,0.002,0.01
0.012,-0.01,9.802,0.004,0.018,0.011
0.012,0.004,9.781,0.009,0.0,-0.005
0.006,-0.0,9.806,-0.002,-0.005,-0.001
0.004,-0.011,9.818,0.003,-0.011,0.0
-0.007,-0.003,9.796,0.015,0.001,-0.021
-0.013,0.008,9.798,0.001,-0.003,-0.005
-0.009,0.016,9.804,0.007,-0.015,0.011
