acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.0,-0.009,9.793,-0.003,0.004,0.002
-0.015,-0.009,9.799,0.017,0.003,-0.01
0.001,0.003,9.804,0.014,-0.001,-0.005
0.011,0.009,9.789,-0.011,-0.01,0.008
0.009,-0.019,9.807,0.009,0.0,0.006
-0.001,0.003,9.798,0.003,0.002,0.003
-0.013,-0.007,9.815,-0.007,0.013,0.001
-0.015,0.008,9.798,-0.019,-0.007,0.002
-0.002,0.003,9.805,-0.0,-0.001,0.017
-0.008,0.011,9.785,0.011,0.003,0.006
-0.015,0.002,9.816,-0.006,-0.013,0.004
0.005,-0.012,9.8,-0.01,-0.014,-0.007
0.0,0.01,9.814,-0.025,0.0,-0.017
0.007,-0.002,9.794,-0.001,-0.006,-0.011
-0.008,0.017,9.789,0.002,-0.014,-0.007
-0.003,0.002,9.807,0.004,0.017,-0.009
0.006,0.009,14.385,0.01,0.014,-0.001
0.013,0.002,18.29,0.008,-0.016,0.016
0.017,0.016,20.872,-0.0,0.012,-0.006
-0.003,-0.021,21.797,-0.031,0.003,-0.013
0.0,0.017,20.891,-0.008,-0.019,-0.015
0.002,0.016,18.28,-0.017,-0.006,0.001
0.006,0.006,14.396,-0.003,-0.018,-0.004
-0.003,0.007,0.033,0.061,0.043,0.006
-0.012,-0.019,4.595,-0.024,0.029,-0.015
-0.016,0.005,0.417,0.045,-0.025,0.009
-0.008,-0.023,-1.899,0.017,-0.036,-0.012
-0.005,-0.003,-1.891,0.014,-0.018,-0.02
0.002,0.007,0.424,0.006,0.01,-0.01
-0.001,-0.007,4.599,0.029,0.011,-0.01
-0.003,-0.003,9.788,-0.024,0.004,-0.002
-0.025,0.006,9.811,0.012,0.001,0.008
0.002,-0.016,9.807,0.003,0.0,0.007
-0.003,-0.011,9.82,-0.0,-0.003,0.009
-0.01,-0.004,9.793,-0.003,-0.009,-0.001
0.006,0.001,9.79,-0.014,0.015,0.007
0.013,0.006,9.796,-0.0,-0.004,0.006
-0.005,0.018,9.795,0.018,-0.015,0.002
0.001,-0.011,9.794,0.01,0.015,-0.004
0.002,-0.001,9.798,0.012,-0.007,0.001
-0.004,0.001,9.804,0.002,-0.001,-0.001
-0.005,-0.015,9.796,-0.003,-0.008,0.007
0.003,0.003,9.796,-0.01,0.024,-0.001
0.001,0.0,9.812,0.004,-0.001,-0.017
-0.002,-0.004,9.803,-0.007,-0.004,0.007
-0.011,0.008,9.8,-0.002,0.017,0.01
0.007,0.003,9.803,-0.02,-0.003,0.007
0.004,-0.009,9.792,-0.011,-0.003,0.004
0.012,-0.011,9.809,0.014,-0.006,0.015
-0.004,-0.014,9.807,0.01,0.003,-0.002
