acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.004,0.0,9.794,-0.012,-0.006,-0.005
-0.005,-0.006,9.793,0.003,0.009,0.007
0.006,0.002,9.814,-0.017,-0.003,0.004
-0.003,-0.017,9.795,-0.018,0.002,0.022
0.008,0.006,9.788,0.011,0.008,0.002
0.003,0.022,9.811,0.004,-0.001,-0.001
-0.002,-0.003,9.796,0.007,-0.008,0.01
-0.005,0.011,9.811,-0.006,0.004,0.018
-0.008,0.009,9.805,0.011,0.019,-0.003
0.001,-0.005,9.803,0.025,-0.002,-0.006
-0.006,-0.017,9.795,0.001,0.008,0.003
-0.003,0.019,9.799,0.007,-0.019,-0.0
-0.005,-0.017,9.792,-0.001,-0.004,-0.001
0.011,-0.001,9.806,0.015,0.001,0.002
-0.007,0.008,9.782,-0.008,0.003,0.003
0.005,0.006,9.808,-0.036,-0.015,-0.001
-0.016,-0.009,12.196,-0.022,0.014,0.003
0.008,-0.014,14.31,0.045,0.01,0.026
-0.009,0.002,15.876,0.003,0.016,-0.003
-0.003,0.011,16.683,0.013,-0.009,0.017
-0.006,-0.007,16.681,0.015,-0.002,0.024
0.011,0.001,15.869,0.026,0.026,0.01
0.007,-0.009,14.309,-0.054,0.012,-0.0
-0.008,-0.011,12.181,-0.023,0.001,0.011
0.009,0.005,-0.077,-0.001,0.025,-0.007
-0.004,0.002,7.984,-0.009,-0.015,-0.011
-0.0,-0.015,6.3,0.01,0.033,-0.011
0.02,-0.014,4.857,-0.036,-0.013,0.007
0.007,0.009,3.749,-0.019,0.014,-0.007
-0.004,-0.005,3.04,-0.015,0.016,0.015
0.002,0.013,2.781,-0.034,-0.013,-0.004
-0.0,-0.005,3.042,0.014,0.006,0.004
-0.014,-0.01,3.728,0.031,0.009,-0.007
0.015,0.007,4.845,-0.034,0.041,0.001
-0.012,-0.005,6.313,-0.023,0.035,-0.004
0.004,0.007,7.987,0.002,-0.025,-0.02
0.014,-0.001,9.801,0.001,-0.006,0.002
-0.008,-0.022,9.806,0.031,-0.008,0.004
-0.004,0.021,9.798,0.008,0.0,0.02
-0.009,0.016,9.781,0.012,-0.02,0.014
-0.013,0.007,9.799,0.01,-0.008,-0.008
-0.002,-0.009,9.802,-0.007,-0.006,-0.016
-0.006,0.008,9.813,-0.003,0.001,-0.005
-0.013,0.012,9.785,-0.001,0.009,0.003
0.01,0.007,9.819,-0.013,0.009,-0.005
0.006,-0.004,9.806,0.011,0.004,0.017
-0.012,-0.018,9.788,-0.013,0.002,0.007
0.012,-0.008,9.806,0.002,-0.004,0.016
-0.013,0.001,9.809,0.01,0.004,-0.008
-0.001,0.004,9.79,-0.003,0.016,0.024
