acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.021,0.007,9.796,-0.004,-0.006,0.005
0.014,0.007,9.778,0.001,0.012,-0.01
0.008,0.009,9.809,-0.004,-0.002,0.002
0.013,0.022,9.788,0.011,-0.001,0.001
0.004,-0.0,9.793,0.009,-0.0,0.007
0.009,-0.008,9.786,-0.011,0.015,0.002
-0.004,-0.014,9.811,0.014,-0.02,0.007
-0.006,-0.003,9.803,-0.004,-0.012,-0.015
0.01,0.003,9.805,-0.001,0.012,0.017
0.001,-0.001,9.806,-0.011,0.008,-0.017
-0.005,0.012,9.801,0.014,-0.007,-0.013
0.009,-0.013,13.309,0.026,0.032,0.005
0.016,0.004,15.854,0.036,0.009,-0.005
-0.005,-0.0,16.792,-0.033,0.036,-0.01
-0.003,-0.014,15.869,0.028,0.037,-0.008
-0.006,0.0,13.298,-0.004,0.009,0.0
-0.016,-0.001,0.053,-0.024,-0.013,-0.006
-0.002,0.001,7.64,-0.05,-0.002,0.0
0.002,0.001,5.681,-0.012,-0.003,-0.012
-0.008,0.004,4.146,-0.003,0.019,-0.006
-0.012,-0.0,3.151,0.033,0.023,0.004
-0.008,0.014,2.789,0.018,0.019,-0.01
-0.0,0.001,3.14,0.004,0.01,-0.013
-0.006,0.005,4.141,0.018,-0.023,0.01
0.001,0.003,5.69,-0.006,0.012,0.006
-0.0,0.007,7.63,0.017,-0.018,-0.024
0.01,-0.01,9.801,0.02,0.002,0.011
0.004,0.004,9.792,-0.002,0.012,-0.013
-0.001,0.012,9.806,-0.007,-0.004,0.003
-0.006,0.007,9.814,-0.002,0.005,0.003
-0.01,-0.01,9.789,0.016,-0.001,-0.004
-0.012,0.007,9.79,-0.004,-0.012,0.025
0.009,0.018,9.813,-0.021,-0.015,-0.025
0.018,0.011,9.786,0.005,0.005,0.011
-0.004,-0.013,9.801,0.007,0.007,-0.009
0.004,-0.012,9.801,0.013,-0.009,0.004
0.0,0.023,9.803,-0.004,-0.006,-0.002
-0.01,-0.004,9.803,-0.002,0.004,0.007
-0.007,0.01,9.807,0.004,-0.006,0.002
0.008,-0.008,9.803,0.0,0.005,0.011
-0.021,-0.002,9.806,0.008,0.0,0.003
0.005,-0.006,9.81,0.014,0.006,-0.008
-0.001,-0.007,9.799,0.002,-0.01,0.008
-0.012,0.015,9.789,0.013,-0.003,-0.001
0.01,0.012,9.79,-0.001,-0.007,0.004
-0.022,-0.001,9.792,-0.012,0.012,0.0
0.005,-0.004,9.802,0.0,0.011,-0.012
-0.004,0.01,9.796,-0.002,-0.003,0.01
0.0,0.004,9.789,-0.009,-0.022,-0.004
0.005,0.016,9.805,0.017,0.006,-0.007
