acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.005,-0.004,9.809,0.008,-0.008,-0.005
0.008,-0.001,9.802,0.001,0.011,-0.007
0.003,0.012,9.826,0.023,-0.013,0.014
-0.012,-0.009,9.795,-0.0,-0.007,-0.0
0.003,0.011,9.804,-0.011,0.004,0.007
0.008,0.005,9.801,0.02,-0.018,-0.004
0.015,-0.006,9.799,0.011,0.014,0.005
0.01,0.008,9.799,-0.012,-0.002,0.007
0.002,-0.008,9.829,-0.009,-0.017,-0.006
-0.006,-0.003,9.796,0.005,0.0,-0.008
0.0,-0.003,9.794,0.031,0.001,-0.01
0.0,0.01,12.859,0.022,-0.034,-0.005
0.0,0.012,15.464,0.014,-0.002,-0.002
0.001,0.002,17.167,-0.01,0.003,-0.007
0.015,-0.007,17.798,-0.001,-0.013,0.004
0.007,0.003,17.178,0.011,-0.033,-0.007
-0.0,0.006,15.446,0.001,-0.015,0.011
-0.005,0.001,12.843,0.033,-0.005,-0.001
-0.004,-0.014,-0.215,0.002,-0.008,-0.011
-0.0,-0.009,5.796,-0.051,0.002,0.002
0.015,-0.007,2.87,-0.01,-0.019,0.005
-0.005,-0.0,1.784,-0.018,0.013,-0.019
-0.015,0.006,2.861,0.045,0.003,0.001
-0.004,-0.005,5.809,-0.005,0.025,-0.005
-0.015,0.004,9.773,-0.007,0.004,0.004
0.001,-0.008,9.808,-0.0,0.013,0.0
-0.013,-0.003,9.795,0.0,-0.001,-0.001
0.008,0.001,9.802,0.007,-0.002,0.001
-0.007,0.005,9.773,-0.001,0.006,-0.001
0.014,0.001,9.814,0.001,-0.021,0.016
0.017,0.011,9.805,-0.014,0.002,0.004
0.004,0.023,9.8,0.001,-0.016,0.01
-0.006,0.019,9.791,0.01,0.012,-0.01
-0.007,-0.002,9.806,0.009,-0.006,-0.009
0.002,0.006,9.806,0.015,0.009,0.008
-0.012,-0.003,9.803,-0.003,0.004,-0.004
-0.004,-0.0,9.792,0.006,0.014,-0.017
-0.01,0.011,9.783,0.008,0.001,0.001
-0.02,0.017,9.786,-0.002,0.015,0.005
0.006,0.001,9.793,0.002,-0.003,0.011
0.003,-0.001,9.812,-0.005,0.001,0.029
-0.006,0.002,9.809,0.01,-0.01,-0.014
-0.007,0.011,9.812,-0.009,0.003,0.005
-0.013,-0.01,9.792,0.012,-0.013,-0.004
0.006,-0.006,9.801,-0.002,-0.003,0.011
-0.004,-0.016,9.806,0.008,-0.011,-0.004
0.003,0.01,9.793,-0.006,0.026,0.002
-0.005,0.018,9.808,-0.007,-0.002,0.006
0.019,-0.003,9.795,0.016,-0.004,0.002
0.019,-0.013,9.798,0.002,-0.002,-0.007
