acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.013,-0.001,9.806,-0.001,0.004,0.009
-0.006,-0.003,9.816,-0.012,-0.014,0.017
-0.006,-0.024,9.809,0.01,0.013,0.009
0.028,-0.014,9.81,-0.013,0.008,0.01
-0.009,0.009,9.809,-0.002,0.02,-0.008
-0.017,-0.0,9.785,-0.014,-0.011,0.001
-0.002,-0.004,9.772,0.009,-0.009,-0.012
-0.002,-0.002,9.81,-0.001,-0.019,0.002
0.004,0.001,9.799,0.005,0.009,-0.01
0.007,0.017,9.772,-0.006,0.015,-0.028
-0.001,-0.006,9.784,-0.008,-0.014,-0.006
-0.008,0.024,9.798,-0.016,-0.007,0.006
-0.006,-0.002,9.811,0.022,-0.003,0.011
0.002,-0.002,9.81,-0.008,-0.005,0.007
-0.004,0.007,9.805,-0.006,0.0,-0.001
-0.002,0.006,9.795,-0.008,0.007,-0.014
0.007,-0.012,9.8,-0.02,0.005,0.006
-0.006,0.003,9.8,0.004,0.0,0.005
0.002,0.005,9.829,-0.022,0.034,0.027
0.001,-0.003,11.755,0.015,-0.034,-0.012
0.01,-0.006,13.572,-0.013,0.015,0.014
-0.004,-0.009,15.101,0.014,0.012,0.026
0.001,-0.022,16.169,0.001,0.018,0.01
0.011,0.019,16.731,0.025,0.018,-0.002
0.004,-0.006,16.725,0.021,-0.028,0.002
-0.017,0.004,16.164,-0.029,-0.014,-0.01
-0.003,0.007,15.097,-0.019,-0.031,-0.006
0.007,-0.008,13.593,-0.018,0.036,0.01
-0.003,-0.001,11.763,0.02,-0.02,-0.001
-0.009,0.002,-0.088,0.021,0.052,-0.02
-0.011,-0.018,7.992,0.004,-0.021,0.001
0.013,0.006,6.297,0.022,-0.024,-0.008
0.005,-0.013,4.83,-0.003,-0.014,-0.009
0.014,-0.008,3.739,-0.007,0.018,-0.009
-0.008,0.001,3.025,-0.015,-0.021,-0.001
-0.014,0.01,2.796,0.039,-0.005,0.001
0.016,0.008,3.026,-0.0,-0.004,0.007
-0.004,-0.001,3.755,-0.016,0.006,0.0
0.007,-0.011,4.843,-0.025,-0.008,0.01
-0.002,0.0,6.283,0.018,-0.053,-0.0
-0.019,0.008,7.99,-0.017,-0.032,0.001
-0.004,-0.005,9.804,-0.015,-0.011,0.006
0.001,0.011,9.802,0.003,-0.011,0.001
-0.002,-0.003,9.798,-0.007,-0.016,0.005
-0.001,-0.001,9.78,-0.002,0.007,0.006
0.019,-0.033,9.795,-0.003,0.019,0.002
-0.003,-0.002,9.796,0.016,0.002,-0.001
0.01,0.012,9.799,0.003,-0.005,0.01
0.005,0.003,9.788,-0.011,-0.006,0.0
0.019,0.01,9.81,-0.002,-0.012,0.017
