acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.006,0.006,9.791,0.006,-0.001,-0.001
-0.012,-0.0,9.787,-0.0,-0.004,0.005
-0.004,-0.0,9.795,0.009,0.005,0.009
0.004,-0.007,9.794,0.007,-0.005,0.009
0.003,0.014,9.813,0.003,0.005,-0.007
0.017,0.005,9.789,0.005,0.005,-0.01
0.001,-0.013,9.802,0.004,0.013,-0.007
0.005,0.027,9.816,0.008,-0.013,-0.01
-0.001,-0.008,9.8,-0.016,-0.004,0.005
0.016,0.002,9.796,-0.002,0.001,-0.022
0.015,0.004,9.8,0.007,0.0,-0.008
-0.007,-0.006,9.804,-0.004,0.0,0.007
0.004,0.013,9.808,-0.005,0.01,0.01
0.003,0.002,9.799,0.002,0.014,-0.014
-0.002,-0.009,9.804,0.045,0.004,-0.017
-0.006,0.016,10.072,-0.002,-0.011,-0.011
-0.001,0.01,10.332,0.012,0.042,-0.008
-0.002,0.001,10.559,0.026,-0.013,0.005
-0.002,-0.001,10.693,-0.025,-0.01,-0.009
0.013,0.016,10.79,0.026,0.009,0.008
0.004,0.008,10.787,0.041,-0.013,-0.009
-0.002,0.005,10.708,0.013,0.012,0.003
0.007,-0.008,10.545,-0.03,-0.048,-0.01
-0.002,-0.019,10.343,0.035,0.028,0.012
-0.007,0.003,10.073,-0.008,-0.035,0.003
-0.007,-0.001,-0.007,0.013,0.018,0.006
0.006,0.019,9.408,-0.015,0.026,0.028
0.004,0.005,9.099,-0.042,0.003,-0.001
-0.004,0.016,8.863,-0.045,-0.011,0.014
-0.004,0.006,8.808,-0.005,-0.026,-0.003
0.017,-0.009,8.863,-0.004,-0.017,0.007
0.002,-0.008,9.102,0.001,-0.024,0.004
0.014,0.012,9.427,0.007,-0.0,-0.014
-0.02,0.016,9.792,0.001,0.002,-0.007
0.01,-0.006,9.801,-0.006,-0.005,-0.01
0.02,-0.004,9.78,0.003,-0.018,-0.022
0.014,0.017,9.802,0.0,0.007,0.002
-0.004,0.008,9.806,0.002,0.001,-0.015
-0.006,0.01,9.81,-0.0,0.005,0.016
0.008,-0.007,9.812,0.002,-0.006,0.001
0.009,0.015,9.804,-0.006,-0.002,0.0
0.017,0.005,9.801,0.007,-0.004,0.004
-0.005,-0.002,9.792,0.018,-0.009,0.011
0.003,-0.002,9.807,0.01,0.002,0.014
-0.005,0.014,9.8,-0.002,0.001,-0.004
0.013,0.002,9.798,0.001,0.006,0.013
-0.006,0.001,9.787,0.005,0.001,-0.005
-0.013,0.012,9.799,-0.017,0.014,-0.002
-0.002,-0.0,9.81,-0.016,-0.015,0.008
-0.007,0.008,9.806,-0.004,0.012,0.007
