acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.001,-0.008,9.801,0.006,0.022,-0.007
-0.007,-0.0,9.789,-0.012,-0.011,-0.004
0.003,0.001,9.799,0.014,-0.005,0.006
0.01,-0.001,9.804,0.012,0.004,-0.003
0.008,-0.018,9.788,-0.002,0.01,0.007
-0.005,-0.001,9.798,-0.006,0.0,0.004
-0.006,-0.004,9.791,-0.012,-0.021,-0.012
-0.014,0.02,9.809,0.006,0.008,-0.003
0.008,-0.007,9.791,0.004,0.008,0.006
0.006,-0.002,9.79,0.006,-0.003,-0.005
-0.011,0.01,9.804,0.0,-0.009,-0.017
0.009,0.023,9.8,-0.002,0.018,0.012
0.002,-0.0,9.805,0.005,0.006,-0.007
0.003,-0.005,9.798,-0.005,0.005,-0.012
-0.001,-0.001,9.797,-0.005,-0.008,-0.005
0.009,0.002,9.785,0.024,-0.017,-0.005
0.024,-0.015,12.079,0.036,-0.017,-0.006
-0.01,-0.009,14.125,0.011,0.005,-0.013
0.012,-0.002,15.852,0.03,0.003,0.002
-0.006,0.007,17.083,-0.032,-0.036,-0.007
-0.004,-0.016,17.729,-0.006,-0.027,-0.004
0.004,-0.009,17.716,0.026,-0.002,0.004
-0.002,0.008,17.078,0.026,0.052,0.016
0.009,-0.0,15.838,0.02,-0.0,0.005
-0.009,-0.009,14.115,-0.001,0.011,-0.005
0.007,-0.007,12.043,0.018,-0.023,-0.007
-0.001,0.004,-0.22,-0.014,-0.057,-0.026
0.005,-0.002,7.06,-0.021,-0.0,0.003
-0.0,-0.005,4.645,0.0,0.036,-0.014
-0.01,-0.001,2.867,-0.027,0.011,0.001
-0.006,-0.015,1.908,-0.011,0.005,-0.014
0.01,0.002,1.915,-0.01,-0.016,-0.009
0.009,0.015,2.864,0.013,-0.004,-0.022
-0.001,0.006,4.652,-0.016,0.014,0.005
0.001,0.005,7.061,0.011,0.03,-0.011
-0.002,-0.007,9.8,-0.006,0.004,0.006
-0.008,0.006,9.801,0.007,0.005,-0.001
-0.01,0.002,9.808,-0.006,-0.007,-0.004
0.009,-0.003,9.817,-0.008,-0.011,0.009
0.002,-0.007,9.789,0.027,-0.017,0.02
0.017,0.004,9.789,0.001,-0.009,-0.005
-0.007,-0.012,9.802,0.007,0.005,0.009
0.01,0.013,9.799,-0.008,0.005,0.007
0.004,0.005,9.824,0.011,-0.003,0.009
0.002,-0.002,9.799,-0.01,-0.002,-0.004
0.0,-0.014,9.797,0.006,0.014,0.018
-0.003,-0.007,9.818,-0.024,0.006,0.01
-0.009,0.004,9.804,0.018,-0.009,0.001
-0.007,-0.008,9.799,-0.01,0.004,-0.003
-0.003,-0.009,9.813,0.003,0.007,0.012
