acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.015,0.006,9.787,0.001,0.011,-0.009
-0.013,0.007,9.812,0.011,0.006,0.003
0.008,-0.001,9.804,-0.002,0.01,0.009
0.004,-0.003,9.808,-0.001,0.006,-0.013
0.002,-0.004,9.795,-0.008,0.002,-0.012
0.006,0.004,9.795,-0.003,0.003,0.007
-0.01,0.01,9.808,-0.014,-0.011,-0.008
0.005,-0.002,9.794,-0.004,0.005,0.006
0.001,0.021,9.783,0.001,-0.01,-0.001
0.011,-0.011,9.802,0.009,-0.006,0.001
-0.014,-0.012,9.803,-0.012,-0.011,-0.012
-0.004,0.002,9.798,-0.005,0.005,0.025
0.005,-0.004,9.793,-0.008,0.019,0.007
0.01,0.001,9.798,-0.013,-0.018,0.009
-0.012,0.016,9.792,-0.003,0.008,0.008
0.008,0.01,9.784,0.008,-0.009,-0.018
-0.001,0.0,9.805,0.015,0.015,0.007
0.007,0.001,9.802,-0.005,-0.009,-0.006
0.002,0.0,9.809,0.002,0.006,0.003
0.002,-0.002,9.824,0.015,-0.002,0.022
0.001,0.005,9.801,0.008,0.035,0.004
-0.015,0.006,12.726,0.024,-0.017,0.011
-0.0,-0.007,14.55,-0.018,0.012,-0.0
-0.013,0.003,14.562,-0.012,-0.015,-0.006
0.013,0.01,12.723,0.009,0.004,-0.014
0.019,-0.014,-0.051,-0.006,0.017,0.012
0.016,-0.012,8.509,-0.014,-0.005,0.013
-0.006,0.017,7.298,0.003,0.015,0.016
0.007,0.001,6.257,0.015,-0.031,-0.01
-0.001,0.013,5.489,0.005,-0.011,-0.01
0.013,-0.006,4.973,-0.022,-0.037,-0.003
-0.019,0.01,4.796,0.034,0.038,0.005
0.003,-0.001,4.974,-0.021,0.01,0.008
-0.003,0.014,5.469,-0.009,0.008,-0.016
0.011,0.018,6.257,-0.017,0.025,-0.002
-0.009,-0.006,7.29,-0.018,-0.017,0.004
-0.012,0.007,8.501,0.01,-0.003,-0.005
0.003,-0.01,9.795,-0.007,0.001,0.0
-0.01,-0.015,9.785,0.006,-0.01,-0.015
0.001,-0.016,9.801,0.028,0.004,0.023
0.002,-0.009,9.81,0.01,-0.006,0.007
-0.022,-0.002,9.827,0.006,0.01,-0.012
-0.005,0.002,9.799,-0.021,0.005,0.014
0.013,0.001,9.797,-0.004,0.003,-0.014
0.002,-0.012,9.782,0.012,0.005,-0.005
0.0,-0.003,9.796,-0.017,-0.008,0.005
-0.003,-0.006,9.81,-0.005,-0.007,-0.002
0.011,0.007,9.797,-0.011,-0.018,0.018
0.012,0.009,9.806,0.006,0.004,-0.006
-0.002,-0.003,9.804,0.022,0.01,-0.008
