acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.007,-0.014,9.814,-0.003,0.002,0.002
0.013,0.002,9.777,-0.001,0.029,0.002
0.002,-0.001,9.799,-0.009,0.014,-0.005
0.005,-0.002,9.799,0.014,-0.015,0.008
-0.01,0.004,9.795,-0.013,-0.002,-0.017
0.018,0.011,9.799,-0.007,-0.012,0.002
0.018,0.003,9.788,0.006,0.012,-0.015
-0.019,-0.011,9.814,0.01,-0.002,-0.005
0.019,-0.001,9.796,0.006,0.003,-0.015
0.001,0.006,9.811,-0.001,0.01,0.019
0.006,-0.01,9.802,0.012,0.023,0.018
-0.008,-0.007,9.8,-0.017,0.015,0.013
-0.0,-0.007,12.432,0.05,0.024,-0.0
0.0,0.005,14.905,0.026,-0.017,-0.015
-0.004,0.016,17.096,0.011,-0.035,0.003
0.004,0.001,18.837,0.015,0.004,0.001
0.002,0.004,20.081,-0.008,-0.006,0.001
-0.012,0.008,20.721,0.014,-0.007,-0.02
-0.007,-0.004,20.709,0.024,0.002,-0.015
0.022,0.006,20.082,-0.005,0.01,0.008
0.001,0.004,18.863,-0.005,-0.015,-0.007
0.006,-0.003,17.082,0.011,-0.007,0.006
0.006,-0.005,14.913,0.001,0.002,0.004
-0.011,-0.009,12.413,-0.05,-0.024,0.012
-0.001,0.005,-0.034,-0.013,0.029,0.016
0.004,-0.008,6.396,-0.011,-0.016,-0.003
0.014,-0.001,3.331,0.012,0.054,0.008
-0.0,-0.004,0.891,-0.015,0.021,-0.005
-0.005,-0.009,-0.645,-0.018,-0.029,-0.005
0.006,0.001,-1.207,0.014,-0.035,-0.012
0.007,0.012,-0.657,0.032,-0.026,0.008
0.008,0.0,0.886,-0.005,0.003,0.007
0.003,0.016,3.325,-0.015,-0.003,-0.002
0.003,-0.007,6.394,-0.001,-0.014,0.002
-0.008,0.005,9.806,0.01,-0.004,0.011
0.003,0.003,9.798,-0.014,-0.002,-0.002
0.009,0.016,9.792,-0.006,-0.003,0.013
0.001,-0.004,9.794,-0.004,-0.004,-0.015
0.005,0.0,9.795,0.004,-0.015,0.0
0.007,0.009,9.792,-0.014,0.01,-0.006
-0.008,0.005,9.796,-0.004,0.004,0.012
0.014,0.0,9.803,0.007,-0.018,0.001
0.0,0.011,9.805,0.009,-0.007,0.009
-0.001,0.004,9.806,0.002,-0.008,-0.002
-0.012,-0.006,9.784,0.01,0.015,0.003
-0.005,-0.02,9.799,-0.007,0.001,-0.015
-0.0,-0.005,9.792,0.001,0.007,0.009
0.014,-0.009,9.809,0.008,0.01,-0.003
0.001,-0.004,9.794,-0.011,0.001,0.006
0.001,-0.017,9.789,0.011,0.001,0.004
