acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.012,-0.013,9.805,-0.002,0.003,0.006
-0.007,0.006,9.809,0.021,-0.005,-0.011
0.004,-0.007,9.797,-0.005,0.018,-0.007
0.01,-0.003,9.795,0.011,-0.002,0.013
-0.002,-0.006,9.793,0.011,-0.016,0.01
-0.012,-0.021,9.811,-0.007,-0.012,-0.003
-0.017,-0.001,9.797,-0.01,-0.004,-0.011
-0.002,-0.004,9.813,0.004,0.012,-0.01
0.002,0.001,9.793,0.005,-0.005,0.005
0.005,0.022,9.789,-0.011,-0.026,-0.005
0.0,-0.001,9.79,-0.013,-0.028,0.018
0.001,0.003,11.965,0.019,0.008,0.015
-0.001,0.005,13.707,0.042,-0.027,-0.012
-0.002,-0.002,14.663,0.007,0.013,-0.004
-0.013,-0.011,14.679,0.011,0.005,-0.024
0.0,-0.014,13.697,0.028,-0.0,0.014
-0.006,-0.029,11.972,0.019,0.025,0.013
0.023,-0.0,-0.197,-0.042,0.014,0.011
0.012,-0.018,7.881,-0.016,-0.016,-0.004
0.017,0.013,6.256,-0.005,-0.02,0.014
0.006,-0.01,5.189,-0.011,0.009,-0.003
0.009,0.001,4.798,-0.043,0.03,-0.015
-0.009,0.005,5.192,0.028,-0.004,0.002
-0.012,0.012,6.249,-0.018,-0.01,0.005
0.008,-0.006,7.884,-0.01,0.009,-0.007
0.009,0.006,9.8,0.005,-0.001,0.009
0.006,-0.005,9.793,-0.01,-0.006,-0.024
-0.001,0.005,9.81,-0.003,0.009,-0.005
-0.004,-0.008,9.785,0.0,0.002,-0.004
0.006,-0.001,9.788,0.019,0.006,0.009
-0.023,0.001,9.798,-0.0,-0.011,-0.006
-0.0,-0.007,9.815,-0.006,0.001,0.003
-0.005,-0.0,9.797,-0.002,-0.0,-0.009
-0.007,-0.003,9.788,0.002,0.001,-0.008
0.011,-0.007,9.794,0.002,-0.014,-0.028
-0.018,0.003,9.799,-0.009,-0.018,0.005
0.009,0.016,9.818,-0.002,0.006,0.005
0.004,0.004,9.8,0.009,0.005,0.005
-0.009,-0.024,9.789,-0.006,-0.007,-0.009
0.006,-0.017,9.784,-0.002,-0.002,-0.007
-0.009,0.022,9.812,0.024,0.009,0.022
-0.003,0.003,9.803,0.001,0.0,0.013
-0.002,-0.007,9.804,-0.008,0.01,0.009
0.001,0.004,9.793,-0.001,-0.015,0.012
0.011,0.006,9.784,-0.008,-0.0,-0.015
0.009,0.009,9.8,-0.005,-0.01,0.008
-0.0,-0.01,9.806,-0.005,0.007,-0.001
-0.017,-0.01,9.812,-0.005,0.003,-0.008
0.004,-0.004,9.827,0.007,-0.001,-0.014
0.009,-0.003,9.796,0.002,-0.006,0.009
