acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.01,0.007,9.796,0.004,0.005,-0.014
0.003,0.007,9.782,-0.019,0.003,0.0
-0.001,0.014,9.794,-0.006,-0.0,0.007
-0.005,0.001,9.812,-0.014,0.013,-0.012
0.008,0.003,9.808,-0.005,0.002,0.004
-0.004,-0.011,9.812,-0.004,-0.007,-0.004
0.027,0.003,9.804,-0.013,0.018,0.01
-0.015,-0.01,9.798,0.001,-0.014,0.008
-0.001,0.02,9.806,0.008,-0.001,0.008
-0.01,0.001,9.814,0.006,-0.015,-0.003
0.001,0.008,9.802,0.014,-0.005,0.008
-0.015,0.001,9.78,-0.003,0.005,0.009
-0.008,-0.001,9.807,-0.007,0.009,0.006
-0.02,-0.004,9.798,-0.012,-0.005,0.004
0.01,0.003,9.801,-0.007,-0.003,0.004
0.0,-0.002,9.797,0.011,0.0,0.012
0.011,0.004,9.8,0.043,-0.017,-0.004
-0.006,-0.025,11.702,-0.035,0.043,-0.005
-0.014,-0.007,13.523,0.014,-0.013,-0.005
0.009,-0.006,15.098,-0.025,0.025,-0.0
0.005,0.0,16.384,-0.001,0.034,0.004
-0.001,0.017,17.294,-0.005,-0.067,-0.01
0.006,0.015,17.749,-0.024,0.025,-0.012
-0.012,-0.011,17.743,-0.004,0.028,-0.002
-0.002,-0.01,17.301,-0.009,-0.013,0.008
-0.0,0.003,16.392,-0.024,-0.005,0.013
0.008,0.017,15.096,-0.013,-0.006,-0.002
-0.005,0.003,13.502,-0.01,-0.019,-0.009
0.004,-0.007,11.724,0.036,0.011,-0.01
0.015,0.009,0.393,0.003,-0.012,0.009
-0.013,0.007,7.869,-0.004,0.019,0.014
0.005,0.009,6.079,0.029,0.02,-0.005
0.004,0.029,4.494,0.01,-0.038,-0.002
-0.003,0.014,3.232,0.007,0.004,0.005
0.009,-0.005,2.319,0.031,-0.005,0.011
-0.005,0.005,1.853,-0.038,0.021,0.026
0.003,-0.018,1.856,-0.012,0.016,0.002
-0.011,-0.011,2.321,0.048,0.001,0.012
-0.001,0.017,3.228,-0.007,-0.01,-0.009
-0.005,0.007,4.518,0.024,0.019,0.003
-0.007,0.01,6.081,0.008,0.007,-0.001
0.003,0.012,7.868,0.065,0.018,0.016
0.001,-0.002,9.803,-0.02,0.015,-0.004
0.013,0.014,9.791,-0.01,0.016,0.011
-0.013,-0.015,9.778,0.005,-0.007,-0.022
-0.015,0.017,9.818,0.004,-0.003,0.005
0.01,0.001,9.806,0.01,0.009,0.004
-0.003,0.005,9.804,0.002,-0.01,-0.003
0.011,-0.007,9.808,-0.009,-0.009,-0.011
0.014,-0.016,9.815,-0.008,-0.004,-0.004
