acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.01,-0.025,9.799,-0.007,-0.004,-0.013
0.002,0.023,9.804,0.009,0.008,-0.004
0.008,-0.007,9.8,-0.008,0.008,0.005
-0.012,-0.008,9.805,-0.005,0.006,-0.012
-0.005,0.002,9.782,0.001,0.018,0.018
0.005,-0.007,9.776,0.007,0.007,0.015
-0.0,0.005,9.793,0.011,-0.002,-0.025
-0.021,0.006,9.787,0.004,0.014,-0.011
-0.001,0.009,9.817,0.02,-0.015,-0.015
-0.001,0.001,9.803,0.001,-0.005,-0.004
-0.003,-0.021,9.806,-0.005,-0.001,-0.013
0.006,-0.006,9.829,-0.003,0.027,0.011
0.027,0.002,9.799,-0.008,-0.008,0.008
0.002,0.009,9.815,0.008,-0.025,-0.0
0.009,-0.017,9.802,0.008,0.004,-0.014
0.009,-0.002,9.803,0.008,0.012,0.01
0.008,0.013,9.817,-0.003,-0.001,-0.001
-0.016,-0.004,9.801,-0.004,-0.004,-0.002
0.008,-0.014,12.721,0.014,-0.05,-0.005
-0.012,0.012,15.485,0.01,-0.006,0.005
-0.004,-0.002,18.01,0.025,0.012,0.009
0.022,-0.01,20.205,0.029,-0.006,-0.0
0.02,-0.001,21.926,0.001,-0.002,-0.011
0.009,0.014,23.104,-0.007,0.004,0.009
0.001,0.001,23.73,0.028,-0.049,-0.0
-0.012,-0.017,23.745,-0.012,0.018,-0.004
-0.007,0.005,23.132,0.022,0.014,0.006
0.012,-0.01,21.945,0.034,-0.025,0.002
0.012,0.022,20.188,0.009,0.046,-0.0
-0.006,-0.007,18.023,-0.012,0.006,-0.005
0.001,-0.005,15.504,-0.021,0.027,0.002
-0.004,-0.014,12.704,0.01,0.005,-0.001
0.005,0.009,-0.237,0.008,0.013,-0.01
0.022,0.008,2.8,0.032,-0.005,-0.006
-0.006,0.008,-2.32,0.021,0.029,0.011
-0.006,-0.014,-4.203,-0.012,0.001,0.009
0.006,0.002,-2.32,0.015,0.046,-0.004
0.016,0.01,2.796,-0.013,-0.004,-0.003
-0.009,-0.003,9.803,0.005,-0.003,-0.014
-0.01,0.015,9.799,0.005,0.001,0.007
-0.007,-0.0,9.796,-0.007,0.021,0.0
-0.002,0.004,9.794,0.003,0.007,-0.003
0.007,-0.006,9.813,0.011,0.012,0.001
-0.014,0.006,9.788,-0.021,0.001,-0.008
-0.014,-0.006,9.786,-0.001,-0.006,0.001
0.003,0.012,9.803,-0.007,-0.002,0.011
-0.006,-0.003,9.792,0.013,0.018,0.005
-0.015,-0.02,9.801,0.003,0.005,-0.025
-0.011,-0.002,9.786,0.01,0.013,0.007
0.011,0.012,9.804,-0.007,-0.004,0.014
