acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.003,0.005,9.796,-0.001,-0.009,-0.021
-0.013,0.01,9.798,0.007,-0.001,-0.007
-0.001,-0.001,9.785,-0.015,0.012,0.006
-0.009,0.008,9.796,-0.005,0.0,-0.0
-0.01,0.011,9.811,-0.004,0.003,0.007
-0.003,-0.002,9.78,0.004,-0.007,0.016
-0.009,-0.011,9.795,-0.004,-0.005,0.001
-0.009,-0.016,9.797,-0.008,0.014,0.003
-0.001,0.014,9.8,0.016,0.015,0.001
0.002,-0.012,9.799,-0.01,0.002,-0.003
-0.011,0.006,9.802,0.007,-0.012,0.019
-0.022,0.0,9.812,-0.007,-0.001,0.006
0.015,0.012,9.799,0.014,-0.001,-0.007
0.005,0.004,9.802,0.022,0.024,0.009
-0.012,-0.004,12.49,-0.007,-0.004,-0.002
0.001,-0.008,15.084,0.014,-0.0,0.003
0.003,-0.012,17.442,-0.001,0.015,-0.003
-0.01,-0.016,19.463,-0.011,0.016,-0.003
0.017,-0.015,21.068,-0.004,0.022,-0.007
-0.003,-0.006,22.176,-0.011,-0.008,-0.009
0.003,0.0,22.73,0.01,-0.006,-0.017
0.002,0.013,22.751,-0.002,-0.026,0.002
-0.003,-0.005,22.168,0.016,0.008,-0.007
-0.002,-0.008,21.054,-0.022,0.015,-0.015
-0.01,-0.012,19.461,0.006,0.012,-0.003
-0.009,-0.006,17.418,-0.027,-0.024,0.004
0.018,0.008,15.072,-0.019,-0.037,-0.009
0.013,0.009,12.491,0.01,-0.019,-0.01
-0.003,0.004,-0.424,0.038,0.022,-0.004
-0.021,-0.011,6.462,-0.043,-0.027,-0.013
0.002,0.01,3.301,-0.005,-0.025,0.013
-0.003,0.006,0.629,-0.048,0.018,0.014
-0.002,-0.007,-1.447,0.014,-0.016,0.009
-0.008,0.005,-2.751,0.003,0.016,-0.001
-0.003,0.017,-3.196,0.013,0.049,0.021
0.003,0.005,-2.754,-0.022,0.009,-0.0
-0.006,0.026,-1.463,-0.054,-0.012,-0.001
0.013,0.014,0.614,0.019,0.01,-0.024
-0.003,0.003,3.293,0.056,0.002,0.005
-0.009,-0.003,6.444,0.021,0.004,-0.005
-0.01,-0.013,9.785,0.004,-0.01,0.007
0.013,0.01,9.799,0.004,0.025,-0.015
0.018,-0.011,9.816,0.026,0.009,0.01
0.02,0.0,9.79,0.015,0.016,-0.009
0.001,0.015,9.816,0.013,0.007,-0.001
0.013,-0.008,9.809,-0.018,-0.003,-0.006
-0.004,-0.012,9.793,-0.004,-0.014,-0.007
0.002,0.014,9.771,-0.005,-0.0,0.008
-0.005,-0.008,9.796,-0.004,0.008,-0.004
0.007,0.013,9.808,0.019,0.003,-0.004
