acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.014,-0.013,9.822,0.008,0.007,-0.011
0.006,-0.018,9.814,0.004,0.0,-0.003
-0.002,0.01,9.799,0.011,-0.002,-0.008
-0.014,-0.006,9.808,-0.009,0.004,-0.004
-0.02,0.007,9.786,0.017,0.006,-0.01
0.004,0.017,9.81,0.008,0.025,-0.018
-0.006,-0.013,9.786,0.018,-0.013,0.006
0.007,0.01,9.8,0.008,-0.01,-0.008
0.004,-0.003,9.81,-0.004,0.006,0.004
-0.006,0.004,9.801,-0.016,-0.009,-0.003
0.014,-0.006,9.815,0.004,-0.011,-0.005
-0.017,-0.002,9.8,0.001,-0.004,0.006
0.006,0.0,9.797,-0.017,-0.017,-0.006
-0.016,-0.001,9.796,0.008,0.013,0.006
-0.001,-0.009,9.799,-0.017,0.002,0.012
0.001,0.017,9.806,0.011,0.014,-0.01
0.003,-0.009,9.801,-0.003,0.001,0.005
-0.005,-0.003,9.797,-0.009,-0.016,-0.016
0.004,-0.011,9.788,0.001,0.006,-0.011
0.007,-0.003,9.797,-0.042,-0.052,-0.001
0.002,-0.005,10.639,0.01,0.007,0.008
0.003,-0.004,11.416,0.02,0.016,0.018
0.007,0.009,12.167,0.005,0.011,-0.001
0.002,0.007,12.764,-0.003,0.0,-0.005
0.009,0.004,13.262,0.0,0.017,-0.002
-0.022,-0.015,13.609,-0.006,-0.009,-0.009
-0.004,0.002,13.781,-0.006,0.005,-0.011
-0.02,0.016,13.778,-0.009,0.016,0.009
0.011,0.007,13.6,-0.045,0.017,-0.001
-0.013,0.004,13.26,-0.044,-0.015,0.013
-0.007,-0.009,12.768,-0.002,-0.005,-0.016
0.016,0.006,12.147,-0.038,-0.013,0.004
0.019,-0.012,11.407,0.0,0.009,0.001
0.012,-0.004,10.635,0.027,-0.025,0.009
0.018,-0.007,-0.093,0.019,0.019,-0.001
-0.016,-0.003,7.776,-0.042,0.015,0.005
-0.015,0.004,6.33,-0.003,0.001,0.005
0.005,-0.001,5.813,0.029,-0.009,-0.0
0.004,0.001,6.338,-0.002,-0.051,-0.0
-0.016,0.0,7.798,0.056,0.038,0.0
-0.002,0.007,9.799,-0.01,-0.018,0.002
0.003,0.022,9.801,0.011,0.009,0.003
0.001,0.008,9.789,0.002,0.019,0.012
0.02,0.013,9.811,0.009,0.013,0.011
0.008,-0.007,9.779,0.014,0.009,0.019
0.009,-0.001,9.79,0.014,-0.009,0.003
0.005,-0.01,9.795,-0.01,0.002,0.001
-0.008,-0.002,9.804,-0.003,-0.003,-0.011
-0.014,-0.006,9.808,0.016,-0.001,0.007
-0.001,-0.003,9.799,-0.022,-0.016,-0.004
