acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.002,-0.004,9.797,0.01,0.004,-0.002
0.013,-0.009,9.811,0.006,-0.006,0.015
-0.017,-0.003,9.797,-0.019,-0.01,0.01
0.015,-0.013,9.799,-0.008,-0.004,-0.009
0.002,0.011,9.803,-0.004,0.003,-0.004
0.006,-0.018,9.798,-0.013,0.008,0.004
0.001,-0.001,9.797,-0.002,0.025,-0.001
-0.015,-0.011,9.812,-0.008,0.014,0.002
-0.0,0.008,9.813,0.004,0.004,0.007
0.014,0.008,9.804,0.001,0.002,-0.008
0.01,0.0,9.783,-0.002,-0.002,0.009
0.001,-0.004,9.8,-0.015,0.039,0.002
0.003,-0.002,11.302,0.038,-0.058,0.004
-0.008,-0.004,12.387,-0.048,-0.007,0.01
-0.006,-0.009,12.793,0.016,-0.017,0.022
0.019,-0.012,12.408,-0.001,-0.019,-0.008
-0.022,-0.001,11.276,0.002,-0.032,0.003
-0.005,0.002,-0.188,-0.004,0.033,0.016
0.017,-0.008,9.02,-0.005,0.007,-0.006
0.019,-0.012,8.304,-0.008,-0.019,-0.005
-0.004,0.016,7.654,0.032,-0.01,0.004
0.006,-0.021,7.208,0.009,-0.022,-0.0
-0.005,0.006,6.9,-0.005,-0.001,-0.013
0.008,-0.005,6.784,0.002,-0.001,0.004
-0.01,0.009,6.885,-0.009,-0.023,-0.009
0.002,-0.0,7.208,0.025,0.022,0.004
0.004,-0.006,7.687,-0.014,-0.011,-0.0
-0.001,0.014,8.301,0.012,-0.015,-0.02
0.006,-0.003,9.019,-0.003,-0.013,-0.001
0.002,0.004,9.793,-0.006,0.003,0.027
-0.013,-0.008,9.806,-0.012,-0.006,0.016
-0.004,-0.006,9.803,-0.002,-0.006,-0.007
-0.008,-0.009,9.807,-0.0,0.011,-0.004
-0.012,-0.001,9.804,0.008,-0.001,0.001
-0.006,-0.001,9.797,-0.014,-0.013,0.012
0.002,0.018,9.809,-0.006,-0.003,0.009
0.011,0.014,9.786,-0.016,0.011,0.003
-0.019,0.009,9.817,0.021,0.002,0.015
-0.023,0.013,9.794,0.006,-0.004,0.006
-0.012,-0.008,9.813,0.006,0.003,0.001
-0.013,0.002,9.799,0.002,0.019,-0.001
0.002,-0.006,9.804,-0.017,-0.004,0.008
-0.009,-0.011,9.792,0.014,-0.01,-0.006
-0.0,-0.001,9.805,0.016,-0.006,0.008
-0.013,0.002,9.793,-0.002,-0.011,0.009
0.003,-0.001,9.783,0.007,-0.007,-0.0
-0.004,-0.007,9.801,0.003,-0.006,-0.004
0.006,0.002,9.791,0.011,0.006,0.009
0.001,0.003,9.82,-0.0,0.016,0.005
0.003,0.002,9.796,-0.012,-0.008,-0.007
