acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.022,0.006,9.809,-0.013,0.005,0.017
0.009,-0.018,9.798,-0.007,-0.0,-0.013
0.014,0.003,9.802,-0.011,-0.002,-0.017
0.002,0.002,9.799,0.011,0.003,0.001
-0.005,0.005,9.782,0.006,0.0,0.007
0.005,-0.0,9.801,0.006,0.007,-0.02
0.013,-0.0,9.81,-0.012,0.002,-0.001
0.007,0.018,9.816,0.008,0.012,-0.014
-0.002,-0.002,9.777,0.005,0.007,0.015
-0.01,-0.012,9.807,-0.017,-0.008,-0.008
0.014,-0.016,9.801,-0.024,-0.006,-0.015
-0.022,0.011,9.797,-0.009,0.011,0.012
0.019,0.001,9.793,-0.002,0.004,-0.022
0.005,-0.019,9.8,0.011,0.005,-0.016
-0.006,0.017,9.798,0.002,-0.007,0.003
-0.006,0.001,9.805,0.006,0.018,0.016
0.012,0.019,10.423,0.007,-0.04,0.007
-0.01,-0.009,11.005,-0.002,-0.006,-0.011
0.003,-0.015,11.577,0.001,0.001,0.001
-0.001,-0.005,12.033,-0.001,0.001,0.001
0.007,-0.012,12.41,-0.002,-0.007,0.01
0.008,-0.007,12.651,0.024,0.012,0.006
0.017,-0.018,12.773,-0.014,-0.054,0.008
-0.02,-0.003,12.775,0.003,-0.013,0.008
0.005,-0.027,12.653,0.002,0.016,-0.001
0.001,-0.002,12.391,0.036,0.023,-0.002
-0.009,-0.008,12.039,0.026,0.01,-0.008
0.011,0.021,11.573,-0.002,0.009,0.007
-0.007,-0.01,11.022,-0.005,0.019,0.002
-0.012,-0.008,10.406,0.033,0.024,-0.014
0.011,0.008,0.082,-0.027,-0.035,0.002
0.02,-0.012,8.3,0.027,0.009,-0.008
0.004,0.02,7.209,-0.017,0.019,-0.011
-0.009,0.004,6.787,0.032,0.012,-0.001
0.01,-0.008,7.215,-0.014,0.005,0.009
-0.004,0.003,8.31,0.014,-0.009,-0.004
0.005,0.023,9.799,-0.01,0.008,-0.014
0.002,-0.018,9.802,0.002,-0.001,-0.004
-0.008,-0.015,9.78,-0.002,0.006,-0.011
0.0,0.001,9.787,0.001,-0.011,0.005
0.0,0.001,9.808,-0.015,0.005,0.012
-0.003,0.03,9.826,0.007,-0.004,-0.022
-0.001,-0.01,9.803,0.0,0.003,0.01
0.007,-0.002,9.808,-0.0,-0.008,0.012
-0.009,0.007,9.788,-0.003,-0.006,-0.006
0.008,-0.003,9.806,0.005,0.001,0.019
-0.012,-0.009,9.782,0.005,-0.007,0.014
0.011,0.018,9.803,-0.008,-0.012,0.0
-0.016,0.006,9.785,-0.002,-0.002,-0.002
-0.004,0.001,9.798,-0.009,-0.008,-0.002
