acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.014,-0.019,9.776,0.006,-0.024,-0.005
-0.002,0.014,9.804,0.007,0.007,0.003
-0.01,-0.011,9.818,-0.019,-0.006,0.018
-0.027,-0.014,9.798,0.005,0.01,0.005
-0.01,-0.001,9.803,-0.012,-0.02,-0.005
-0.005,-0.009,9.792,0.002,-0.002,0.002
0.012,0.006,9.788,0.001,-0.0,0.002
0.007,0.018,9.803,-0.0,-0.001,-0.004
-0.003,-0.007,9.799,-0.012,-0.011,0.01
0.0,-0.004,9.805,-0.003,-0.01,-0.019
0.004,0.005,9.812,0.006,0.004,0.016
-0.005,-0.0,9.815,0.023,0.003,0.0
0.002,0.004,9.804,0.033,0.01,-0.004
-0.016,-0.003,9.8,0.01,0.025,0.01
-0.004,0.002,9.807,0.009,-0.011,-0.008
-0.002,0.001,9.786,-0.013,-0.015,-0.006
0.012,0.01,9.793,-0.019,0.018,0.019
0.012,0.016,13.517,-0.017,-0.023,0.008
-0.005,0.011,16.862,0.001,0.008,-0.006
-0.007,0.005,19.507,0.021,-0.004,0.002
-0.003,-0.013,21.197,0.007,0.045,0.008
0.015,-0.004,21.813,-0.0,-0.007,-0.012
0.012,0.02,21.22,-0.055,-0.007,0.004
0.011,0.019,19.527,0.038,-0.01,0.023
-0.005,-0.005,16.849,-0.018,-0.003,-0.007
0.018,-0.003,13.491,0.045,-0.03,0.005
0.012,-0.015,0.323,0.013,0.015,-0.003
0.001,0.018,7.318,0.01,-0.025,0.014
0.003,-0.004,4.9,-0.034,-0.013,0.009
0.013,-0.009,2.746,0.017,-0.039,0.006
-0.002,-0.019,0.891,-0.04,-0.028,-0.0
-0.005,0.001,-0.588,-0.013,0.021,0.013
0.006,-0.007,-1.616,0.035,-0.002,0.012
0.003,-0.008,-2.119,0.047,0.007,-0.002
0.005,-0.012,-2.138,-0.027,-0.024,0.005
-0.007,0.002,-1.61,0.037,-0.019,0.006
0.011,-0.003,-0.592,-0.036,0.008,0.0
-0.002,-0.01,0.883,0.018,-0.016,-0.017
0.003,0.003,2.749,0.007,0.001,0.013
0.006,0.004,4.916,-0.026,-0.016,-0.011
-0.016,-0.015,7.293,-0.035,-0.003,-0.007
0.006,-0.001,9.802,-0.028,0.022,0.007
0.005,-0.016,9.798,-0.013,0.013,-0.017
-0.005,-0.004,9.794,0.004,0.001,0.0
-0.017,-0.026,9.816,-0.008,-0.003,0.005
0.016,-0.01,9.795,0.009,-0.007,-0.01
0.019,-0.005,9.791,-0.008,0.006,0.005
-0.007,0.003,9.802,-0.007,0.005,-0.009
0.004,0.006,9.811,-0.003,-0.003,0.0
-0.015,-0.006,9.804,0.007,0.006,0.004
