acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.004,-0.022,9.806,-0.001,0.01,-0.003
0.003,0.001,9.8,-0.01,-0.018,0.016
0.006,-0.005,9.789,-0.002,0.019,-0.002
0.018,-0.0,9.796,0.001,0.005,0.006
0.008,-0.004,9.816,0.006,-0.005,-0.011
0.004,-0.002,9.782,-0.006,-0.005,-0.013
0.008,-0.01,9.808,-0.019,0.016,0.007
0.015,0.002,9.808,0.015,-0.005,-0.006
0.006,-0.01,9.792,0.008,-0.003,0.006
0.012,0.024,9.803,-0.004,-0.004,0.002
0.004,-0.0,9.825,0.001,0.005,-0.019
0.002,0.01,9.796,0.031,-0.002,0.032
0.004,0.013,10.976,0.003,-0.01,0.008
0.014,0.005,11.719,0.003,-0.006,0.01
-0.008,0.0,11.692,0.041,-0.036,0.021
0.024,0.016,10.979,0.001,-0.017,0.003
0.012,0.013,-0.17,0.026,0.004,-0.018
0.019,0.007,9.339,0.004,0.011,-0.025
0.014,-0.005,8.92,0.04,-0.008,-0.008
-0.004,0.022,8.525,-0.01,0.013,0.023
-0.005,0.005,8.235,-0.021,-0.024,0.006
-0.004,-0.011,7.98,0.011,0.042,0.008
0.006,-0.015,7.861,-0.044,-0.046,-0.011
-0.007,0.002,7.795,-0.019,-0.016,0.001
-0.004,0.002,7.864,-0.02,-0.027,-0.008
-0.009,-0.013,7.987,-0.007,0.051,-0.012
-0.012,-0.015,8.242,-0.006,0.024,-0.023
0.012,0.001,8.55,0.015,0.037,0.017
-0.006,-0.003,8.933,-0.02,0.049,0.001
-0.012,-0.01,9.353,0.015,-0.042,-0.015
-0.004,0.011,9.789,-0.012,0.012,-0.015
0.004,-0.001,9.807,0.014,-0.02,0.005
-0.0,0.006,9.799,-0.02,-0.003,0.006
0.014,0.009,9.807,0.002,-0.001,0.012
-0.001,-0.019,9.808,0.019,-0.009,0.004
0.011,0.004,9.792,-0.02,-0.003,-0.001
-0.017,0.001,9.806,0.016,0.011,0.013
0.004,-0.02,9.802,0.0,0.014,-0.0
-0.015,0.025,9.792,-0.023,0.019,-0.007
0.013,-0.008,9.783,-0.005,-0.005,0.003
0.003,0.005,9.8,-0.005,-0.01,-0.011
0.006,-0.01,9.811,-0.009,-0.001,-0.021
-0.005,0.02,9.796,-0.003,-0.003,0.005
-0.004,0.007,9.802,0.008,-0.005,0.012
-0.005,0.005,9.796,0.007,0.014,0.002
-0.007,0.009,9.803,0.001,0.007,-0.002
-0.001,-0.016,9.825,0.014,-0.011,-0.004
0.013,0.001,9.815,-0.002,0.008,0.0
-0.0,0.0,9.802,0.013,-0.005,0.009
-0.0,-0.018,9.797,0.008,0.005,-0.006
