acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.009,-0.0,9.78,0.005,-0.014,0.015
-0.013,-0.005,9.81,0.006,0.003,-0.006
-0.001,0.009,9.795,0.008,-0.001,-0.014
-0.026,-0.002,9.809,0.01,-0.005,-0.019
-0.003,0.014,9.796,-0.008,0.017,0.003
-0.013,-0.02,9.824,0.003,0.014,-0.003
0.006,-0.005,9.784,0.003,-0.006,-0.011
-0.004,0.001,9.806,-0.005,0.002,0.011
0.014,-0.009,9.812,0.012,-0.002,-0.011
0.004,0.008,9.81,0.012,0.009,-0.008
0.032,0.006,9.798,0.004,0.004,0.015
-0.014,0.01,9.808,0.008,-0.003,-0.01
-0.023,0.005,9.811,-0.011,0.012,-0.01
-0.003,0.009,9.804,0.022,0.011,0.005
0.003,-0.001,9.802,-0.009,0.001,-0.001
-0.006,-0.004,9.801,-0.005,0.006,0.007
0.01,-0.0,9.792,-0.002,-0.026,0.004
0.004,0.0,9.827,-0.023,0.007,0.011
0.014,0.004,9.811,0.009,0.007,-0.02
-0.011,0.011,9.804,0.016,0.012,-0.02
0.004,0.006,12.88,-0.047,-0.02,0.004
0.015,0.012,15.57,0.005,-0.005,-0.01
-0.026,-0.009,17.606,0.025,0.016,-0.008
0.009,0.004,18.655,0.027,0.016,0.026
-0.005,-0.001,18.671,-0.011,-0.013,-0.007
-0.004,0.006,17.582,-0.002,0.02,-0.018
-0.004,-0.024,15.586,0.002,-0.024,0.018
-0.007,0.005,12.894,-0.034,0.029,0.012
0.0,-0.018,0.321,0.004,-0.019,-0.008
-0.006,0.004,7.642,0.001,0.01,-0.016
-0.011,-0.002,5.622,0.021,-0.006,0.008
0.016,-0.0,3.832,0.026,-0.014,-0.01
0.004,-0.009,2.396,0.06,-0.032,-0.002
0.005,0.005,1.382,-0.008,0.031,-0.006
-0.019,-0.004,0.866,-0.024,0.003,-0.015
-0.012,0.002,0.869,-0.016,-0.041,-0.011
-0.001,-0.005,1.37,0.022,-0.006,0.005
-0.006,0.01,2.387,-0.03,-0.015,-0.002
0.001,-0.004,3.826,-0.0,-0.02,0.008
-0.022,0.002,5.628,-0.01,0.018,-0.003
0.01,-0.028,7.644,-0.036,-0.032,0.004
0.023,-0.01,9.794,-0.006,0.007,0.01
-0.011,0.003,9.799,0.006,0.006,0.006
0.025,-0.002,9.809,-0.016,-0.003,0.004
-0.002,0.011,9.803,0.009,-0.013,0.001
0.004,0.005,9.798,-0.012,-0.002,0.009
0.007,0.0,9.803,0.004,0.007,-0.008
0.004,0.005,9.798,0.015,-0.0,0.006
-0.009,-0.019,9.8,0.018,-0.002,-0.008
-0.004,-0.02,9.793,-0.005,-0.004,-0.0
