acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.0,-0.006,9.792,0.01,-0.008,-0.0
-0.012,0.005,9.795,-0.017,0.007,-0.01
-0.015,-0.015,9.809,-0.003,0.007,0.002
0.012,-0.004,9.782,0.017,-0.008,-0.001
0.011,-0.006,9.795,0.005,-0.018,-0.002
-0.003,0.005,9.808,0.001,-0.017,-0.003
-0.012,0.007,9.814,-0.001,0.021,-0.013
-0.005,0.002,9.82,-0.011,-0.002,-0.023
0.015,-0.002,9.805,-0.015,0.02,-0.008
0.015,-0.012,9.79,-0.003,0.014,0.017
0.005,0.005,9.794,0.015,-0.007,-0.009
0.007,-0.014,9.794,-0.012,-0.003,0.002
-0.008,0.002,9.789,-0.007,0.011,-0.002
-0.002,0.015,9.784,0.005,-0.013,0.015
0.007,-0.007,13.216,0.008,0.009,0.018
-0.005,0.002,16.244,-0.033,0.014,0.011
0.013,-0.007,18.453,-0.007,-0.013,0.007
0.013,0.001,19.643,0.02,-0.004,-0.009
-0.016,0.004,19.644,-0.039,-0.016,-0.018
-0.01,0.008,18.47,-0.007,0.001,-0.021
0.008,-0.018,16.237,0.012,-0.01,0.013
-0.006,0.026,13.216,0.075,0.012,0.011
-0.012,-0.006,-0.045,-0.007,0.007,-0.01
-0.012,-0.009,7.19,0.021,0.011,0.0
-0.008,-0.002,4.782,0.024,-0.01,-0.01
-0.022,-0.01,2.715,-0.028,0.009,0.006
0.009,0.003,1.148,-0.037,-0.032,0.023
0.01,-0.009,0.151,-0.027,0.037,-0.002
0.017,-0.006,-0.203,0.021,-0.018,-0.003
-0.001,0.002,0.139,0.014,-0.01,-0.012
0.009,0.007,1.15,0.004,-0.007,-0.018
0.002,-0.01,2.756,-0.004,0.012,0.001
0.007,0.005,4.803,0.013,0.009,-0.001
-0.0,0.009,7.216,-0.022,-0.023,-0.013
-0.018,-0.008,9.807,0.005,-0.011,0.015
0.007,0.01,9.797,-0.003,-0.002,-0.021
0.01,-0.003,9.791,0.006,0.01,0.005
-0.01,0.008,9.802,-0.009,-0.007,-0.0
0.009,-0.011,9.812,0.02,0.005,-0.004
-0.017,0.004,9.817,-0.006,0.003,-0.002
0.01,0.0,9.795,0.001,0.02,0.008
0.021,0.01,9.793,0.002,0.003,0.009
0.003,-0.011,9.805,0.005,0.004,-0.006
-0.005,-0.009,9.783,-0.004,-0.004,0.01
-0.003,-0.02,9.806,-0.017,0.021,-0.006
-0.004,-0.005,9.788,0.002,0.007,0.005
-0.002,0.007,9.8,0.006,0.002,0.009
0.008,-0.024,9.778,-0.004,0.011,0.004
-0.011,0.004,9.8,0.008,-0.004,-0.005
0.004,-0.013,9.802,0.001,-0.016,0.003
