acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.003,-0.005,9.783,-0.015,0.003,0.004
-0.002,0.002,9.804,0.008,0.005,0.005
-0.012,-0.003,9.811,-0.005,-0.0,-0.004
0.003,-0.001,9.806,0.022,-0.016,-0.003
0.011,0.007,9.812,0.004,0.006,-0.01
-0.001,-0.003,9.795,0.003,0.03,-0.008
-0.003,-0.004,9.8,-0.01,0.003,0.001
0.006,0.007,9.783,-0.003,0.002,-0.002
-0.024,-0.005,9.79,0.008,-0.016,0.003
-0.009,-0.0,9.785,0.002,0.008,-0.017
-0.005,0.022,9.802,0.004,-0.005,-0.008
-0.004,0.009,9.804,-0.003,-0.002,-0.01
-0.002,-0.001,9.808,-0.017,-0.007,-0.007
0.033,-0.014,9.807,0.011,0.027,0.018
-0.009,-0.01,10.994,-0.003,-0.0,-0.005
-0.009,-0.0,12.108,0.001,0.008,-0.005
0.006,-0.018,13.114,-0.044,0.017,-0.016
-0.005,0.004,13.903,-0.006,-0.003,-0.006
0.008,-0.002,14.468,-0.012,0.01,0.008
0.016,0.009,14.755,0.034,0.004,0.006
-0.012,0.002,14.752,0.007,-0.028,0.006
0.001,0.004,14.473,-0.005,0.033,-0.02
-0.005,0.009,13.908,-0.018,-0.009,0.01
0.005,0.002,13.117,-0.023,-0.025,-0.002
-0.005,-0.007,12.109,0.024,-0.006,0.006
-0.001,-0.009,10.997,0.003,0.019,-0.003
0.003,-0.008,-0.173,0.005,-0.003,0.023
0.005,0.001,8.1,-0.033,0.02,-0.009
0.003,0.005,6.581,0.011,-0.009,-0.0
0.0,-0.013,5.474,-0.03,0.013,-0.006
-0.019,-0.001,4.887,0.017,0.009,0.005
0.018,-0.004,4.875,-0.005,0.011,-0.006
0.017,0.003,5.471,0.044,-0.059,0.008
0.002,-0.009,6.591,-0.007,-0.019,0.026
-0.001,0.004,8.094,-0.019,-0.015,0.014
-0.004,-0.007,9.809,-0.01,0.001,-0.021
-0.015,0.008,9.8,0.008,-0.018,0.009
-0.002,0.008,9.767,-0.003,-0.006,-0.0
0.003,0.0,9.802,0.011,0.006,-0.006
0.015,0.007,9.812,0.009,0.002,0.004
-0.004,-0.003,9.804,0.002,-0.005,-0.017
0.006,-0.003,9.788,-0.021,0.013,-0.014
0.005,-0.003,9.812,-0.014,-0.005,0.014
-0.005,-0.013,9.787,-0.005,0.014,-0.012
-0.001,0.009,9.783,0.018,0.007,0.007
-0.002,-0.015,9.803,-0.002,0.004,0.005
-0.015,0.001,9.807,0.003,0.004,0.008
-0.018,-0.009,9.798,0.007,-0.013,-0.012
0.026,-0.003,9.797,-0.009,-0.005,-0.009
-0.008,0.006,9.809,-0.003,0.003,-0.007
