acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.0,-0.0,9.802,-0.02,-0.011,0.017
0.005,-0.01,9.804,0.005,0.009,0.004
-0.004,-0.013,9.778,-0.009,0.02,-0.017
0.001,0.004,9.803,0.024,-0.027,-0.014
0.013,0.008,9.798,-0.015,0.003,-0.012
0.009,0.017,9.787,-0.009,0.024,0.009
0.015,0.018,9.807,0.009,0.018,-0.007
-0.004,0.012,9.795,0.024,0.021,-0.007
-0.005,0.005,9.791,-0.001,0.006,0.018
-0.001,-0.005,9.806,-0.008,-0.013,-0.015
-0.014,0.003,9.801,-0.001,-0.013,0.002
-0.007,0.006,9.803,-0.01,-0.02,-0.003
0.009,-0.002,9.806,-0.006,0.001,0.007
-0.008,0.016,9.804,0.006,-0.002,-0.002
-0.003,0.003,9.783,0.007,0.005,0.01
-0.015,0.022,9.814,-0.012,0.015,-0.006
0.002,0.012,9.805,0.01,0.008,-0.005
-0.02,-0.022,9.79,0.014,-0.027,-0.003
0.008,0.004,12.783,0.016,-0.002,-0.008
0.0,-0.009,15.005,-0.009,-0.005,-0.008
-0.004,0.022,15.805,0.011,-0.023,-0.005
-0.014,-0.022,15.017,-0.057,0.043,-0.006
0.004,0.001,12.798,0.011,0.019,0.002
0.017,-0.0,0.063,0.0,0.01,-0.0
0.007,0.009,8.245,0.001,-0.008,0.009
0.009,-0.001,6.797,-0.04,-0.019,0.021
0.011,-0.003,5.566,-0.016,-0.022,0.005
0.008,-0.013,4.621,0.003,-0.003,0.021
0.007,-0.018,4.003,-0.021,-0.019,-0.014
0.008,0.006,3.799,0.001,-0.02,-0.003
0.005,0.009,4.003,0.005,-0.024,0.003
-0.015,0.028,4.596,-0.016,-0.036,-0.009
0.008,0.006,5.53,-0.033,-0.036,-0.018
-0.008,-0.005,6.808,0.014,0.02,-0.007
0.01,0.011,8.245,0.027,0.012,0.002
0.0,0.008,9.81,0.001,0.029,-0.001
-0.016,-0.0,9.779,0.006,0.005,-0.025
0.007,-0.001,9.785,0.008,0.014,0.017
0.001,-0.009,9.796,-0.023,-0.009,-0.005
-0.007,-0.017,9.823,0.008,-0.021,-0.024
-0.011,0.007,9.788,-0.009,0.023,-0.001
0.003,0.013,9.778,0.005,0.008,0.003
-0.005,0.001,9.811,-0.01,0.015,-0.006
0.008,-0.015,9.782,-0.002,-0.001,0.011
0.001,0.002,9.812,0.0,-0.008,-0.001
-0.009,-0.01,9.815,0.011,-0.003,-0.015
-0.006,0.014,9.807,0.006,-0.019,0.014
-0.006,-0.011,9.801,0.005,-0.027,-0.0
0.002,0.008,9.806,0.003,0.014,0.003
0.009,-0.01,9.797,0.002,-0.008,-0.007
