acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.001,-0.0,9.79,-0.001,0.014,0.0
-0.001,0.003,9.805,0.006,0.018,-0.013
0.007,0.003,9.806,0.006,-0.004,-0.014
0.005,-0.004,9.802,0.0,-0.007,0.019
0.011,-0.007,9.804,0.012,0.017,-0.015
0.006,-0.014,9.8,0.01,-0.004,0.008
0.012,0.004,9.812,-0.0,0.006,-0.005
-0.003,0.014,9.793,-0.001,-0.015,0.003
-0.001,-0.003,9.781,0.004,-0.021,0.019
0.006,-0.021,9.78,-0.018,-0.007,-0.012
0.009,-0.005,9.812,-0.022,-0.007,0.011
0.007,-0.006,9.807,0.008,-0.0,0.002
-0.013,0.003,9.797,0.019,-0.002,0.029
0.005,0.015,18.028,0.017,-0.001,0.005
0.007,-0.006,23.111,0.001,0.006,0.004
-0.01,0.02,23.123,0.018,0.028,0.006
0.007,0.001,18.03,0.029,0.007,0.009
-0.008,-0.004,0.013,-0.012,-0.009,0.008
0.011,-0.003,5.844,-0.011,-0.006,0.016
-0.0,0.002,2.21,-0.0,0.007,0.003
0.013,0.0,-0.763,0.028,-0.023,-0.006
-0.012,-0.014,-2.929,-0.026,0.025,-0.003
0.007,-0.025,-4.06,0.002,-0.012,-0.011
-0.005,0.004,-4.05,-0.025,-0.003,-0.007
0.01,0.007,-2.934,0.031,-0.006,0.009
-0.0,0.011,-0.775,0.016,0.005,0.004
0.009,0.015,2.218,-0.025,0.021,-0.008
-0.001,-0.007,5.854,0.021,-0.036,0.01
-0.011,0.023,9.795,-0.008,0.003,-0.002
0.015,-0.007,9.82,-0.014,-0.007,0.006
-0.001,-0.016,9.802,-0.006,0.011,0.003
-0.017,-0.008,9.788,-0.005,-0.006,0.006
-0.002,-0.012,9.815,0.013,0.007,-0.01
-0.02,-0.005,9.813,-0.024,-0.001,0.019
0.006,-0.004,9.788,0.005,0.006,0.001
-0.017,0.003,9.793,0.005,-0.011,-0.002
0.012,0.014,9.793,0.004,-0.0,-0.01
-0.008,0.01,9.81,-0.009,0.006,0.01
0.006,0.015,9.798,0.003,-0.01,0.001
-0.001,0.003,9.828,0.008,0.01,-0.004
-0.011,-0.016,9.804,0.016,-0.007,0.01
0.011,0.004,9.81,-0.008,-0.005,-0.0
-0.012,0.008,9.795,-0.011,0.02,0.014
-0.015,0.016,9.796,-0.002,-0.012,0.009
0.01,0.004,9.796,0.002,-0.013,-0.008
0.003,0.006,9.786,0.007,-0.023,0.005
-0.012,0.007,9.798,0.004,-0.001,0.002
0.0,-0.001,9.795,0.004,-0.014,0.001
-0.006,0.018,9.791,-0.008,0.016,0.006
-0.003,0.012,9.801,0.012,0.013,0.003
