acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.006,-0.0,9.815,-0.007,0.021,-0.002
0.008,-0.002,9.796,0.01,0.006,0.01
-0.009,0.011,9.802,0.005,-0.006,-0.003
0.01,-0.007,9.811,-0.0,-0.006,0.017
0.012,-0.004,9.801,0.004,0.005,-0.02
0.01,0.002,9.792,-0.019,0.011,-0.005
-0.01,0.007,9.806,0.007,-0.014,0.0
0.012,-0.009,9.794,0.002,0.001,0.0
-0.004,0.006,9.8,0.003,0.007,-0.022
-0.005,-0.001,9.797,-0.002,-0.01,0.009
0.006,-0.005,9.801,0.005,-0.002,0.006
0.007,0.004,9.802,0.015,0.0,-0.005
-0.003,0.0,9.778,-0.006,0.0,-0.002
-0.007,-0.014,9.8,0.012,0.009,-0.005
-0.003,-0.005,9.812,-0.023,0.005,0.01
0.004,-0.003,9.803,-0.002,0.006,0.003
0.008,0.01,9.805,0.004,0.004,-0.0
0.022,0.0,9.78,-0.017,0.018,0.0
0.003,-0.005,10.361,0.05,-0.048,-0.007
0.004,0.006,10.882,0.057,-0.03,-0.021
-0.007,0.02,11.303,-0.015,-0.016,0.006
0.005,0.015,11.62,-0.006,-0.006,-0.008
0.013,-0.021,11.772,0.016,-0.007,-0.011
-0.006,-0.009,11.779,-0.003,-0.002,-0.006
0.016,-0.005,11.63,0.02,-0.018,-0.002
0.009,0.009,11.33,-0.031,-0.003,-0.011
-0.013,0.012,10.887,-0.031,-0.004,-0.0
-0.006,-0.014,10.367,-0.036,0.012,0.001
0.001,-0.012,0.294,0.001,-0.024,-0.006
0.013,-0.018,9.378,0.012,-0.016,-0.024
0.008,-0.003,8.994,-0.003,-0.016,0.003
0.017,0.003,8.619,-0.023,-0.044,0.013
0.004,-0.004,8.309,-0.029,0.027,-0.01
0.02,0.013,8.077,0.009,0.016,0.019
0.007,-0.014,7.897,0.008,-0.009,-0.012
-0.001,-0.009,7.827,0.011,-0.046,-0.024
0.015,0.014,7.812,-0.002,-0.027,-0.01
0.0,-0.006,7.904,-0.022,-0.006,-0.002
0.019,-0.007,8.065,0.042,-0.007,-0.001
0.005,0.01,8.331,-0.034,-0.013,0.005
-0.008,-0.013,8.65,-0.006,-0.024,0.002
-0.0,-0.003,8.982,0.029,-0.013,-0.009
0.014,-0.01,9.391,-0.001,-0.021,0.007
0.003,0.005,9.804,0.019,0.01,0.009
-0.0,-0.007,9.795,0.017,-0.0,-0.005
-0.006,-0.013,9.813,-0.009,0.01,0.009
-0.001,0.003,9.811,0.023,-0.009,0.001
-0.002,0.012,9.791,-0.011,-0.012,0.0
0.001,0.0,9.793,0.001,0.021,0.003
-0.008,0.001,9.795,-0.004,-0.008,0.006
