acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.007,0.019,9.8,0.002,-0.02,-0.021
-0.004,-0.008,9.797,-0.0,-0.019,-0.002
0.002,0.0,9.796,-0.001,0.01,0.002
-0.005,0.001,9.801,0.0,0.002,-0.005
0.009,-0.0,9.808,-0.008,0.012,-0.003
0.006,-0.009,9.796,0.014,0.002,0.0
-0.022,-0.012,9.808,-0.009,-0.012,-0.007
-0.014,0.002,9.794,-0.017,0.006,0.01
-0.001,-0.001,9.786,-0.002,0.005,0.015
0.007,-0.002,9.796,0.015,0.019,-0.007
0.014,-0.003,9.802,0.017,-0.006,0.003
0.013,-0.009,9.799,-0.019,0.002,0.008
0.016,-0.012,9.806,-0.014,0.006,0.01
-0.009,-0.022,9.801,-0.006,0.011,0.012
-0.008,-0.019,9.805,0.003,-0.008,-0.006
0.004,0.016,9.8,0.015,-0.007,0.013
-0.02,0.003,9.801,0.01,0.041,-0.005
-0.008,0.007,11.351,-0.003,-0.001,0.002
0.008,-0.028,12.846,-0.059,0.06,0.011
-0.008,-0.013,14.166,-0.011,0.013,0.009
-0.005,0.004,15.282,0.008,0.008,0.002
-0.013,0.025,16.119,-0.041,0.011,0.026
-0.007,-0.002,16.634,-0.036,-0.015,0.009
-0.025,-0.007,16.809,-0.036,0.014,0.001
0.0,0.004,16.628,0.004,0.012,-0.0
0.009,-0.005,16.102,-0.0,0.015,0.001
0.002,0.012,15.277,0.005,-0.014,-0.0
0.01,-0.003,14.178,-0.001,0.022,-0.001
0.009,0.012,12.829,-0.012,-0.044,0.004
-0.016,0.005,11.365,0.013,0.009,-0.014
0.01,0.005,-0.29,0.015,0.01,-0.003
-0.036,0.007,7.826,-0.024,0.022,0.005
-0.006,0.02,6.013,-0.024,0.016,0.021
0.001,0.018,4.506,-0.007,0.006,0.007
0.005,0.007,3.45,0.004,0.025,-0.01
0.005,0.003,2.879,0.035,-0.016,0.01
-0.001,0.016,2.87,0.035,-0.051,-0.012
-0.009,-0.004,3.45,-0.002,0.002,0.005
-0.014,0.003,4.519,-0.009,0.017,0.002
0.012,0.002,6.027,0.009,-0.009,-0.011
0.002,0.003,7.825,-0.001,-0.012,-0.01
-0.021,0.001,9.803,0.019,0.003,-0.01
0.012,-0.008,9.786,-0.015,-0.016,-0.018
0.024,-0.011,9.793,0.006,0.004,0.003
0.0,0.001,9.785,-0.001,-0.019,-0.006
0.003,-0.017,9.811,0.003,-0.01,0.024
-0.017,-0.015,9.804,-0.005,0.007,0.022
-0.002,-0.01,9.812,-0.004,0.001,0.002
-0.006,0.015,9.804,0.004,-0.003,-0.003
-0.007,0.012,9.808,-0.014,-0.004,-0.023
