acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.006,0.007,9.791,-0.019,0.0,0.006
-0.009,-0.002,9.817,-0.009,0.007,-0.007
-0.013,-0.0,9.777,0.003,0.011,-0.008
-0.007,0.004,9.796,0.002,-0.007,-0.006
0.005,-0.013,9.789,-0.014,0.001,-0.018
0.004,-0.021,9.808,-0.015,-0.003,0.012
-0.006,0.011,9.783,0.013,-0.003,0.002
-0.008,0.022,9.802,0.005,-0.006,0.011
-0.016,-0.004,9.82,-0.009,-0.005,-0.007
0.016,-0.007,9.8,-0.009,-0.005,0.012
-0.005,-0.001,9.799,0.016,-0.012,0.003
-0.011,-0.003,9.805,-0.048,-0.001,-0.006
-0.002,-0.0,10.638,-0.008,0.012,0.009
-0.009,0.001,11.434,0.034,0.022,0.0
0.005,0.016,12.077,-0.048,0.006,-0.004
-0.011,0.006,12.526,-0.002,-0.013,-0.017
-0.015,0.006,12.773,0.012,0.011,-0.026
0.006,-0.003,12.773,-0.029,0.029,0.005
0.0,-0.014,12.533,0.029,-0.015,-0.002
-0.011,0.012,12.039,0.063,-0.012,0.002
0.024,0.017,11.423,-0.025,0.02,-0.011
0.043,-0.008,10.637,0.021,-0.027,-0.009
0.017,0.001,-0.026,0.005,-0.005,0.008
0.002,0.005,8.959,0.002,-0.013,0.003
0.007,-0.001,8.189,-0.004,-0.015,0.004
0.004,-0.0,7.522,-0.022,0.002,-0.018
-0.001,0.003,7.073,0.012,-0.022,-0.007
-0.003,0.003,6.832,-0.027,0.001,0.009
0.018,-0.005,6.852,0.013,0.01,0.011
0.011,0.012,7.072,0.003,-0.033,0.003
-0.002,-0.011,7.527,0.016,-0.011,0.003
-0.003,0.005,8.182,-0.008,0.012,0.011
0.024,0.02,8.962,0.022,-0.035,-0.0
-0.008,0.014,9.799,-0.021,0.007,0.001
0.005,-0.005,9.796,0.011,-0.004,0.007
0.001,-0.006,9.799,0.01,-0.01,-0.006
-0.008,0.0,9.787,-0.002,-0.003,0.002
0.007,0.003,9.802,0.016,0.006,-0.001
0.007,0.005,9.802,-0.027,-0.03,-0.003
-0.002,0.005,9.802,-0.001,0.008,-0.004
0.009,-0.012,9.814,0.002,-0.006,0.001
0.001,-0.002,9.793,0.005,0.014,0.02
0.006,0.003,9.804,-0.004,0.005,-0.003
-0.005,0.02,9.79,0.002,-0.013,0.01
0.022,-0.013,9.781,-0.008,0.01,0.012
0.005,-0.004,9.818,0.004,0.009,-0.024
0.007,-0.015,9.797,0.017,0.018,0.026
-0.002,0.011,9.806,0.011,0.001,-0.01
-0.012,0.007,9.803,0.003,0.002,-0.016
-0.011,0.007,9.797,0.0,0.002,-0.002
