acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.003,0.007,9.804,-0.005,-0.005,-0.021
0.01,0.01,9.796,0.013,-0.012,-0.015
-0.02,-0.006,9.792,-0.007,-0.0,-0.009
-0.011,-0.005,9.79,-0.01,-0.007,0.007
-0.008,-0.009,9.786,-0.004,0.007,0.01
0.004,0.001,9.791,0.011,0.014,0.003
0.003,0.014,9.804,-0.012,-0.001,-0.003
-0.002,0.004,9.798,0.008,0.011,-0.007
-0.005,0.002,9.808,-0.005,0.003,-0.005
-0.01,0.002,9.817,0.017,0.011,-0.007
0.019,-0.015,9.803,0.005,0.002,0.011
0.006,-0.013,9.794,0.02,0.005,0.006
0.012,0.015,9.812,-0.009,-0.0,-0.006
-0.002,0.003,9.801,0.004,0.008,0.013
0.002,0.009,9.807,-0.005,-0.005,0.004
0.015,0.0,9.779,0.001,-0.011,0.004
-0.001,-0.016,9.807,-0.001,0.02,0.025
0.008,-0.003,9.81,-0.009,0.017,0.004
-0.008,-0.011,9.803,-0.009,-0.003,0.011
0.014,0.016,9.794,-0.007,0.011,0.021
-0.023,0.004,9.81,-0.012,0.005,-0.019
0.001,-0.016,10.968,0.026,-0.014,-0.01
0.0,-0.007,11.92,-0.013,0.026,-0.004
0.002,-0.003,12.583,-0.0,-0.009,0.008
-0.02,0.012,12.8,0.03,0.002,-0.004
-0.006,-0.01,12.566,-0.014,-0.049,-0.024
0.007,0.011,11.926,-0.017,-0.005,-0.005
-0.001,0.001,10.968,0.019,0.016,-0.007
-0.008,0.007,-0.131,-0.016,0.009,0.0
0.0,-0.003,8.308,-0.036,0.008,0.01
0.013,0.011,7.208,-0.01,0.005,0.002
0.014,-0.006,6.811,0.012,-0.033,0.004
-0.003,0.005,7.215,-0.037,0.047,-0.013
0.007,-0.007,8.304,0.051,-0.009,0.006
-0.006,0.014,9.803,-0.014,-0.003,-0.016
-0.009,0.002,9.792,0.013,0.004,-0.007
0.007,0.016,9.779,0.007,-0.011,-0.005
-0.001,0.03,9.791,-0.008,-0.01,0.004
0.017,-0.015,9.795,0.004,-0.006,0.004
0.007,0.004,9.803,0.01,-0.015,-0.011
0.001,-0.003,9.805,-0.005,0.017,0.011
0.001,-0.002,9.79,-0.007,-0.004,-0.002
-0.005,0.005,9.807,0.002,-0.009,-0.005
0.01,0.02,9.806,-0.008,0.016,0.007
-0.003,0.015,9.813,-0.001,0.001,0.006
0.013,0.014,9.808,-0.012,-0.002,-0.01
0.009,-0.008,9.789,-0.001,-0.001,-0.015
0.005,0.008,9.792,-0.008,0.02,0.015
-0.014,-0.004,9.781,-0.003,-0.005,-0.028
-0.008,-0.011,9.788,-0.013,-0.013,-0.003
